"commune_code","nom","millesimes_1","pourcent_artif_1","surface_artif_1","millesimes_2","pourcent_artif_2","surface_artif_2","flux_surface_1_2","flux_percent_1_2","departement_code","region_code","epci_code","scot_code","commune_surface"
"58108","Empury","2020",2.58422799261113,304672.8628,"2023",2.61321880648918,308090.7943,3417.9315,0.0289908138780501,"58","27","200067890","",11789705.2300001
"58109","Entrains-sur-Nohain","2020",2.61748035687011,1563106.727,"2023",2.6305551983947,1570914.7599,7808.0329,0.01307484152459,"58","27","200067429","",59717992.6449996
"58110","Epiry","2020",4.22383864921196,514981.9035,"2023",4.23553865706829,516408.4003,1426.4968,0.0117000078563283,"58","27","200067692","",12192272.1550001
"58111","Fâchin","2020",2.65206093925267,369205.73,"2023",2.65206093853435,369205.7299,-0.0001,-7.18315185110896e-10,"58","27","200067890","",13921464.7949998
"58112","La Fermeté","2020",3.35772514324276,1195233.1242,"2023",3.36555287560218,1198019.5241,2786.3999,0.00782773235942713,"58","27","200067700","7097",35596514.6999999
"58113","Fertrève","2020",1.60615619178094,398287.8661,"2023",1.60696548204331,398488.5505,200.6844,0.000809290262367535,"58","27","200067908","7097",24797579.9700009
"58114","Fléty","2020",3.15274706877467,637492.5141,"2023",3.1535307089625,637650.9679,158.4538,0.000783640187825174,"58","27","200067882","",20220223.8299999
"58115","Fleury-sur-Loire","2020",2.69593734490404,534264.4213,"2023",2.72949563414583,540914.7984,6650.3771,0.0335582892417925,"58","27","200067700","7097",19817390.1300001
"58116","Flez-Cuzy","2020",3.80730280225164,226755.0241,"2023",3.80730280225164,226755.0241,0,0,"58","27","200067692","",5955791.69499986
"58117","Fourchambault","2020",48.1811847491189,2140979.3351,"2023",48.4077083024231,2151045.1367,10065.8016,0.226523553304141,"58","27","245804406","7097",4443600.43499999
"58118","Fours","2020",4.60760793719484,1186360.406,"2023",4.655506127429,1198693.1646,12332.7586,0.0478981902341644,"58","27","200067882","",25747859.2400001
"58119","Frasnay-Reugny","2020",1.96606380003935,273678.5991,"2023",2.01936634479582,281098.3816,7419.7825,0.0533025447564692,"58","27","200067908","7097",13920128.0800004
"58120","Gâcogne","2020",3.72883462770201,953666.9961,"2023",3.72962946078582,953870.2784,203.2823,0.000794833083811675,"58","27","200067692","",25575470.3900002
"58121","Garchizy","2020",22.4147316380175,3705488.8671,"2023",22.8517012573072,3777726.4511,72237.584,0.436969619289655,"58","27","245804406","7097",16531488.8750001
"58122","Garchy","2020",7.2467147479812,1548044.448,"2023",7.24767031785305,1548248.577,204.129,0.000955569871848638,"58","27","200067916","10518",21362017.1600001
"58123","Germenay","2020",3.20722345654691,414097.9606,"2023",3.20141779198244,413348.3671,-749.5935,-0.00580566456447107,"58","27","200067692","",12911415.9399995
"58124","Germigny-sur-Loire","2020",4.64790164807801,876764.0159,"2023",4.64200454517384,875651.6069,-1112.409,-0.00589710290417145,"58","27","245804406","7097",18863652.51
"58125","Gien-sur-Cure","2020",2.63888800903161,290524.6883,"2023",2.63888895368232,290524.7923,0.104,9.44650709211459e-07,"58","27","200067890","",11009360.2799997
"58126","Gimouille","2020",5.63098394107438,798058.9577,"2023",5.68992655660387,806412.6811,8353.7234,0.0589426155294905,"58","27","245804406","7097",14172637.7850002
"58127","Giry","2020",2.5097107295481,596405.682,"2023",2.56923322558869,610550.5611,14144.8791,0.0595224960405907,"58","27","200068088","7097",23763921.2749985
"58128","Glux-en-Glenne","2020",2.33865879549254,513042.7487,"2023",2.33865872210215,513042.7326,-0.0161,-7.33903884331255e-08,"58","27","200067890","",21937477.5699997
"58129","Gouloux","2020",2.92379770586873,640331.7275,"2023",2.94405013581252,644767.1484,4435.4209,0.0202524299437936,"58","27","200067890","",21900685.0649998
"58130","Grenois","2020",2.18020942221655,315717.2282,"2023",2.18020942221655,315717.2282,0,0,"58","27","200067692","",14481050.5349995
"58131","Guérigny","2020",26.7140694742988,1993148.9465,"2023",26.9530158604412,2010976.8457,17827.8992,0.238946386142345,"58","27","200068088","7097",7461045.75500028
"58132","Guipy","2020",3.4684873359636,639323.2737,"2023",3.47269529288763,640098.8985,775.6248,0.00420795692402942,"58","27","200067692","",18432336.9749997
"58133","Héry","2020",2.54603663682155,198347.9076,"2023",2.54603663553793,198347.9075,-0.0001,-1.283621653414e-09,"58","27","200067692","",7790457.71500036
"58134","Imphy","2020",15.7616713202399,2611230.8051,"2023",15.821914023749,2621211.1936,9980.3885,0.0602427035090365,"58","27","200067700","7097",16566966.485
"58135","Isenay","2020",2.70042137334511,553013.6705,"2023",2.73331748933223,559750.3976,6736.7271,0.0328961159871244,"58","27","200067882","",20478791.7899999
"58136","Jailly","2020",2.24482142698837,244764.3987,"2023",2.25505513871257,245880.2328,1115.8341,0.0102337117242053,"58","27","200067908","7097",10903513.1149997
"58137","Lamenay-sur-Loire","2020",2.15137986792044,258258.5499,"2023",2.12019537832746,254515.0636,-3743.4863,-0.0311844895929854,"58","27","200067700","7097",12004321.2149994
"58138","Langeron","2020",5.27125743443341,1069896.9287,"2023",5.29234519408432,1074177.0705,4280.1418,0.021087759650916,"58","27","245804497","7097",20296806.6349998
"58139","Lanty","2020",3.75870353491024,453836.3514,"2023",3.77163217935059,455397.392,1561.0406,0.0129286444403545,"58","27","200067882","",12074278.9950003
"58140","Larochemillay","2020",2.61302137318213,1053936.7271,"2023",2.61087158829778,1053069.6323,-867.0948,-0.00214978488434436,"58","27","200067882","",40334026.2700003
"58141","Lavault-de-Frétoy","2020",2.13574332144277,325758.8852,"2023",2.13574327358245,325758.8779,-0.0073,-4.78603254805421e-08,"58","27","200067890","",15252717.0249999
"58142","Limanton","2020",2.45401761255357,1149543.4301,"2023",2.46416228495871,1154295.5319,4752.1018,0.0101446724051417,"58","27","200067882","",46843324.3600001
"58143","Limon","2020",2.8833801573225,232309.5995,"2023",2.9019472275136,233805.5204,1495.9209,0.0185670701911049,"58","27","200067908","7097",8056849.49000004
"58144","Livry","2020",4.62323055308597,1244813.3008,"2023",4.63531817478844,1248067.9151,3254.6143,0.0120876217024684,"58","27","245804497","7097",26925183.3
"58145","Lormes","2020",3.99260814535226,2072823.7483,"2023",3.99374007878374,2073411.4089,587.6606,0.00113193343147788,"58","27","200067890","",51916533.5750003
"58146","Lucenay-lès-Aix","2020",3.94004259145735,2200424.4313,"2023",3.95488129266803,2208711.5094,8287.0781,0.0148387012106763,"58","27","200067700","7097",55847732.105
"58147","Lurcy-le-Bourg","2020",3.40857190270355,775577.0937,"2023",3.41872058539519,777886.2971,2309.2034,0.0101486826916424,"58","27","200068088","7097",22753725.4849998
"58148","Luthenay-Uxeloup","2020",2.96743440273691,1155178.496,"2023",2.98898664140366,1163568.465,8389.969,0.0215522386667559,"58","27","245804497","7097",38928526.775
"58149","Luzy","2020",6.90099924334272,2891771.4814,"2023",6.91924337002151,2899416.4388,7644.9574,0.0182441266787947,"58","27","200067882","",41903663.2149995
"58150","Lys","2020",2.48713479881503,267408.8496,"2023",2.4543409794965,263882.9621,-3525.8875,-0.0327938193185249,"58","27","200067692","",10751683.0100003
"58151","La Machine","2020",16.0941898380226,2913212.074,"2023",16.1320437017957,2920064.0084,6851.9344,0.0378538637730763,"58","27","200067700","7097",18101017.2200002
"58152","Magny-Cours","2020",11.2174874315983,3608846.1333,"2023",11.3045042972679,3636840.8586,27994.7253,0.0870168656696482,"58","27","245801063","7097",32171608.4399999
"58153","Magny-Lormes","2020",2.98422361073376,251468.1105,"2023",3.01289854815241,253884.4282,2416.3177,0.0286749374186512,"58","27","200067692","",8426584.0399999
"58154","La Maison-Dieu","2020",1.93341791789694,267417.7146,"2023",1.99037362931927,275295.4559,7877.7413,0.0569557114223302,"58","27","200067692","",13831345.6249998
"58155","La Marche","2020",9.73648122838478,1054265.0239,"2023",9.73648122838478,1054265.0239,0,0,"58","27","200068088","7097",10827988.05
"58156","Marcy","2020",2.46869365458142,359982.7923,"2023",2.47246486657607,360532.7072,549.9149,0.00377121199465158,"58","27","200067429","",14581914.2700003
"58157","Marigny-l'Église","2020",2.34649365382682,935326.1414,"2023",2.35819101547035,939988.7784,4662.637,0.0116973616435243,"58","27","200067890","",39860586.8749999
"58158","Mars-sur-Allier","2020",4.30135526400341,910049.7613,"2023",4.34003101363269,918232.4978,8182.7365,0.0386757496292827,"58","27","245801063","7097",21157279.6350001
"58159","Marigny-sur-Yonne","2020",4.39973796861659,497056.778,"2023",4.42608397942351,500033.1969,2976.4189,0.0263460108069147,"58","27","200067692","",11297417.7450001
"58160","Marzy","2020",19.3337759973636,4171915.9479,"2023",19.6274932621482,4235295.3799,63379.432,0.293717264784526,"58","27","245804406","7097",21578381.525
"58161","Maux","2020",2.56641699076944,584105.3283,"2023",2.59585285595723,590804.803,6699.4747,0.029435865187792,"58","27","200067882","",22759564.4200002
"58162","Menestreau","2020",2.08030114895909,403994.042,"2023",2.12746764845269,413153.7662,9159.7242,0.0471664994935947,"58","27","200067916","10518",19419978.7950001
"58163","Menou","2020",3.55087252094964,623529.0788,"2023",3.55087252094964,623529.0788,0,0,"58","27","200067429","",17559883.5250003
"58164","Mesves-sur-Loire","2020",7.96048610147295,1506050.6587,"2023",8.02117064307576,1517531.6151,11480.9564,0.0606845416028072,"58","27","200067916","10518",18919079.0550006
"58165","Metz-le-Comte","2020",3.11727226009726,448522.4567,"2023",3.09807203928006,445759.8715,-2762.5852,-0.0192002208172046,"58","27","200067692","",14388299.1050004
"58166","Mhère","2020",3.65614726310391,919964.0003,"2023",3.64445767965031,917022.6538,-2941.3465,-0.011689583453601,"58","27","200067692","",25162115.5849994
"58168","Millay","2020",3.79895521502937,1419789.9064,"2023",3.82622660304763,1429982.088,10192.1816,0.0272713880182622,"58","27","200067882","",37373167.7800004
"58169","Moissy-Moulinot","2020",3.63057918756925,104002.6771,"2023",3.60910037521752,103387.3885,-615.2886,-0.0214788123517318,"58","27","200067692","",2864630.45499999
"58170","Monceaux-le-Comte","2020",6.47354884848324,216338.8541,"2023",6.47354968932491,216338.8822,0.0281,8.40841667404391e-07,"58","27","200067692","",3341889.57500009
"58171","Montapas","2020",2.7624774262414,656328.7617,"2023",2.76553578574153,657055.3882,726.6265,0.00305835950013789,"58","27","200067882","",23758701.3550006
"58172","Montambert","2020",1.93875902640223,509493.1184,"2023",1.95853375236904,514689.7863,5196.6679,0.019774725966818,"58","27","200067882","",26279342.1699999
"58173","Montaron","2020",1.85960625026368,629898.4547,"2023",1.89142816998574,640677.3914,10778.9367,0.0318219197220653,"58","27","200067882","",33872678.9400006
"58174","Montenoison","2020",2.56677348045579,430696.0075,"2023",2.57149041890648,431487.494,791.4865,0.0047169384506982,"58","27","200068088","7097",16779665.6300002
"58175","Mont-et-Marré","2020",2.87089193644359,522194.9779,"2023",2.87462287507098,522873.6093,678.6314,0.00373093862739271,"58","27","200067882","",18189294.11
"58176","Montigny-aux-Amognes","2020",3.62293334477254,909828.737,"2023",3.89133921145479,977233.6124,67404.8754,0.268405866682246,"58","27","200067908","7097",25113041.0200004
"58177","Montigny-en-Morvan","2020",4.70006963918571,1002456.8022,"2023",4.71551276013931,1005750.5963,3293.7941,0.0154431209536048,"58","27","200067890","",21328552.1099997
"58178","Montigny-sur-Canne","2020",1.98945356794954,608994.4207,"2023",2.01746613150246,617569.3858,8574.9651,0.0280125635529289,"58","27","200067882","",30611140.1900005
"58179","Montreuillon","2020",1.97403511964966,704269.8373,"2023",1.99491253694011,711718.2029,7448.3656,0.0208774172904516,"58","27","200067692","",35676661.9949999
"58180","Montsauche-les-Settons","2020",3.93115150619179,1819594.1899,"2023",3.94770575405921,1827256.5792,7662.3893,0.016554247867421,"58","27","200067890","",46286544.4650005
"58181","Moraches","2020",2.7417610652673,411251.3777,"2023",2.7417610652673,411251.3777,0,0,"58","27","200067692","",14999533.7999997
"58182","Moulins-Engilbert","2020",5.16431190938152,2138640.1613,"2023",5.1615883628935,2137512.2887,-1127.8726,-0.00272354648801887,"58","27","200067882","",41411909.2499996
"58183","Mouron-sur-Yonne","2020",3.0018542036333,330304.7423,"2023",3.01607304306332,331869.292,1564.5497,0.0142188394300216,"58","27","200067692","",11003357.2549997
"58184","Moussy","2020",3.15039814939522,377709.4751,"2023",3.15859482100033,378692.1955,982.7204,0.00819667160510917,"58","27","200068088","7097",11989261.5850003
"58185","Moux-en-Morvan","2020",4.05042431986077,1804408.5931,"2023",4.06198911267013,1809560.55,5151.9569,0.011564792809363,"58","27","200067890","",44548631.2200008
"58186","Murlin","2020",1.86042420211708,280413.7663,"2023",1.85855609419817,280132.1944,-281.5719,-0.0018681079189089,"58","27","200068088","7097",15072571.4050001
"58187","Myennes","2020",19.1441473985954,1370473.6439,"2023",19.0793584060864,1365835.589,-4638.0549,-0.0647889925089729,"58","27","200067916","10518",7158708.16999952
"58188","Nannay","2020",2.3595374462858,270020.0324,"2023",2.35953612504286,270019.8812,-0.1512,-1.32124294172087e-06,"58","27","200068088","7097",11443769.745
"58189","Narcy","2020",3.27568600569906,968312.7386,"2023",3.27636611245421,968513.7823,201.0437,0.000680106755154064,"58","27","200068088","7097",29560609.1949999
"58190","Neuffontaines","2020",2.65593047229232,388350.5887,"2023",2.65593047229232,388350.5887,0,0,"58","27","200067692","",14622016.3800002
"58191","Neuilly","2020",2.71971857161662,382432.6845,"2023",2.74020279012515,385313.0688,2880.3843,0.0204842185085337,"58","27","200067692","",14061480.0549999
"58192","Neuville-lès-Decize","2020",2.12769863700093,575325.8668,"2023",2.1286231024982,575575.8406,249.9738,0.000924465497274429,"58","27","245804497","7097",27039819.3050001
"58193","Neuvy-sur-Loire","2020",12.6983659448409,2647925.965,"2023",12.8031110461312,2669767.9307,21841.9657,0.10474510129035,"58","27","200067916","10518",20852493.7499994
"58194","Nevers","2020",74.3292628771691,12920519.814,"2023",74.5107573485634,12952068.666,31548.852,0.181494471394259,"58","27","245804406","7097",17382817.0949999
"58195","La Nocle-Maulaix","2020",2.82198705761607,919719.7871,"2023",2.86558912390547,933930.229,14210.4419,0.0436020662893983,"58","27","200067882","",32591212.0899998
"58196","Nolay","2020",2.32023930959237,995948.8152,"2023",2.35410828949735,1010486.8718,14538.0566,0.0338689799049812,"58","27","200067908","7097",42924400.5599997
"58197","Nuars","2020",2.56137007841346,404749.018,"2023",2.72746594044842,430995.5716,26246.5536,0.166095862034964,"58","27","200067692","",15802051.4649998
"58198","Oisy","2020",3.20179931930641,555899.9603,"2023",3.23217321750064,561173.5103,5273.55,0.0303738981942288,"58","27","200067429","",17362111.2650003
"58199","Onlay","2020",2.84964680596018,562758.1834,"2023",2.84964680596018,562758.1834,0,0,"58","27","200067890","",19748348.5400002
"58200","Ouagne","2020",2.9704081720158,350351.1457,"2023",2.97040817116796,350351.1456,-0.0001,-8.47837355877346e-10,"58","27","200067429","",11794713.9049999
"58201","Oudan","2020",1.94754315050534,390727.9374,"2023",1.9475431500069,390727.9373,-0.0001,-4.98439289842167e-10,"58","27","200067429","",20062607.4599998
"58202","Ougny","2020",2.14803276233051,175014.6882,"2023",2.21685402099581,180622.0194,5607.3312,0.0688212586652948,"58","27","200067882","",8147673.13
"58203","Oulon","2020",2.41267671103498,265088.0413,"2023",2.41267671103498,265088.0413,0,0,"58","27","200068088","7097",10987300.54
"58204","Vaux d'Amognes","2020",2.62182780870736,1015518.0896,"2023",2.63468413692988,1020497.7583,4979.6687,0.0128563282225254,"58","27","200067908","7097",38733210.7100002
"58205","Ouroux-en-Morvan","2020",3.14647022419311,1906340.7649,"2023",3.161110950555,1915211.0899,8870.325,0.0146407263618893,"58","27","200067890","",60586645.6400003
"58206","Parigny-la-Rose","2020",1.91844226552182,169592.996,"2023",1.91844226552182,169592.996,0,0,"58","27","200067429","",8840140.72499964
"58207","Parigny-les-Vaux","2020",4.83234072783961,1515739.7139,"2023",4.86857787482036,1527106.0653,11366.3514,0.0362371469807519,"58","27","245804406","7097",31366573.6600002
"58208","Pazy","2020",3.38624092498897,747059.6016,"2023",3.39959472273375,750005.6657,2946.0641,0.0133537977447782,"58","27","200067692","",22061619.895
"58209","Perroy","2020",2.55529448389447,553872.3218,"2023",2.55743101337031,554335.4248,463.103,0.00213652947583531,"58","27","200067916","10518",21675479.1
"58210","Planchez","2020",2.53081799951735,1110888.0469,"2023",2.55307958595766,1120659.6426,9771.5957,0.0222615864403055,"58","27","200067890","",43894426.5100001
"58211","Poil","2020",2.90461133298516,783847.0095,"2023",2.91723492019672,787253.6481,3406.6386,0.0126235872115612,"58","27","200067882","",26986295.915
"58212","Poiseux","2020",2.70999737730036,829658.9825,"2023",2.71982210486112,832666.7985,3007.816,0.0098247275607628,"58","27","200068088","7097",30614752.2299999
"58213","Pougny","2020",3.89280700872313,748737.9772,"2023",3.90282843714881,750665.4871,1927.5099,0.010021428425687,"58","27","200067916","10518",19233883.8150004
"58214","Pougues-les-Eaux","2020",18.4492838583443,2400490.3377,"2023",18.4600295960983,2401888.4971,1398.1594,0.0107457377539504,"58","27","245804406","7097",13011292.775
"58215","Pouilly-sur-Loire","2020",13.1420120385142,2612016.8413,"2023",13.1966869249569,2622883.6495,10866.8082,0.0546748864427489,"58","27","200067916","10518",19875319.1949999
"58216","Pouques-Lormes","2020",3.06328588348787,432676.3697,"2023",3.06328578578587,432676.3559,-0.0138,-9.77019962711267e-08,"58","27","200067692","",14124583.41
"58217","Pousseaux","2020",3.39663967621607,377629.3441,"2023",3.3966393838903,377629.3116,-0.0325,-2.9232577114513e-07,"58","27","200067429","",11117733.4100003
"58218","Prémery","2020",5.54604810732353,2531432.0187,"2023",5.53448080781366,2526152.2534,-5279.7653,-0.0115672995098706,"58","27","200068088","7097",45643888.5800009
"58219","Préporché","2020",2.66961156101547,791788.9935,"2023",2.66682930428457,790963.7947,-825.1988,-0.00278225673089771,"58","27","200067882","",29659333.4049999
"58220","Raveau","2020",3.0298030598364,1090927.9154,"2023",3.03818771901333,1093946.9429,3019.0275,0.00838465917693165,"58","27","200068088","7097",36006561.9399998
"58221","Rémilly","2020",2.24139455423697,812787.5997,"2023",2.25506559295321,817745.0717,4957.472,0.0136710387162449,"58","27","200067882","",36262584.7450002
"58222","Rix","2020",8.97875280826812,357742.5779,"2023",9.10516134718072,362779.1033,5036.5254,0.126408538912596,"58","27","200067429","",3984323.72000008
"58223","Rouy","2020",3.49618488603562,1262775.5064,"2023",3.49834604807358,1263556.0894,780.583,0.00216116203795869,"58","27","200067908","7097",36118670.7100002
"58224","Ruages","2020",2.80329978819157,292995.0815,"2023",2.78955059083618,291558.0439,-1437.0376,-0.0137491973553945,"58","27","200067692","",10451792.6599999
"58225","Saincaize-Meauce","2020",4.63220739038185,998088.6117,"2023",4.63026860823547,997670.8678,-417.7439,-0.00193878214637699,"58","27","245804406","7097",21546716.8799997
"58226","Saint-Agnan","2020",2.87714669815124,699310.2261,"2023",2.85505296945038,693940.1939,-5370.0322,-0.0220937287008676,"58","27","200067890","",24305685.4400004
"58227","Saint-Amand-en-Puisaye","2020",5.16302736469267,2150957.4165,"2023",5.18708564842482,2160980.2849,10022.8684,0.0240582837321428,"58","27","200067130","10221",41660778.9299996
"58228","Saint-Andelain","2020",4.92091926702788,1006610.2843,"2023",4.97760105472501,1018204.9615,11594.6772,0.0566817876971379,"58","27","200067916","10518",20455736.6149998
"58229","Saint-André-en-Morvan","2020",3.74703643449396,856004.9863,"2023",3.74703577613999,856004.8359,-0.1504,-6.58353968674419e-07,"58","27","200067890","",22844853.5600003
"58230","Saint-Aubin-des-Chaumes","2020",2.83749839681252,306000.9566,"2023",2.94275344990208,317351.8518,11350.8952,0.105255053089553,"58","27","200067692","",10784180.7750004
"58231","Saint-Aubin-les-Forges","2020",2.95919250835242,785693.9007,"2023",2.96145992011761,786295.9202,602.0195,0.00226741176518575,"58","27","200068088","7097",26550955.9950004
"58232","Saint-Benin-d'Azy","2020",4.97305224098316,1802582.0777,"2023",4.97830172087786,1804484.8565,1902.7788,0.00524947989470181,"58","27","200067908","7097",36246996.62
"58233","Saint-Benin-des-Bois","2020",2.838800580865,553696.2375,"2023",2.83475273083596,552906.7212,-789.5163,-0.00404785002903774,"58","27","200067908","7097",19504583.775
"58234","Saint-Bonnot","2020",1.9482943257107,313695.3322,"2023",1.94829414000822,313695.3023,-0.0299,-1.85702477395466e-07,"58","27","200068088","7097",16101023.7550001
"58235","Saint-Brisson","2020",2.96606998781888,885628.305,"2023",3.01341497802092,899764.8775,14136.5725,0.0473449902020411,"58","27","200067890","",29858644.8949997
"58236","Sainte-Colombe-des-Bois","2020",1.77331379078488,523757.9949,"2023",1.78732240038529,527895.5149,4137.52,0.0140086096004111,"58","27","200067916","10518",29535550.7649992
"58237","Saint-Didier","2020",4.50122190047719,162960.6357,"2023",4.50122190047719,162960.6357,0,0,"58","27","200067692","",3620364.40999996
"58238","Saint-Éloi","2020",20.7994356134881,3419927.5848,"2023",21.2005006944945,3485872.3325,65944.7477,0.401065081006408,"58","27","245804406","7097",16442405.6899998
"58239","Saint-Firmin","2020",3.18638736718938,335420.9666,"2023",3.18638736718938,335420.9666,0,0,"58","27","200067908","7097",10526685.1750001
"58240","Saint-Franchy","2020",1.82600367287463,343057.1515,"2023",1.82600367287463,343057.1515,0,0,"58","27","200067908","7097",18787319.9049997
"58241","Saint-Germain-Chassenay","2020",2.8338776264385,685270.6704,"2023",2.84834798975495,688769.8037,3499.1333,0.0144703633164514,"58","27","200067700","7097",24181378.3349996
"58242","Saint-Germain-des-Bois","2020",2.30082974081677,288298.6685,"2023",2.3498759009865,294444.2526,6145.5841,0.0490461601697287,"58","27","200067692","",12530204.36
"58243","Saint-Gratien-Savigny","2020",2.24512728385791,445875.7182,"2023",2.23290870478792,443449.1441,-2426.5741,-0.0122185790699851,"58","27","200067882","",19859707.795
"58244","Saint-Hilaire-en-Morvan","2020",3.7126285441114,790703.3931,"2023",3.71328745279438,790843.7253,140.3322,0.000658908682983572,"58","27","200067890","",21297670.4699999
"58245","Saint-Hilaire-Fontaine","2020",2.38116228978438,560465.1459,"2023",2.39666088496474,564113.1217,3647.9758,0.015498595180361,"58","27","200067882","",23537461.0250001
"58246","Saint-Honoré-les-Bains","2020",5.91280208596109,1481947.4216,"2023",5.98417817789887,1499836.6751,17889.2535,0.0713760919377853,"58","27","200067882","",25063369.2800005
"58247","Saint-Jean-aux-Amognes","2020",4.85384716627216,887626.6445,"2023",4.92298705544079,900270.3075,12643.663,0.0691398891686266,"58","27","200067908","7097",18287074.4399996
"58248","Saint-Laurent-l'Abbaye","2020",15.027707363402,211178.4717,"2023",15.0480527620787,211464.3776,285.9059,0.0203453986766871,"58","27","200067916","10518",1405260.74000015
"58249","Saint-Léger-de-Fougeret","2020",3.00728743543314,971870.3177,"2023",3.06989695663102,992103.9457,20233.628,0.0626095211978801,"58","27","200067890","",32317174.1500001
"58250","Saint-Léger-des-Vignes","2020",16.8358537110301,1529717.6309,"2023",16.8289574046265,1529091.0276,-626.6033,-0.00689630640358629,"58","27","200067700","7097",9086071.05499969
"58251","Saint-Loup-des-Bois","2020",5.26135947610133,913307.3924,"2023",5.41039388411948,939177.9354,25870.543,0.149034408018153,"58","27","200067916","10518",17358771.9399998
"58252","Saint-Malo-en-Donziois","2020",3.21216343384266,476531.9426,"2023",3.21216343384266,476531.9426,0,0,"58","27","200067916","10518",14835233.3999996
"58253","Sainte-Marie","2020",2.04641592855296,321239.6902,"2023",2.04641592855296,321239.6902,0,0,"58","27","200067908","7097",15697673.4650004
"58254","Saint-Martin-d'Heuille","2020",5.74342800755225,776016.7889,"2023",5.95204161816381,804203.3813,28186.5924,0.208613610611562,"58","27","200068088","7097",13511387.065
"58255","Saint-Martin-du-Puy","2020",3.4344176950348,1056676.1192,"2023",3.47121542969955,1067997.7728,11321.6536,0.036797734664745,"58","27","200067890","",30767257.0150001
"58256","Saint-Martin-sur-Nohain","2020",2.87842807134301,698031.0186,"2023",2.90142324431797,703607.4456,5576.427,0.0229951729749609,"58","27","200067916","10518",24250424.2349997
"58257","Saint-Maurice","2020",2.14045744010543,225263.6048,"2023",2.16522469812434,227870.1326,2606.5278,0.0247672580189113,"58","27","200067908","7097",10524087.0749995
"58258","Saint-Ouen-sur-Loire","2020",3.58680276422026,856821.7978,"2023",3.66320428115836,875072.7275,18250.9297,0.0764015169380996,"58","27","200067700","7097",23888177.1349997
"58259","Saint-Parize-en-Viry","2020",2.84971728708182,449547.1323,"2023",2.85627363616219,450581.4061,1034.2738,0.00655634908036484,"58","27","200071140","177",15775148.4450005
"58260","Saint-Parize-le-Châtel","2020",7.49728806613021,3723078.653,"2023",7.49717771937631,3723023.8559,-54.7971,-0.000110346753903201,"58","27","245801063","7097",49659004.9650006
"58261","Saint-Père","2020",8.38322329122261,1443769.0161,"2023",8.42140368424224,1450344.4903,6575.4742,0.0381803930196387,"58","27","200067916","10518",17222122.8750003
"58262","Saint-Péreuse","2020",4.48118626790104,736541.7964,"2023",4.59004956537114,754434.9086,17893.1122,0.108863297470097,"58","27","200067890","",16436312.8950003
"58263","Saint-Pierre-du-Mont","2020",2.77376596542089,488433.3445,"2023",2.77376596542089,488433.3445,0,0,"58","27","200067429","",17609032.2900002
"58264","Saint-Pierre-le-Moûtier","2020",6.15847442271115,2953013.8934,"2023",6.16229815790324,2954847.3902,1833.4968,0.00382373519208912,"58","27","245804497","7097",47950412.565
"58265","Saint-Quentin-sur-Nohain","2020",2.31666717098428,373204.8337,"2023",2.32002268459557,373745.3921,540.5584,0.00335551361129038,"58","27","200067916","10518",16109557.6599999
"58266","Saint-Révérien","2020",2.65735192672549,493973.4738,"2023",2.67911713639911,498019.3949,4045.9211,0.0217652096736218,"58","27","200067692","",18588936.9349997
"58267","Saint-Saulge","2020",4.74447772782531,1240677.0178,"2023",4.76283393707965,1245477.1514,4800.1336,0.018356209254339,"58","27","200067908","7097",26149917.6299997
"58268","Saint-Seine","2020",3.64152596750366,650819.9635,"2023",3.65638975389013,653476.4457,2656.4822,0.0148637863864658,"58","27","200067882","",17872176.9200001
"58269","Saint-Sulpice","2020",2.94493966417282,758348.2477,"2023",2.96985447089269,764764.0328,6415.7851,0.0249148067198726,"58","27","200067908","7097",25750892.5200003
"58270","Saint-Vérain","2020",3.36456909789234,838493.2032,"2023",3.42531186114733,853631.0686,15137.8654,0.0607427632549875,"58","27","200067130","10221",24921265.6599995
"58271","Saizy","2020",3.18477115668177,427318.3195,"2023",3.2726599033039,439110.8376,11792.5181,0.087888746622125,"58","27","200067692","",13417551.7950001
"58272","Sardy-lès-Épiry","2020",2.08317205859562,325230.5327,"2023",2.08317205859562,325230.5327,0,0,"58","27","200067692","",15612274.1450006
"58273","Sauvigny-les-Bois","2020",6.02277239591593,1790180.2606,"2023",6.06171931149312,1801756.6568,11576.3962,0.0389469155771929,"58","27","245801063","7097",29723525.03
"58274","Savigny-Poil-Fol","2020",2.23584249458456,391069.5865,"2023",2.2167350920314,387727.5246,-3342.0619,-0.0191074025531566,"58","27","200067882","",17490927.3549998
"58275","Saxi-Bourdon","2020",3.92163500907906,731563.0226,"2023",3.93179990602827,733459.2375,1896.2149,0.0101648969492043,"58","27","200067908","7097",18654541.3050002
"58276","Sémelay","2020",2.8156808496215,940864.1478,"2023",2.83145533651348,946135.2172,5271.0694,0.0157744868919809,"58","27","200067882","",33415155.9799995
"58277","Sermages","2020",3.20674195799227,718935.0414,"2023",3.2492881488559,728473.6784,9538.637,0.0425461908636322,"58","27","200067882","",22419485.2850001
"58278","Sermoise-sur-Loire","2020",8.35023951605888,2095582.1182,"2023",8.35104037047259,2095783.1012,200.983,0.000800854413711249,"58","27","245804406","7097",25096071.9649999
"58279","Sichamps","2020",6.54056914005619,386965.7123,"2023",6.54555594447611,387260.7512,295.0389,0.00498680441992416,"58","27","200068088","7097",5916392.04499986
