Code_commune_residence,Commune_residence,Code_lieu_travail,Lieu_travail,Actifs_occupes_flux_domicile_travail
38068,Champagnier,59090,Bondues,5.05
38068,Champagnier,73171,Montmélian,5.05
38068,Champagnier,74010,Annecy,5.05
38071,Champ-sur-Drac,37014,Azay-le-Rideau,5.32
38071,Champ-sur-Drac,38039,Bernin,15.09
38071,Champ-sur-Drac,38045,Biviers,5.32
38071,Champ-sur-Drac,38052,Le Bourg-d'Oisans,10.16
38071,Champ-sur-Drac,38057,Bresson,5.22
38071,Champ-sur-Drac,38068,Champagnier,5.22
38071,Champ-sur-Drac,38071,Champ-sur-Drac,216.33
38071,Champ-sur-Drac,38111,Claix,15.09
38071,Champ-sur-Drac,38140,Crolles,15.19
38071,Champ-sur-Drac,38151,Échirolles,138.4
38071,Champ-sur-Drac,38158,Eybens,25.35
38071,Champ-sur-Drac,38169,Fontaine,56.38
38071,Champ-sur-Drac,38170,Fontanil-Cornillon,10.16
38071,Champ-sur-Drac,38179,Gières,20.79
38071,Champ-sur-Drac,38185,Grenoble,308.57
38071,Champ-sur-Drac,38188,Herbeys,5.12
38071,Champ-sur-Drac,38200,Jarrie,92.35
38071,Champ-sur-Drac,38229,Meylan,25.53
38071,Champ-sur-Drac,38239,Moirans,10.25
38071,Champ-sur-Drac,38249,Montbonnot-Saint-Martin,20.41
38071,Champ-sur-Drac,38269,La Mure,4.94
38071,Champ-sur-Drac,38271,Murianette,5.03
38071,Champ-sur-Drac,38279,Notre-Dame-de-Mésage,5.12
38071,Champ-sur-Drac,38281,Noyarey,5.22
38071,Champ-sur-Drac,38309,Poisat,10.25
38071,Champ-sur-Drac,38314,Pontcharra,5.22
38071,Champ-sur-Drac,38317,Le Pont-de-Claix,117.14
38071,Champ-sur-Drac,38382,Saint-Égrève,10.54
38071,Champ-sur-Drac,38388,Saint-Georges-de-Commiers,10.44
38071,Champ-sur-Drac,38421,Saint-Martin-d'Hères,50.5
38071,Champ-sur-Drac,38422,Saint-Martin-d'Uriage,15.28
38071,Champ-sur-Drac,38423,Saint-Martin-le-Vinoux,5.03
38071,Champ-sur-Drac,38431,Saint-Nazaire-les-Eymes,4.85
38071,Champ-sur-Drac,38454,Saint-Sauveur,5.12
38071,Champ-sur-Drac,38474,Sassenage,15.09
38071,Champ-sur-Drac,38485,Seyssinet-Pariset,30.86
38071,Champ-sur-Drac,38486,Seyssins,10.16
38071,Champ-sur-Drac,38499,Susville,5.22
38071,Champ-sur-Drac,38516,La Tronche,45.94
38071,Champ-sur-Drac,38524,Varces-Allières-et-Risset,35.6
38071,Champ-sur-Drac,38540,Veurey-Voroize,10.06
38071,Champ-sur-Drac,38545,Vif,15.76
38071,Champ-sur-Drac,38562,Vizille,61.79
38071,Champ-sur-Drac,38565,Voreppe,10.06
38071,Champ-sur-Drac,69072,Dardilly,5.22
38071,Champ-sur-Drac,69383,Lyon 3e Arrondissement,10.16
38071,Champ-sur-Drac,73008,Aix-les-Bains,5.12
38071,Champ-sur-Drac,75119,Paris 19e Arrondissement,5.03
38071,Champ-sur-Drac,84127,Sérignan-du-Comtat,5.22
38111,Claix,21423,Montagny-lès-Beaune,4.94
38111,Claix,26281,Romans-sur-Isère,4.78
38111,Claix,26311,Saint-Laurent-en-Royans,9.87
38111,Claix,38001,Les Abrets en Dauphiné,10.55
38111,Claix,38013,Apprieu,5.1
38111,Claix,38018,Auberives-en-Royans,5.1
38111,Claix,38039,Bernin,14.49
38111,Claix,38052,Le Bourg-d'Oisans,4.78
38111,Claix,38057,Bresson,24.53
38111,Claix,38059,Brié-et-Angonnes,4.94
38111,Claix,38068,Champagnier,9.88
38111,Claix,38071,Champ-sur-Drac,20.09
38111,Claix,38111,Claix,511.8
38111,Claix,38133,Coublevie,4.78
38111,Claix,38140,Crolles,52.56
38111,Claix,38151,Échirolles,329.88
38111,Claix,38158,Eybens,110.01
38111,Claix,38169,Fontaine,53.21
38111,Claix,38170,Fontanil-Cornillon,19.93
38111,Claix,38179,Gières,40.66
38111,Claix,38185,Grenoble,1019.04
38111,Claix,38200,Jarrie,35.08
38111,Claix,38205,Lans-en-Vercors,5.1
38111,Claix,38222,Massieu,5.28
38111,Claix,38226,Mens,5.28
38111,Claix,38229,Meylan,79.53
38111,Claix,38239,Moirans,15.14
38111,Claix,38249,Montbonnot-Saint-Martin,44.28
38111,Claix,38269,La Mure,5.1
38111,Claix,38317,Le Pont-de-Claix,146.62
38111,Claix,38337,Rives,5.1
38111,Claix,38382,Saint-Égrève,83.95
38111,Claix,38384,Saint-Étienne-de-Saint-Geoirs,9.55
38111,Claix,38421,Saint-Martin-d'Hères,105.72
38111,Claix,38422,Saint-Martin-d'Uriage,4.78
38111,Claix,38423,Saint-Martin-le-Vinoux,34.57
38111,Claix,38450,Saint-Quentin-sur-Isère,4.62
38111,Claix,38457,Saint-Siméon-de-Bressieux,9.87
38111,Claix,38474,Sassenage,75.41
38111,Claix,38485,Seyssinet-Pariset,108.08
38111,Claix,38486,Seyssins,39.04
38111,Claix,38516,La Tronche,93.52
38111,Claix,38524,Varces-Allières-et-Risset,74.6
38111,Claix,38538,Le Versoud,5.1
38111,Claix,38540,Veurey-Voroize,19.26
38111,Claix,38545,Vif,63.22
38111,Claix,38547,Villard-Bonnot,9.4
38111,Claix,38562,Vizille,19.11
38111,Claix,38565,Voreppe,24.85
38111,Claix,69100,Irigny,4.78
38111,Claix,69259,Vénissieux,4.94
38111,Claix,69266,Villeurbanne,9.71
38111,Claix,69290,Saint-Priest,9.55
38111,Claix,73213,La Ravoire,5.28
38111,Claix,74173,Megève,5.1
38111,Claix,75101,Paris 1er Arrondissement,9.72
38111,Claix,93070,Saint-Ouen-sur-Seine,4.78
38111,Claix,95063,Bezons,5.1
38126,Corenc,26281,Romans-sur-Isère,4.99
38126,Corenc,38057,Bresson,4.87
38126,Corenc,38059,Brié-et-Angonnes,4.91
38126,Corenc,38071,Champ-sur-Drac,4.87
38126,Corenc,38111,Claix,4.91
38126,Corenc,38126,Corenc,271.68
38126,Corenc,38140,Crolles,34.57
38126,Corenc,38150,Domène,39.48
38126,Corenc,38151,Échirolles,69.26
38126,Corenc,38158,Eybens,19.92
38126,Corenc,38169,Fontaine,14.89
38126,Corenc,38170,Fontanil-Cornillon,9.78
38126,Corenc,38179,Gières,14.85
38126,Corenc,38185,Grenoble,510.05
38126,Corenc,38191,Huez,4.99
38126,Corenc,38229,Meylan,147.97
38126,Corenc,38239,Moirans,9.98
38126,Corenc,38249,Montbonnot-Saint-Martin,99.53
38126,Corenc,38317,Le Pont-de-Claix,9.9
38126,Corenc,38377,Saint-Clair-de-la-Tour,5.03
38126,Corenc,38382,Saint-Égrève,19.88
38126,Corenc,38397,Saint-Ismier,15.09
38126,Corenc,38421,Saint-Martin-d'Hères,123.91
38126,Corenc,38423,Saint-Martin-le-Vinoux,9.98
38126,Corenc,38442,Saint-Pierre-de-Chartreuse,4.95
38126,Corenc,38471,Le Sappey-en-Chartreuse,4.99
38126,Corenc,38474,Sassenage,4.99
38126,Corenc,38485,Seyssinet-Pariset,20.01
38126,Corenc,38486,Seyssins,4.91
38126,Corenc,38503,La Terrasse,4.87
38126,Corenc,38509,La Tour-du-Pin,4.87
38126,Corenc,38511,Le Touvet,9.82
38126,Corenc,38516,La Tronche,188.38
38126,Corenc,38538,Le Versoud,4.95
38126,Corenc,38540,Veurey-Voroize,9.86
38126,Corenc,38545,Vif,4.87
38126,Corenc,38547,Villard-Bonnot,4.95
38126,Corenc,38563,Voiron,5.03
38126,Corenc,38565,Voreppe,4.95
38126,Corenc,69290,Saint-Priest,9.86
38126,Corenc,69387,Lyon 7e Arrondissement,4.99
38126,Corenc,71270,Mâcon,4.91
38126,Corenc,73039,Belmont-Tramonet,5.03
38126,Corenc,73065,Chambéry,5.11
38126,Corenc,73171,Montmélian,4.91
38126,Corenc,74067,Chavanod,4.95
38126,Corenc,75102,Paris 2e Arrondissement,4.99
38126,Corenc,75115,Paris 15e Arrondissement,9.98
38126,Corenc,91534,Saclay,9.9
38126,Corenc,SU13F,MAENNEDORF,4.87
38126,Corenc,SUC1L,GENEVE,4.99
38126,Corenc,SUC1U,MEYRIN,9.82
38126,Corenc,ZZZZZ,Individus travaillant à l'étranger (sans précision de commune),9.78
38150,Domène,34337,Villeneuve-lès-Maguelone,9.73
38150,Domène,37261,Tours,5.11
38150,Domène,38039,Bernin,29.44
38150,Domène,38045,Biviers,14.6
38150,Domène,38051,Bougé-Chambalud,4.87
38150,Domène,38052,Le Bourg-d'Oisans,5.11
38150,Domène,38057,Bresson,9.98
38150,Domène,38062,La Buissière,9.5
38150,Domène,38070,Le Champ-près-Froges,4.87
38150,Domène,38071,Champ-sur-Drac,5.11
38150,Domène,38073,Chantepérier,4.87
38150,Domène,38111,Claix,4.87
38150,Domène,38126,Corenc,15.21
38150,Domène,38140,Crolles,209.13
38150,Domène,38150,Domène,559.67
38150,Domène,38151,Échirolles,150.33
38150,Domène,38158,Eybens,99.55
38150,Domène,38169,Fontaine,30.06
38150,Domène,38175,Froges,9.98
38150,Domène,38179,Gières,55.38
38150,Domène,38181,Goncelin,4.87
38150,Domène,38185,Grenoble,658.91
38150,Domène,38200,Jarrie,4.87
38150,Domène,38229,Meylan,252.17
38150,Domène,38239,Moirans,5.11
38150,Domène,38249,Montbonnot-Saint-Martin,148.83
38150,Domène,38269,La Mure,4.99
38150,Domène,38271,Murianette,10.48
38150,Domène,38281,Noyarey,4.87
38150,Domène,38314,Pontcharra,9.98
38150,Domène,38317,Le Pont-de-Claix,34.57
38150,Domène,38334,Revel,9.5
38150,Domène,38381,Saint-Didier-de-la-Tour,4.75
38150,Domène,38382,Saint-Égrève,30.7
38150,Domène,38397,Saint-Ismier,69.03
38150,Domène,38401,Saint-Jean-de-Soudain,9.73
38150,Domène,38421,Saint-Martin-d'Hères,242.55
38150,Domène,38422,Saint-Martin-d'Uriage,9.73
38150,Domène,38423,Saint-Martin-le-Vinoux,19.47
38150,Domène,38431,Saint-Nazaire-les-Eymes,9.98
38150,Domène,38450,Saint-Quentin-sur-Isère,14.97
38150,Domène,38466,Saint-Vincent-de-Mercuze,9.99
38150,Domène,38485,Seyssinet-Pariset,24.58
38150,Domène,38486,Seyssins,9.98
38150,Domène,38501,Tencin,14.25
38150,Domène,38503,La Terrasse,4.75
38150,Domène,38511,Le Touvet,5.11
38150,Domène,38516,La Tronche,138.24
38150,Domène,38517,Tullins,9.98
38150,Domène,38524,Varces-Allières-et-Risset,4.99
38150,Domène,38538,Le Versoud,79.84
38150,Domène,38540,Veurey-Voroize,19.95
38150,Domène,38547,Villard-Bonnot,45.04
38150,Domène,38548,Villard-de-Lans,9.62
38150,Domène,38565,Voreppe,5.11
38150,Domène,38567,Chamrousse,4.87
38150,Domène,69029,Bron,4.87
38150,Domène,69072,Dardilly,4.99
38150,Domène,69116,Limonest,4.99
38150,Domène,69382,Lyon 2e Arrondissement,4.87
38150,Domène,73065,Chambéry,9.98
38150,Domène,73128,Grésy-sur-Aix,4.87
38150,Domène,73213,La Ravoire,4.87
38150,Domène,73306,Valloire,4.87
38150,Domène,74208,Passy,4.87
38150,Domène,84019,Bollène,4.99
38150,Domène,95371,Marly-la-Ville,4.99
38151,Échirolles,01027,Balan,3.11
38151,Échirolles,01049,La Boisse,3.55
38151,Échirolles,01283,Oyonnax,3.8
38151,Échirolles,06018,Biot,3.45
38151,Échirolles,07186,Privas,1.58
38151,Échirolles,07204,Saint-Agrève,4.55
38151,Échirolles,10150,Fontaine,2.9
38151,Échirolles,13001,Aix-en-Provence,3.97
38151,Échirolles,14037,Malherbe-sur-Ajon,4.69
38151,Échirolles,18033,Bourges,2.95
38151,Échirolles,25097,Brognard,3.45
38151,Échirolles,26108,Crest,5.2
38151,Échirolles,26198,Montélimar,7.58
38151,Échirolles,26281,Romans-sur-Isère,5.22
38151,Échirolles,26362,Valence,1.23
38151,Échirolles,30189,Nîmes,3.91
38151,Échirolles,33204,Hure,7.94
38151,Échirolles,38023,Avignonet,7.1
38151,Échirolles,38039,Bernin,121.01
38151,Échirolles,38045,Biviers,7.72
38151,Échirolles,38052,Le Bourg-d'Oisans,5.39
38151,Échirolles,38053,Bourgoin-Jallieu,7.56
38151,Échirolles,38057,Bresson,72.68
38151,Échirolles,38058,Brézins,5.47
38151,Échirolles,38059,Brié-et-Angonnes,20.91
38151,Échirolles,38068,Champagnier,9.02
38151,Échirolles,38070,Le Champ-près-Froges,5.45
38151,Échirolles,38071,Champ-sur-Drac,57.97
38151,Échirolles,38111,Claix,77.32
38151,Échirolles,38113,Clelles,4.13
38151,Échirolles,38114,Clonas-sur-Varèze,2.0
38151,Échirolles,38115,Saint-Martin-de-la-Cluze,4.99
38151,Échirolles,38118,Colombe,3.7
38151,Échirolles,38126,Corenc,27.6
38151,Échirolles,38128,Corps,2.88
38151,Échirolles,38140,Crolles,256.94
38151,Échirolles,38150,Domène,87.89
38151,Échirolles,38151,Échirolles,4081.35
38151,Échirolles,38155,Entre-deux-Guiers,3.42
38151,Échirolles,38158,Eybens,506.03
38151,Échirolles,38169,Fontaine,364.89
38151,Échirolles,38170,Fontanil-Cornillon,35.62
38151,Échirolles,38175,Froges,24.91
38151,Échirolles,38179,Gières,157.2
38151,Échirolles,38185,Grenoble,3565.48
38151,Échirolles,38187,Le Gua,4.45
38151,Échirolles,38188,Herbeys,2.97
38151,Échirolles,38193,L'Isle-d'Abeau,12.98
38151,Échirolles,38200,Jarrie,80.69
38151,Échirolles,38205,Lans-en-Vercors,1.23
38151,Échirolles,38206,Laval-en-Belledonne,2.63
38151,Échirolles,38212,Livet-et-Gavet,9.48
38151,Échirolles,38223,Maubec,3.55
38151,Échirolles,38225,Autrans-Méaudre en Vercors,3.63
38151,Échirolles,38229,Meylan,381.44
38151,Échirolles,38239,Moirans,54.29
38151,Échirolles,38249,Montbonnot-Saint-Martin,192.74
38151,Échirolles,38253,Les Deux Alpes,1.58
38151,Échirolles,38264,La Morte,3.91
38151,Échirolles,38269,La Mure,18.23
38151,Échirolles,38270,La Murette,3.91
38151,Échirolles,38271,Murianette,3.97
38151,Échirolles,38281,Noyarey,13.55
38151,Échirolles,38304,Pierre-Châtel,3.61
38151,Échirolles,38309,Poisat,26.78
38151,Échirolles,38314,Pontcharra,9.76
38151,Échirolles,38315,Le Pont-de-Beauvoisin,1.58
38151,Échirolles,38317,Le Pont-de-Claix,431.53
38151,Échirolles,38332,Renage,2.88
38151,Échirolles,38337,Rives,6.36
38151,Échirolles,38382,Saint-Égrève,238.0
38151,Échirolles,38384,Saint-Étienne-de-Saint-Geoirs,3.91
38151,Échirolles,38386,Saint-Geoire-en-Valdaine,5.45
38151,Échirolles,38388,Saint-Georges-de-Commiers,7.1
38151,Échirolles,38395,Plateau-des-Petites-Roches,2.79
38151,Échirolles,38397,Saint-Ismier,55.03
38151,Échirolles,38416,Saint-Marcellin,14.32
38151,Échirolles,38421,Saint-Martin-d'Hères,618.86
38151,Échirolles,38422,Saint-Martin-d'Uriage,35.34
38151,Échirolles,38423,Saint-Martin-le-Vinoux,99.93
38151,Échirolles,38431,Saint-Nazaire-les-Eymes,8.54
38151,Échirolles,38436,Saint-Paul-de-Varces,2.1
38151,Échirolles,38449,Saint-Quentin-Fallavier,4.96
38151,Échirolles,38450,Saint-Quentin-sur-Isère,1.22
38151,Échirolles,38455,Saint-Savin,5.2
38151,Échirolles,38466,Saint-Vincent-de-Mercuze,1.16
38151,Échirolles,38468,Salaise-sur-Sanne,5.8
38151,Échirolles,38473,Sardieu,5.0
38151,Échirolles,38474,Sassenage,220.86
38151,Échirolles,38485,Seyssinet-Pariset,193.13
38151,Échirolles,38486,Seyssins,125.38
38151,Échirolles,38499,Susville,5.45
38151,Échirolles,38509,La Tour-du-Pin,2.96
38151,Échirolles,38511,Le Touvet,3.93
38151,Échirolles,38516,La Tronche,314.73
38151,Échirolles,38517,Tullins,7.75
38151,Échirolles,38524,Varces-Allières-et-Risset,88.68
38151,Échirolles,38527,Vaujany,4.34
38151,Échirolles,38528,Vaulnaveys-le-Bas,3.97
38151,Échirolles,38529,Vaulnaveys-le-Haut,5.76
38151,Échirolles,38538,Le Versoud,22.72
38151,Échirolles,38540,Veurey-Voroize,52.33
38151,Échirolles,38544,Vienne,3.55
38151,Échirolles,38545,Vif,84.49
38151,Échirolles,38547,Villard-Bonnot,61.33
38151,Échirolles,38548,Villard-de-Lans,6.87
38151,Échirolles,38562,Vizille,57.1
38151,Échirolles,38563,Voiron,64.63
38151,Échirolles,38565,Voreppe,39.57
38151,Échirolles,38567,Chamrousse,9.48
38151,Échirolles,40261,Saint-Geours-de-Maremne,1.22
38151,Échirolles,41167,Veuzain-sur-Loire,3.63
38151,Échirolles,42147,Montbrison,1.16
38151,Échirolles,43041,Brives-Charensac,10.2
38151,Échirolles,44020,Bouguenais,7.6
38151,Échirolles,47316,Varès,9.09
38151,Échirolles,56121,Lorient,1.31
38151,Échirolles,66136,Perpignan,5.36
38151,Échirolles,67482,Strasbourg,2.97
38151,Échirolles,69029,Bron,4.99
38151,Échirolles,69034,Caluire-et-Cuire,1.42
38151,Échirolles,69069,Craponne,4.13
38151,Échirolles,69149,Oullins-Pierre-Bénite,9.53
38151,Échirolles,69204,Saint-Genis-Laval,2.79
38151,Échirolles,69259,Vénissieux,10.76
38151,Échirolles,69266,Villeurbanne,2.95
38151,Échirolles,69282,Meyzieu,1.25
38151,Échirolles,69283,Mions,5.2
38151,Échirolles,69290,Saint-Priest,10.64
38151,Échirolles,69382,Lyon 2e Arrondissement,6.35
38151,Échirolles,69383,Lyon 3e Arrondissement,32.46
38151,Échirolles,69386,Lyon 6e Arrondissement,4.64
38151,Échirolles,69387,Lyon 7e Arrondissement,4.65
38151,Échirolles,69388,Lyon 8e Arrondissement,8.51
38151,Échirolles,73008,Aix-les-Bains,6.15
38151,Échirolles,73064,Challes-les-Eaux,7.68
38151,Échirolles,73065,Chambéry,5.2
38151,Échirolles,73069,Chamoux-sur-Gelon,4.35
38151,Échirolles,73151,Porte-de-Savoie,8.13
38151,Échirolles,73171,Montmélian,8.18
38151,Échirolles,73176,Montvalezan,1.47
38151,Échirolles,73240,Sainte-Hélène-du-Lac,8.29
38151,Échirolles,73257,Les Belleville,2.79
38151,Échirolles,74002,Alby-sur-Chéran,2.92
38151,Échirolles,74012,Annemasse,7.32
38151,Échirolles,74056,Chamonix-Mont-Blanc,6.14
38151,Échirolles,74173,Megève,3.42
38151,Échirolles,74225,Rumilly,3.8
38151,Échirolles,74250,Saint-Pierre-en-Faucigny,4.99
38151,Échirolles,74278,Thyez,2.97
38151,Échirolles,75104,Paris 4e Arrondissement,5.94
38151,Échirolles,75108,Paris 8e Arrondissement,6.21
38151,Échirolles,75110,Paris 10e Arrondissement,4.69
38151,Échirolles,75115,Paris 15e Arrondissement,4.7
38151,Échirolles,75117,Paris 17e Arrondissement,4.99
38151,Échirolles,75120,Paris 20e Arrondissement,4.13
38151,Échirolles,84019,Bollène,3.42
38151,Échirolles,85294,La Tranche-sur-Mer,4.07
38151,Échirolles,86112,L'Isle-Jourdain,5.22
38151,Échirolles,88095,Châtenois,6.9
38151,Échirolles,91228,Évry-Courcouronnes,2.35
38151,Échirolles,92026,Courbevoie,3.11
38151,Échirolles,92040,Issy-les-Moulineaux,4.16
38151,Échirolles,93070,Saint-Ouen-sur-Seine,2.9
38151,Échirolles,94034,Fresnes,4.95
38151,Échirolles,94041,Ivry-sur-Seine,4.16
38151,Échirolles,94065,Rungis,2.97
38151,Échirolles,94069,Saint-Maurice,5.16
38151,Échirolles,97611,Mamoudzou,4.91
38151,Échirolles,SU92D,BUSSIGNY PRES LAUSAN,3.42
38151,Échirolles,SU99A,RENENS,2.32
38151,Échirolles,SUC1L,GENEVE,9.81
38151,Échirolles,ZZZZZ,Individus travaillant à l'étranger (sans précision de commune),5.45
38158,Eybens,13001,Aix-en-Provence,4.57
38158,Eybens,14327,Hérouville-Saint-Clair,2.83
38158,Eybens,19110,Latronche,2.92
38158,Eybens,29019,Brest,4.92
38158,Eybens,31400,Nogaret,4.98
38158,Eybens,38002,Les Adrets,1.06
38158,Eybens,38005,Allemond,1.06
38158,Eybens,38020,Auris,2.65
38158,Eybens,38039,Bernin,15.47
38158,Eybens,38045,Biviers,4.77
38158,Eybens,38057,Bresson,22.52
38158,Eybens,38059,Brié-et-Angonnes,7.92
38158,Eybens,38068,Champagnier,2.05
38158,Eybens,38071,Champ-sur-Drac,18.41
38158,Eybens,38111,Claix,34.95
38158,Eybens,38126,Corenc,16.65
38158,Eybens,38130,La Côte-Saint-André,2.92
38158,Eybens,38133,Coublevie,7.57
38158,Eybens,38140,Crolles,116.94
38158,Eybens,38150,Domène,26.36
38158,Eybens,38151,Échirolles,382.11
38158,Eybens,38158,Eybens,904.57
38158,Eybens,38169,Fontaine,56.99
38158,Eybens,38170,Fontanil-Cornillon,31.28
38158,Eybens,38175,Froges,8.3
38158,Eybens,38179,Gières,63.3
38158,Eybens,38185,Grenoble,1289.04
38158,Eybens,38188,Herbeys,2.71
38158,Eybens,38191,Huez,9.18
38158,Eybens,38200,Jarrie,25.41
38158,Eybens,38212,Livet-et-Gavet,1.06
38158,Eybens,38226,Mens,6.18
38158,Eybens,38229,Meylan,148.38
38158,Eybens,38239,Moirans,20.31
38158,Eybens,38242,Monestier-de-Clermont,7.44
38158,Eybens,38249,Montbonnot-Saint-Martin,120.93
38158,Eybens,38269,La Mure,5.8
38158,Eybens,38281,Noyarey,8.46
38158,Eybens,38309,Poisat,11.04
38158,Eybens,38316,Pont-de-Chéruy,1.06
38158,Eybens,38317,Le Pont-de-Claix,64.24
38158,Eybens,38337,Rives,5.34
38158,Eybens,38382,Saint-Égrève,122.98
38158,Eybens,38397,Saint-Ismier,25.14
38158,Eybens,38400,Saint-Jean-de-Moirans,3.91
38158,Eybens,38421,Saint-Martin-d'Hères,300.01
38158,Eybens,38422,Saint-Martin-d'Uriage,16.21
38158,Eybens,38423,Saint-Martin-le-Vinoux,37.95
38158,Eybens,38457,Saint-Siméon-de-Bressieux,4.96
38158,Eybens,38468,Salaise-sur-Sanne,2.92
38158,Eybens,38474,Sassenage,58.49
38158,Eybens,38479,Porte-des-Bonnevaux,5.3
38158,Eybens,38485,Seyssinet-Pariset,48.39
38158,Eybens,38486,Seyssins,35.22
38158,Eybens,38499,Susville,2.92
38158,Eybens,38511,Le Touvet,4.03
38158,Eybens,38516,La Tronche,148.11
38158,Eybens,38517,Tullins,5.65
38158,Eybens,38524,Varces-Allières-et-Risset,32.04
38158,Eybens,38527,Vaujany,2.85
38158,Eybens,38529,Vaulnaveys-le-Haut,1.06
38158,Eybens,38538,Le Versoud,8.25
38158,Eybens,38540,Veurey-Voroize,17.94
38158,Eybens,38544,Vienne,3.04
38158,Eybens,38545,Vif,7.12
38158,Eybens,38547,Villard-Bonnot,3.69
38158,Eybens,38548,Villard-de-Lans,2.85
38158,Eybens,38556,Ville-sous-Anjou,1.0
38158,Eybens,38562,Vizille,25.45
38158,Eybens,38563,Voiron,15.82
38158,Eybens,38565,Voreppe,30.6
38158,Eybens,38567,Chamrousse,5.4
38158,Eybens,42189,Roche-la-Molière,4.96
38158,Eybens,44184,Saint-Nazaire,2.53
38158,Eybens,49301,Sèvremoine,5.34
38158,Eybens,69072,Dardilly,3.04
38158,Eybens,69100,Irigny,2.39
38158,Eybens,69275,Décines-Charpieu,0.99
38158,Eybens,69286,Rillieux-la-Pape,8.74
38158,Eybens,69299,Colombier-Saugnieu,6.44
38158,Eybens,69383,Lyon 3e Arrondissement,2.65
38158,Eybens,69386,Lyon 6e Arrondissement,0.99
38158,Eybens,69387,Lyon 7e Arrondissement,8.5
38158,Eybens,73008,Aix-les-Bains,2.83
38158,Eybens,73011,Albertville,2.92
38158,Eybens,73024,Les Avanchers-Valmorel,2.65
38158,Eybens,73065,Chambéry,5.3
38158,Eybens,73151,Porte-de-Savoie,4.67
38158,Eybens,73179,La Motte-Servolex,2.33
38158,Eybens,73213,La Ravoire,3.09
38158,Eybens,73248,Saint-Jean-de-Maurienne,3.69
38158,Eybens,74010,Annecy,10.95
38158,Eybens,74112,Epagny Metz-Tessy,0.99
38158,Eybens,75110,Paris 10e Arrondissement,4.03
38158,Eybens,75120,Paris 20e Arrondissement,3.09
38158,Eybens,83115,Sainte-Maxime,3.04
38158,Eybens,88160,Épinal,2.53
38158,Eybens,92062,Puteaux,2.92
38169,Fontaine,03102,Dompierre-sur-Besbre,8.51
38169,Fontaine,04070,Digne-les-Bains,2.48
38169,Fontaine,06004,Antibes,2.74
38169,Fontaine,06123,Saint-Laurent-du-Var,4.33
38169,Fontaine,13099,Saint-Paul-lès-Durance,4.23
38169,Fontaine,13211,Marseille 11e Arrondissement,1.77
38169,Fontaine,21231,Dijon,3.91
38169,Fontaine,26004,Alixan,4.76
38169,Fontaine,26084,Châteauneuf-sur-Isère,5.05
38169,Fontaine,26124,Étoile-sur-Rhône,3.62
38169,Fontaine,26252,Portes-lès-Valence,2.42
38169,Fontaine,26315,Saint-Martin-en-Vercors,7.25
38169,Fontaine,26325,Saint-Rambert-d'Albon,5.0
38169,Fontaine,26362,Valence,1.27
38169,Fontaine,34037,Boujan-sur-Libron,2.82
38169,Fontaine,34301,Sète,2.49
38169,Fontaine,38013,Apprieu,10.67
38169,Fontaine,38023,Avignonet,2.48
38169,Fontaine,38039,Bernin,48.51
38169,Fontaine,38045,Biviers,5.51
38169,Fontaine,38048,Bonnefamille,5.0
38169,Fontaine,38053,Bourgoin-Jallieu,4.33
38169,Fontaine,38057,Bresson,15.23
38169,Fontaine,38058,Brézins,9.01
38169,Fontaine,38059,Brié-et-Angonnes,25.87
38169,Fontaine,38061,La Buisse,3.45
38169,Fontaine,38062,La Buissière,8.16
38169,Fontaine,38068,Champagnier,3.43
38169,Fontaine,38071,Champ-sur-Drac,10.48
38169,Fontaine,38072,Chanas,5.0
38169,Fontaine,38087,Chasse-sur-Rhône,1.37
38169,Fontaine,38095,Chatte,4.9
38169,Fontaine,38111,Claix,59.4
38169,Fontaine,38118,Colombe,2.48
38169,Fontaine,38126,Corenc,20.61
38169,Fontaine,38128,Corps,4.32
38169,Fontaine,38133,Coublevie,2.53
38169,Fontaine,38134,Cour-et-Buis,2.48
38169,Fontaine,38138,Crémieu,20.0
38169,Fontaine,38140,Crolles,87.18
38169,Fontaine,38150,Domène,56.34
38169,Fontaine,38151,Échirolles,557.27
38169,Fontaine,38158,Eybens,175.48
38169,Fontaine,38169,Fontaine,2056.11
38169,Fontaine,38170,Fontanil-Cornillon,48.9
38169,Fontaine,38175,Froges,5.9
38169,Fontaine,38179,Gières,67.52
38169,Fontaine,38182,Le Grand-Lemps,1.63
38169,Fontaine,38185,Grenoble,3182.97
38169,Fontaine,38200,Jarrie,20.14
38169,Fontaine,38205,Lans-en-Vercors,5.23
38169,Fontaine,38229,Meylan,190.16
38169,Fontaine,38239,Moirans,74.71
38169,Fontaine,38249,Montbonnot-Saint-Martin,106.78
38169,Fontaine,38269,La Mure,13.64
38169,Fontaine,38270,La Murette,7.5
38169,Fontaine,38278,Notre-Dame-de-l'Osier,1.77
38169,Fontaine,38281,Noyarey,54.3
38169,Fontaine,38287,Oyeu,4.9
38169,Fontaine,38309,Poisat,1.67
38169,Fontaine,38314,Pontcharra,6.93
38169,Fontaine,38317,Le Pont-de-Claix,143.14
38169,Fontaine,38337,Rives,7.8
38169,Fontaine,38341,Rochetoirin,3.43
38169,Fontaine,38355,Saint-Andéol,1.37
38169,Fontaine,38368,Saint-Blaise-du-Buis,1.77
38169,Fontaine,38374,Saint-Chef,3.43
38169,Fontaine,38382,Saint-Égrève,289.55
38169,Fontaine,38386,Saint-Geoire-en-Valdaine,3.35
