Code_commune_residence,Commune_residence,Code_lieu_etudes,Lieu_etudes,Eleves_etudiants_flux_domicile_etudes
38185,Grenoble,38540,Veurey-Voroize,5.17
38185,Grenoble,38544,Vienne,2.38
38185,Grenoble,38547,Villard-Bonnot,2.61
38185,Grenoble,38548,Villard-de-Lans,5.05
38185,Grenoble,38553,Villefontaine,5.0
38185,Grenoble,38562,Vizille,27.55
38185,Grenoble,38563,Voiron,75.82
38185,Grenoble,38565,Voreppe,23.18
38185,Grenoble,39434,Poligny,4.35
38185,Grenoble,39441,Prémanon,4.44
38185,Grenoble,42031,Caloire,1.18
38185,Grenoble,42059,Chazelles-sur-Lyon,1.4
38185,Grenoble,42147,Montbrison,5.66
38185,Grenoble,42218,Saint-Étienne,68.65
38185,Grenoble,42305,La Talaudière,1.38
38185,Grenoble,43157,Le Puy-en-Velay,5.27
38185,Grenoble,44109,Nantes,12.76
38185,Grenoble,44129,Pontchâteau,6.97
38185,Grenoble,45234,Orléans,1.81
38185,Grenoble,49007,Angers,5.01
38185,Grenoble,51454,Reims,16.25
38185,Grenoble,53130,Laval,3.49
38185,Grenoble,54395,Nancy,1.03
38185,Grenoble,54547,Vandœuvre-lès-Nancy,8.13
38185,Grenoble,56260,Vannes,7.64
38185,Grenoble,59009,Villeneuve-d'Ascq,2.91
38185,Grenoble,59178,Douai,1.37
38185,Grenoble,59183,Dunkerque,11.39
38185,Grenoble,59350,Lille,15.3
38185,Grenoble,59392,Maubeuge,3.37
38185,Grenoble,59512,Roubaix,5.93
38185,Grenoble,59606,Valenciennes,8.22
38185,Grenoble,60159,Compiègne,10.4
38185,Grenoble,60175,Creil,1.01
38185,Grenoble,63014,Aubière,5.28
38185,Grenoble,63113,Clermont-Ferrand,18.2
38185,Grenoble,66136,Perpignan,3.54
38185,Grenoble,67482,Strasbourg,19.19
38185,Grenoble,68066,Colmar,4.79
38185,Grenoble,69029,Bron,9.65
38185,Grenoble,69081,Écully,7.98
38185,Grenoble,69100,Irigny,9.7
38185,Grenoble,69199,Saint-Fons,8.12
38185,Grenoble,69256,Vaulx-en-Velin,2.48
38185,Grenoble,69259,Vénissieux,2.83
38185,Grenoble,69264,Villefranche-sur-Saône,5.57
38185,Grenoble,69266,Villeurbanne,60.16
38185,Grenoble,69282,Meyzieu,2.86
38185,Grenoble,69381,Lyon 1er Arrondissement,29.0
38185,Grenoble,69382,Lyon 2e Arrondissement,21.68
38185,Grenoble,69383,Lyon 3e Arrondissement,92.22
38185,Grenoble,69384,Lyon 4e Arrondissement,7.03
38185,Grenoble,69385,Lyon 5e Arrondissement,12.33
38185,Grenoble,69386,Lyon 6e Arrondissement,12.83
38185,Grenoble,69387,Lyon 7e Arrondissement,103.34
38185,Grenoble,69388,Lyon 8e Arrondissement,28.01
38185,Grenoble,69389,Lyon 9e Arrondissement,23.3
38185,Grenoble,71153,Le Creusot,8.92
38185,Grenoble,72181,Le Mans,6.09
38185,Grenoble,73011,Albertville,3.54
38185,Grenoble,73051,Le Bourget-du-Lac,25.18
38185,Grenoble,73065,Chambéry,47.04
38185,Grenoble,73137,Jacob-Bellecombette,7.63
38185,Grenoble,73179,La Motte-Servolex,3.18
38185,Grenoble,73222,Saint-Alban-Leysse,9.14
38185,Grenoble,73268,Saint-Paul-sur-Isère,3.4
38185,Grenoble,74010,Annecy,15.89
38185,Grenoble,74012,Annemasse,1.18
38185,Grenoble,74213,Poisy,2.94
38185,Grenoble,75101,Paris 1er Arrondissement,8.88
38185,Grenoble,75105,Paris 5e Arrondissement,29.47
38185,Grenoble,75106,Paris 6e Arrondissement,15.19
38185,Grenoble,75107,Paris 7e Arrondissement,2.94
38185,Grenoble,75110,Paris 10e Arrondissement,7.29
38185,Grenoble,75111,Paris 11e Arrondissement,7.17
38185,Grenoble,75112,Paris 12e Arrondissement,2.06
38185,Grenoble,75113,Paris 13e Arrondissement,20.55
38185,Grenoble,75114,Paris 14e Arrondissement,3.1
38185,Grenoble,75115,Paris 15e Arrondissement,14.38
38185,Grenoble,75116,Paris 16e Arrondissement,5.0
38185,Grenoble,75117,Paris 17e Arrondissement,11.51
38185,Grenoble,75118,Paris 18e Arrondissement,8.12
38185,Grenoble,75119,Paris 19e Arrondissement,16.18
38185,Grenoble,75120,Paris 20e Arrondissement,4.25
38185,Grenoble,76451,Mont-Saint-Aignan,1.15
38185,Grenoble,76540,Rouen,3.88
38185,Grenoble,78208,Élancourt,4.57
38185,Grenoble,78297,Guyancourt,2.56
38185,Grenoble,78322,Jouy-en-Josas,2.03
38185,Grenoble,78361,Mantes-la-Jolie,1.18
38185,Grenoble,80021,Amiens,4.03
38185,Grenoble,81004,Albi,1.59
38185,Grenoble,81065,Castres,2.86
38185,Grenoble,83085,La Motte,4.55
38185,Grenoble,84007,Avignon,1.18
38185,Grenoble,84129,Sorgues,2.88
38185,Grenoble,86062,Chasseneuil-du-Poitou,2.64
38185,Grenoble,86194,Poitiers,8.37
38185,Grenoble,87085,Limoges,7.58
38185,Grenoble,90010,Belfort,14.04
38185,Grenoble,91114,Brunoy,4.11
38185,Grenoble,91272,Gif-sur-Yvette,7.08
38185,Grenoble,91377,Massy,1.11
38185,Grenoble,91471,Orsay,1.62
38185,Grenoble,91477,Palaiseau,7.53
38185,Grenoble,92012,Boulogne-Billancourt,4.72
38185,Grenoble,92026,Courbevoie,8.96
38185,Grenoble,92048,Meudon,2.66
38185,Grenoble,92050,Nanterre,4.57
38185,Grenoble,92073,Suresnes,0.97
38185,Grenoble,93066,Saint-Denis,15.31
38185,Grenoble,93070,Saint-Ouen-sur-Seine,4.61
38185,Grenoble,94041,Ivry-sur-Seine,1.62
38185,Grenoble,94043,Le Kremlin-Bicêtre,1.31
38185,Grenoble,95127,Cergy,4.02
38185,Grenoble,97416,Saint-Pierre,3.89
38185,Grenoble,SU15U,ZURICH,1.04
38185,Grenoble,SU93K,CONSTANTINE,3.22
38185,Grenoble,SUC1L,GENEVE,1.53
38187,Le Gua,10080,Chaource,4.94
38187,Le Gua,13004,Arles,4.89
38187,Le Gua,38111,Claix,5.0
38187,Le Gua,38158,Eybens,4.94
38187,Le Gua,38169,Fontaine,5.1
38187,Le Gua,38170,Fontanil-Cornillon,5.05
38187,Le Gua,38179,Gières,4.94
38187,Le Gua,38185,Grenoble,84.78
38187,Le Gua,38187,Le Gua,140.31
38187,Le Gua,38421,Saint-Martin-d'Hères,14.94
38187,Le Gua,38524,Varces-Allières-et-Risset,4.94
38187,Le Gua,38545,Vif,110.02
38187,Le Gua,38562,Vizille,4.94
38188,Herbeys,38111,Claix,4.88
38188,Herbeys,38126,Corenc,15.03
38188,Herbeys,38151,Échirolles,15.03
38188,Herbeys,38158,Eybens,14.76
38188,Herbeys,38179,Gières,35.07
38188,Herbeys,38185,Grenoble,75.7
38188,Herbeys,38188,Herbeys,85.19
38188,Herbeys,38200,Jarrie,5.15
38188,Herbeys,38269,La Mure,5.01
38188,Herbeys,38421,Saint-Martin-d'Hères,9.89
38188,Herbeys,73065,Chambéry,4.88
38188,Herbeys,75105,Paris 5e Arrondissement,5.15
38200,Jarrie,31433,Portet-sur-Garonne,9.81
38200,Jarrie,38053,Bourgoin-Jallieu,5.23
38200,Jarrie,38071,Champ-sur-Drac,25.16
38200,Jarrie,38111,Claix,5.06
38200,Jarrie,38126,Corenc,5.14
38200,Jarrie,38133,Coublevie,5.14
38200,Jarrie,38179,Gières,20.42
38200,Jarrie,38185,Grenoble,70.36
38200,Jarrie,38200,Jarrie,566.86
38200,Jarrie,38239,Moirans,5.14
38200,Jarrie,38269,La Mure,10.13
38200,Jarrie,38317,Le Pont-de-Claix,5.06
38200,Jarrie,38421,Saint-Martin-d'Hères,25.56
38200,Jarrie,38485,Seyssinet-Pariset,5.06
38200,Jarrie,38516,La Tronche,20.34
38200,Jarrie,38529,Vaulnaveys-le-Haut,10.29
38200,Jarrie,38562,Vizille,111.17
38200,Jarrie,69383,Lyon 3e Arrondissement,5.23
38200,Jarrie,73065,Chambéry,5.06
38200,Jarrie,BE214,BRUXELLES(BRUSSEL),5.14
38229,Meylan,01031,Bellignat,1.48
38229,Meylan,13201,Marseille 1er Arrondissement,3.6
38229,Meylan,21231,Dijon,3.6
38229,Meylan,26083,Châteauneuf-de-Galaure,8.48
38229,Meylan,29239,Roscoff,4.24
38229,Meylan,30189,Nîmes,3.99
38229,Meylan,31555,Toulouse,7.5
38229,Meylan,33063,Bordeaux,7.14
38229,Meylan,34108,Frontignan,3.78
38229,Meylan,35238,Rennes,1.22
38229,Meylan,37127,Le Liège,1.69
38229,Meylan,37261,Tours,4.45
38229,Meylan,38100,Le Cheylas,2.71
38229,Meylan,38111,Claix,4.74
38229,Meylan,38126,Corenc,445.12
38229,Meylan,38140,Crolles,8.25
38229,Meylan,38150,Domène,1.05
38229,Meylan,38151,Échirolles,9.08
38229,Meylan,38169,Fontaine,2.22
38229,Meylan,38170,Fontanil-Cornillon,1.22
38229,Meylan,38179,Gières,52.99
38229,Meylan,38185,Grenoble,505.92
38229,Meylan,38193,L'Isle-d'Abeau,1.0
38229,Meylan,38203,Laffrey,8.68
38229,Meylan,38229,Meylan,2710.28
38229,Meylan,38249,Montbonnot-Saint-Martin,11.25
38229,Meylan,38382,Saint-Égrève,9.61
38229,Meylan,38397,Saint-Ismier,41.68
38229,Meylan,38421,Saint-Martin-d'Hères,393.54
38229,Meylan,38422,Saint-Martin-d'Uriage,2.68
38229,Meylan,38431,Saint-Nazaire-les-Eymes,4.62
38229,Meylan,38474,Sassenage,6.65
38229,Meylan,38485,Seyssinet-Pariset,6.06
38229,Meylan,38503,La Terrasse,3.1
38229,Meylan,38504,Theys,4.74
38229,Meylan,38516,La Tronche,155.93
38229,Meylan,38524,Varces-Allières-et-Risset,1.07
38229,Meylan,38563,Voiron,1.36
38229,Meylan,38565,Voreppe,6.11
38229,Meylan,57463,Metz,4.62
38229,Meylan,64445,Pau,4.62
38229,Meylan,69259,Vénissieux,1.36
38229,Meylan,69381,Lyon 1er Arrondissement,1.61
38229,Meylan,69382,Lyon 2e Arrondissement,4.55
38229,Meylan,69387,Lyon 7e Arrondissement,5.98
38229,Meylan,69388,Lyon 8e Arrondissement,1.05
38229,Meylan,69389,Lyon 9e Arrondissement,1.29
38229,Meylan,73051,Le Bourget-du-Lac,9.45
38229,Meylan,73065,Chambéry,4.55
38229,Meylan,73179,La Motte-Servolex,12.93
38229,Meylan,73222,Saint-Alban-Leysse,4.24
38229,Meylan,75113,Paris 13e Arrondissement,1.23
38229,Meylan,75115,Paris 15e Arrondissement,4.34
38229,Meylan,83118,Saint-Raphaël,3.98
38229,Meylan,83137,Toulon,6.11
38229,Meylan,93066,Saint-Denis,1.17
38229,Meylan,97411,Saint-Denis,3.61
38235,Miribel-Lanchâtre,38185,Grenoble,18.95
38235,Miribel-Lanchâtre,38229,Meylan,4.79
38235,Miribel-Lanchâtre,38235,Miribel-Lanchâtre,67.08
38235,Miribel-Lanchâtre,38242,Monestier-de-Clermont,23.75
38235,Miribel-Lanchâtre,38421,Saint-Martin-d'Hères,5.0
38235,Miribel-Lanchâtre,38524,Varces-Allières-et-Risset,9.58
38235,Miribel-Lanchâtre,38545,Vif,9.37
38252,Montchaboud,38053,Bourgoin-Jallieu,4.75
38252,Montchaboud,38059,Brié-et-Angonnes,4.75
38252,Montchaboud,38185,Grenoble,4.75
38252,Montchaboud,38421,Saint-Martin-d'Hères,4.74
38252,Montchaboud,38562,Vizille,37.98
38252,Montchaboud,75115,Paris 15e Arrondissement,4.75
38252,Montchaboud,90010,Belfort,4.75
38258,Mont-Saint-Martin,38169,Fontaine,4.33
38258,Mont-Saint-Martin,38170,Fontanil-Cornillon,8.67
38258,Mont-Saint-Martin,38185,Grenoble,4.33
38258,Mont-Saint-Martin,38565,Voreppe,8.67
38258,Mont-Saint-Martin,75115,Paris 15e Arrondissement,4.33
38271,Murianette,38126,Corenc,4.89
38271,Murianette,38150,Domène,28.84
38271,Murianette,38169,Fontaine,4.63
38271,Murianette,38179,Gières,25.02
38271,Murianette,38185,Grenoble,13.9
38271,Murianette,38239,Moirans,4.63
38271,Murianette,38271,Murianette,107.76
38271,Murianette,38421,Saint-Martin-d'Hères,19.86
38271,Murianette,74010,Annecy,4.89
38277,Notre-Dame-de-Commiers,38151,Échirolles,10.2
38277,Notre-Dame-de-Commiers,38185,Grenoble,26.54
38277,Notre-Dame-de-Commiers,38277,Notre-Dame-de-Commiers,32.04
38277,Notre-Dame-de-Commiers,38388,Saint-Georges-de-Commiers,10.61
38277,Notre-Dame-de-Commiers,38545,Vif,31.42
38277,Notre-Dame-de-Commiers,38562,Vizille,25.73
38279,Notre-Dame-de-Mésage,38169,Fontaine,4.73
38279,Notre-Dame-de-Mésage,38179,Gières,4.88
38279,Notre-Dame-de-Mésage,38185,Grenoble,24.11
38279,Notre-Dame-de-Mésage,38200,Jarrie,5.03
38279,Notre-Dame-de-Mésage,38247,Montalieu-Vercieu,4.59
38279,Notre-Dame-de-Mésage,38279,Notre-Dame-de-Mésage,75.44
38279,Notre-Dame-de-Mésage,38421,Saint-Martin-d'Hères,19.08
38279,Notre-Dame-de-Mésage,38474,Sassenage,4.73
38279,Notre-Dame-de-Mésage,38562,Vizille,80.18
38279,Notre-Dame-de-Mésage,75116,Paris 16e Arrondissement,4.88
38281,Noyarey,38151,Échirolles,9.7
38281,Noyarey,38169,Fontaine,19.4
38281,Noyarey,38185,Grenoble,53.41
38281,Noyarey,38281,Noyarey,193.8
38281,Noyarey,38382,Saint-Égrève,4.79
38281,Noyarey,38397,Saint-Ismier,4.83
38281,Noyarey,38400,Saint-Jean-de-Moirans,4.83
38281,Noyarey,38421,Saint-Martin-d'Hères,33.6
38281,Noyarey,38474,Sassenage,125.52
38281,Noyarey,38485,Seyssinet-Pariset,52.83
38281,Noyarey,38517,Tullins,4.83
38281,Noyarey,38563,Voiron,4.83
38281,Noyarey,69387,Lyon 7e Arrondissement,4.83
38309,Poisat,38151,Échirolles,14.49
38309,Poisat,38158,Eybens,24.17
38309,Poisat,38169,Fontaine,5.0
38309,Poisat,38179,Gières,4.79
38309,Poisat,38185,Grenoble,73.27
38309,Poisat,38200,Jarrie,4.9
38309,Poisat,38309,Poisat,160.6
38309,Poisat,38421,Saint-Martin-d'Hères,152.26
38309,Poisat,38516,La Tronche,9.91
38309,Poisat,63113,Clermont-Ferrand,5.01
38309,Poisat,74010,Annecy,5.24
38317,Le Pont-de-Claix,13001,Aix-en-Provence,5.0
38317,Le Pont-de-Claix,13004,Arles,4.97
38317,Le Pont-de-Claix,25056,Besançon,3.77
38317,Le Pont-de-Claix,38005,Allemond,4.12
38317,Le Pont-de-Claix,38026,La Balme-les-Grottes,3.59
38317,Le Pont-de-Claix,38087,Chasse-sur-Rhône,2.34
38317,Le Pont-de-Claix,38111,Claix,128.85
38317,Le Pont-de-Claix,38126,Corenc,3.59
38317,Le Pont-de-Claix,38130,La Côte-Saint-André,5.54
38317,Le Pont-de-Claix,38151,Échirolles,249.36
38317,Le Pont-de-Claix,38158,Eybens,12.3
38317,Le Pont-de-Claix,38169,Fontaine,4.4
38317,Le Pont-de-Claix,38179,Gières,16.23
38317,Le Pont-de-Claix,38185,Grenoble,507.17
38317,Le Pont-de-Claix,38200,Jarrie,4.78
38317,Le Pont-de-Claix,38229,Meylan,4.03
38317,Le Pont-de-Claix,38239,Moirans,9.41
38317,Le Pont-de-Claix,38317,Le Pont-de-Claix,1392.59
38317,Le Pont-de-Claix,38382,Saint-Égrève,10.96
38317,Le Pont-de-Claix,38421,Saint-Martin-d'Hères,160.05
38317,Le Pont-de-Claix,38436,Saint-Paul-de-Varces,4.03
38317,Le Pont-de-Claix,38474,Sassenage,5.45
38317,Le Pont-de-Claix,38485,Seyssinet-Pariset,16.34
38317,Le Pont-de-Claix,38486,Seyssins,3.77
38317,Le Pont-de-Claix,38516,La Tronche,16.74
38317,Le Pont-de-Claix,38524,Varces-Allières-et-Risset,20.31
38317,Le Pont-de-Claix,38544,Vienne,2.34
38317,Le Pont-de-Claix,38562,Vizille,48.65
38317,Le Pont-de-Claix,38563,Voiron,2.62
38317,Le Pont-de-Claix,59122,Cambrai,2.62
38317,Le Pont-de-Claix,59350,Lille,2.62
38317,Le Pont-de-Claix,63354,Saint-Gervais-d'Auvergne,4.12
38317,Le Pont-de-Claix,69383,Lyon 3e Arrondissement,3.59
38317,Le Pont-de-Claix,69386,Lyon 6e Arrondissement,4.4
38317,Le Pont-de-Claix,69387,Lyon 7e Arrondissement,10.45
38317,Le Pont-de-Claix,69388,Lyon 8e Arrondissement,3.93
38317,Le Pont-de-Claix,73051,Le Bourget-du-Lac,3.59
38317,Le Pont-de-Claix,73065,Chambéry,0.99
38317,Le Pont-de-Claix,75107,Paris 7e Arrondissement,1.16
38317,Le Pont-de-Claix,75118,Paris 18e Arrondissement,5.0
38317,Le Pont-de-Claix,91228,Évry-Courcouronnes,6.0
38317,Le Pont-de-Claix,92062,Puteaux,4.97
38325,Proveysieux,38126,Corenc,4.99
38325,Proveysieux,38185,Grenoble,19.82
38325,Proveysieux,38325,Proveysieux,68.89
38325,Proveysieux,38382,Saint-Égrève,29.65
38325,Proveysieux,38421,Saint-Martin-d'Hères,4.94
38328,Quaix-en-Chartreuse,31555,Toulouse,4.66
38328,Quaix-en-Chartreuse,38126,Corenc,13.68
38328,Quaix-en-Chartreuse,38185,Grenoble,32.46
38328,Quaix-en-Chartreuse,38325,Proveysieux,4.7
38328,Quaix-en-Chartreuse,38328,Quaix-en-Chartreuse,105.84
38328,Quaix-en-Chartreuse,38382,Saint-Égrève,32.42
38328,Quaix-en-Chartreuse,38397,Saint-Ismier,4.62
38328,Quaix-en-Chartreuse,38421,Saint-Martin-d'Hères,13.94
38328,Quaix-en-Chartreuse,38474,Sassenage,4.58
38328,Quaix-en-Chartreuse,38516,La Tronche,4.58
38364,Saint-Barthélemy-de-Séchilienne,38185,Grenoble,4.82
38364,Saint-Barthélemy-de-Séchilienne,38203,Laffrey,14.45
38364,Saint-Barthélemy-de-Séchilienne,38269,La Mure,4.82
38364,Saint-Barthélemy-de-Séchilienne,38364,Saint-Barthélemy-de-Séchilienne,33.73
38364,Saint-Barthélemy-de-Séchilienne,38397,Saint-Ismier,4.82
38364,Saint-Barthélemy-de-Séchilienne,38421,Saint-Martin-d'Hères,4.82
38364,Saint-Barthélemy-de-Séchilienne,38562,Vizille,14.45
38382,Saint-Égrève,01053,Bourg-en-Bresse,6.82
38382,Saint-Égrève,07324,Tournon-sur-Rhône,3.24
38382,Saint-Égrève,13001,Aix-en-Provence,3.42
38382,Saint-Égrève,13208,Marseille 8e Arrondissement,3.83
38382,Saint-Égrève,13212,Marseille 12e Arrondissement,5.0
38382,Saint-Égrève,21231,Dijon,5.0
38382,Saint-Égrève,26074,La Chapelle-en-Vercors,1.3
38382,Saint-Égrève,26083,Châteauneuf-de-Galaure,3.42
38382,Saint-Égrève,26198,Montélimar,6.21
38382,Saint-Égrève,26362,Valence,1.28
38382,Saint-Égrève,30351,Villeneuve-lès-Avignon,3.5
38382,Saint-Égrève,31555,Toulouse,3.5
38382,Saint-Égrève,38045,Biviers,10.0
38382,Saint-Égrève,38053,Bourgoin-Jallieu,7.69
38382,Saint-Égrève,38111,Claix,5.15
38382,Saint-Égrève,38126,Corenc,28.55
38382,Saint-Égrève,38133,Coublevie,0.97
38382,Saint-Égrève,38151,Échirolles,22.07
38382,Saint-Égrève,38169,Fontaine,73.37
38382,Saint-Égrève,38170,Fontanil-Cornillon,15.92
38382,Saint-Égrève,38179,Gières,8.54
38382,Saint-Égrève,38185,Grenoble,869.0
38382,Saint-Égrève,38190,Hières-sur-Amby,1.06
38382,Saint-Égrève,38226,Mens,2.42
38382,Saint-Égrève,38229,Meylan,4.29
38382,Saint-Égrève,38239,Moirans,22.06
38382,Saint-Égrève,38249,Montbonnot-Saint-Martin,5.0
38382,Saint-Égrève,38314,Pontcharra,3.31
38382,Saint-Égrève,38317,Le Pont-de-Claix,3.58
38382,Saint-Égrève,38382,Saint-Égrève,2516.77
38382,Saint-Égrève,38397,Saint-Ismier,8.53
38382,Saint-Égrève,38400,Saint-Jean-de-Moirans,8.21
38382,Saint-Égrève,38416,Saint-Marcellin,5.16
38382,Saint-Égrève,38421,Saint-Martin-d'Hères,194.86
38382,Saint-Égrève,38423,Saint-Martin-le-Vinoux,129.09
38382,Saint-Égrève,38425,Saint-Maurice-l'Exil,1.37
38382,Saint-Égrève,38474,Sassenage,8.69
38382,Saint-Égrève,38485,Seyssinet-Pariset,9.3
38382,Saint-Égrève,38486,Seyssins,1.37
38382,Saint-Égrève,38516,La Tronche,38.31
38382,Saint-Égrève,38517,Tullins,3.5
38382,Saint-Égrève,38524,Varces-Allières-et-Risset,16.56
38382,Saint-Égrève,38545,Vif,10.84
38382,Saint-Égrève,38562,Vizille,18.69
38382,Saint-Égrève,38563,Voiron,21.7
38382,Saint-Égrève,38565,Voreppe,44.18
38382,Saint-Égrève,39370,Mouchard,1.28
38382,Saint-Égrève,41018,Blois,1.13
38382,Saint-Égrève,42218,Saint-Étienne,6.52
38382,Saint-Égrève,59350,Lille,4.36
38382,Saint-Égrève,67482,Strasbourg,5.0
38382,Saint-Égrève,69381,Lyon 1er Arrondissement,5.16
38382,Saint-Égrève,69382,Lyon 2e Arrondissement,3.5
38382,Saint-Égrève,69383,Lyon 3e Arrondissement,3.49
38382,Saint-Égrève,69386,Lyon 6e Arrondissement,2.73
38382,Saint-Égrève,69388,Lyon 8e Arrondissement,9.89
38382,Saint-Égrève,69389,Lyon 9e Arrondissement,1.52
38382,Saint-Égrève,71076,Chalon-sur-Saône,2.63
38382,Saint-Égrève,73051,Le Bourget-du-Lac,1.44
38382,Saint-Égrève,73179,La Motte-Servolex,5.15
38382,Saint-Égrève,75115,Paris 15e Arrondissement,10.59
38382,Saint-Égrève,80021,Amiens,1.28
38382,Saint-Égrève,91114,Brunoy,1.28
38388,Saint-Georges-de-Commiers,26235,Pierrelatte,5.33
38388,Saint-Georges-de-Commiers,38053,Bourgoin-Jallieu,5.35
38388,Saint-Georges-de-Commiers,38071,Champ-sur-Drac,16.06
38388,Saint-Georges-de-Commiers,38151,Échirolles,5.35
38388,Saint-Georges-de-Commiers,38169,Fontaine,5.33
38388,Saint-Georges-de-Commiers,38185,Grenoble,37.47
38388,Saint-Georges-de-Commiers,38200,Jarrie,69.69
38388,Saint-Georges-de-Commiers,38239,Moirans,5.35
38388,Saint-Georges-de-Commiers,38265,La Motte-d'Aveillans,10.7
38388,Saint-Georges-de-Commiers,38277,Notre-Dame-de-Commiers,5.33
38388,Saint-Georges-de-Commiers,38309,Poisat,5.3
38388,Saint-Georges-de-Commiers,38317,Le Pont-de-Claix,10.76
38388,Saint-Georges-de-Commiers,38388,Saint-Georges-de-Commiers,262.32
38388,Saint-Georges-de-Commiers,38421,Saint-Martin-d'Hères,10.68
38388,Saint-Georges-de-Commiers,38485,Seyssinet-Pariset,10.65
38388,Saint-Georges-de-Commiers,38509,La Tour-du-Pin,5.3
38388,Saint-Georges-de-Commiers,38516,La Tronche,16.0
38388,Saint-Georges-de-Commiers,38545,Vif,10.7
38388,Saint-Georges-de-Commiers,38562,Vizille,58.82
38388,Saint-Georges-de-Commiers,63113,Clermont-Ferrand,5.35
38388,Saint-Georges-de-Commiers,73065,Chambéry,5.3
38388,Saint-Georges-de-Commiers,97502,97502,5.33
38421,Saint-Martin-d'Hères,01053,Bourg-en-Bresse,5.4
38421,Saint-Martin-d'Hères,02173,Chauny,5.0
38421,Saint-Martin-d'Hères,07269,Saint-Martin-de-Valamas,1.24
38421,Saint-Martin-d'Hères,09167,Lézat-sur-Lèze,5.0
38421,Saint-Martin-d'Hères,12199,Rignac,4.73
38421,Saint-Martin-d'Hères,13203,Marseille 3e Arrondissement,3.29
38421,Saint-Martin-d'Hères,13209,Marseille 9e Arrondissement,10.64
38421,Saint-Martin-d'Hères,13213,Marseille 13e Arrondissement,0.97
38421,Saint-Martin-d'Hères,13214,Marseille 14e Arrondissement,5.0
38421,Saint-Martin-d'Hères,14118,Caen,69.69
38421,Saint-Martin-d'Hères,14258,Falaise,10.0
38421,Saint-Martin-d'Hères,14327,Hérouville-Saint-Clair,5.0
38421,Saint-Martin-d'Hères,14397,Mandeville-en-Bessin,5.0
38421,Saint-Martin-d'Hères,16028,Barbezieux-Saint-Hilaire,5.0
38421,Saint-Martin-d'Hères,17300,La Rochelle,3.63
38421,Saint-Martin-d'Hères,17353,Saint-Laurent-de-la-Prée,5.0
38421,Saint-Martin-d'Hères,17415,Saintes,15.0
38421,Saint-Martin-d'Hères,19073,Égletons,40.0
38421,Saint-Martin-d'Hères,19275,Ussel,5.0
38421,Saint-Martin-d'Hères,19288,Voutezac,35.0
38421,Saint-Martin-d'Hères,25056,Besançon,3.65
38421,Saint-Martin-d'Hères,25388,Montbéliard,3.44
38421,Saint-Martin-d'Hères,29019,Brest,3.14
38421,Saint-Martin-d'Hères,31232,Grenade,25.0
38421,Saint-Martin-d'Hères,31433,Portet-sur-Garonne,15.0
38421,Saint-Martin-d'Hères,31483,Saint-Gaudens,5.0
38421,Saint-Martin-d'Hères,31499,Saint-Lys,10.0
38421,Saint-Martin-d'Hères,31555,Toulouse,9.98
38421,Saint-Martin-d'Hères,31588,Villeneuve-Tolosane,5.0
38421,Saint-Martin-d'Hères,33063,Bordeaux,5.0
38421,Saint-Martin-d'Hères,34172,Montpellier,14.57
38421,Saint-Martin-d'Hères,35090,Crevin,5.0
38421,Saint-Martin-d'Hères,35095,Dol-de-Bretagne,85.0
38421,Saint-Martin-d'Hères,35115,Fougères,5.0
38421,Saint-Martin-d'Hères,35152,Liffré,10.0
38421,Saint-Martin-d'Hères,35168,Val d'Anast,10.0
38421,Saint-Martin-d'Hères,35210,Pacé,10.0
38421,Saint-Martin-d'Hères,35236,Redon,5.0
38421,Saint-Martin-d'Hères,35280,Saint-Hilaire-des-Landes,5.0
38421,Saint-Martin-d'Hères,35297,Saint-Méen-le-Grand,45.0
38421,Saint-Martin-d'Hères,35352,Vern-sur-Seiche,10.0
38421,Saint-Martin-d'Hères,36006,Argenton-sur-Creuse,5.0
38421,Saint-Martin-d'Hères,36044,Châteauroux,10.0
38421,Saint-Martin-d'Hères,36063,Déols,5.0
38421,Saint-Martin-d'Hères,37027,Bléré,5.0
38421,Saint-Martin-d'Hères,37109,Fondettes,5.0
38421,Saint-Martin-d'Hères,37130,Ligueil,5.0
38421,Saint-Martin-d'Hères,37145,Marcé-sur-Esves,5.0
38421,Saint-Martin-d'Hères,37248,Seuilly,5.0
38421,Saint-Martin-d'Hères,37261,Tours,10.0
38421,Saint-Martin-d'Hères,38045,Biviers,13.22
38421,Saint-Martin-d'Hères,38095,Chatte,5.0
38421,Saint-Martin-d'Hères,38111,Claix,27.81
38421,Saint-Martin-d'Hères,38126,Corenc,37.94
38421,Saint-Martin-d'Hères,38150,Domène,19.84
38421,Saint-Martin-d'Hères,38151,Échirolles,157.92
38421,Saint-Martin-d'Hères,38158,Eybens,32.96
38421,Saint-Martin-d'Hères,38169,Fontaine,7.79
38421,Saint-Martin-d'Hères,38170,Fontanil-Cornillon,1.35
38421,Saint-Martin-d'Hères,38179,Gières,418.44
38421,Saint-Martin-d'Hères,38185,Grenoble,1313.83
38421,Saint-Martin-d'Hères,38229,Meylan,97.05
38421,Saint-Martin-d'Hères,38231,Meyrieu-les-Étangs,5.0
38421,Saint-Martin-d'Hères,38239,Moirans,7.91
38421,Saint-Martin-d'Hères,38249,Montbonnot-Saint-Martin,9.38
38421,Saint-Martin-d'Hères,38269,La Mure,6.74
38421,Saint-Martin-d'Hères,38271,Murianette,1.35
