annee_universitaire,niveau_geographique,geo_nom,regroupement,rgp_formations_ou_etablissements,secteur,secteur_de_l_etablissement,sexe,sexe_de_l_etudiant,effectif,effectifhdccpge,a_des_effectifs_dut,effectif_dut,a_des_effectifs_ing,effectif_ing,a_des_effectifs_form_ens,effectif_form_ens,a_des_effectifs_apprentis_sts,effectif_apprentis_en_sts,effectif_atlas,niveau_geo,geo_id,reg_id,aca_id,dep_id,uucr_id,rentree,annee
2023-24,Commune,Meylan,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,10,10,non,0,non,0,non,0,oui,8,10,COMMUNE,38229,R84,A08,D038,UU38701,2023,2024
2023-24,Commune,Le Péage-de-Roussillon,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,1,1,non,0,non,0,non,0,oui,1,1,COMMUNE,38298,R84,A08,D038,UU00559,2023,2024
2023-24,Commune,La Tronche,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,5,5,non,0,non,0,non,0,non,0,5,COMMUNE,38516,R84,A08,D038,UU38701,2023,2024
2023-24,Commune,Chatte,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,21,21,non,0,non,0,non,0,oui,21,21,COMMUNE,38095,R84,A08,D038,UU38402,2023,2024
2023-24,Commune,Vienne,GE,Grands établissements MENESR,PU,Établissements publics,2,Feminin,110,110,oui,96,non,0,non,0,non,0,110,COMMUNE,38544,R84,A08,D038,UU00559,2023,2024
2023-24,Commune,Bourgoin-Jallieu,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,35,35,non,0,non,0,non,0,non,0,35,COMMUNE,38053,R84,A08,D038,UU38501,2023,2024
2001-02,Commune,Grenoble,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,202,0,non,0,non,0,non,0,non,0,202,COMMUNE,38185,R84,A08,D038,UU38701,2001,2002
2001-02,Commune,Grenoble,EC_JUR,Écoles juridiques et administratives,PR,Établissements privés,1,Masculin,24,0,non,0,non,0,non,0,non,0,24,COMMUNE,38185,R84,A08,D038,UU38701,2001,2002
2001-02,Commune,Saint-Jouan-des-Guérets,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,41,0,non,0,non,0,non,0,non,0,41,COMMUNE,35284,R53,A14,D035,UU35104,2001,2002
2020-21,Commune,Rennes,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,314,314,non,0,non,0,non,0,non,0,314,COMMUNE,35238,R53,A14,D035,UU35701,2020,2021
2020-21,Commune,Villette-d'Anthon,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,1,Masculin,2,2,non,0,non,0,non,0,non,0,2,COMMUNE,38557,R84,A08,D038,UU38128,2020,2021
2020-21,Commune,Bourgoin-Jallieu,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,260,260,non,0,non,0,non,0,non,0,260,COMMUNE,38053,R84,A08,D038,UU38501,2020,2021
2020-21,Commune,Gières,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,195,195,non,0,non,0,non,0,non,0,195,COMMUNE,38179,R84,A08,D038,UU38701,2020,2021
2020-21,Commune,Meylan,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,18,18,non,0,non,0,non,0,non,0,18,COMMUNE,38229,R84,A08,D038,UU38701,2020,2021
2020-21,Commune,Bruz,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,99,99,non,0,non,0,non,0,non,0,99,COMMUNE,35047,R53,A14,D035,UU35701,2020,2021
2020-21,Département,Ille-et-Vilaine,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,2657,2657,non,0,non,0,non,0,oui,1389,2657,DEPARTEMENT,D035,R53,A14,D035,,2020,2021
2020-21,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,152,152,non,0,non,0,non,0,non,0,152,DEPARTEMENT,D035,R53,A14,D035,,2020,2021
2020-21,Commune,Seyssinet-Pariset,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,109,109,non,0,non,0,non,0,non,0,109,COMMUNE,38485,R84,A08,D038,UU38701,2020,2021
2020-21,Commune,L'Isle-d'Abeau,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,63,63,non,0,non,0,non,0,non,0,63,COMMUNE,38193,R84,A08,D038,UU38501,2020,2021
2020-21,Commune,Rennes,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,33244,32526,oui,550,non,0,oui,810,oui,19,32526,COMMUNE,35238,R53,A14,D035,UU35701,2020,2021
2018-19,Département,Isère,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,122,122,non,0,non,0,non,0,non,0,122,DEPARTEMENT,D038,R84,A08,D038,,2018,2019
2023-24,Département,Ille-et-Vilaine,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,834,834,non,0,non,0,non,0,non,0,834,DEPARTEMENT,D035,R53,A14,D035,,2023,2024
2017-18,Commune,Saint-Aubin-du-Cormier,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,15,15,non,0,non,0,non,0,oui,15,15,COMMUNE,35253,R53,A14,D035,UU35117,2017,2018
2017-18,Commune,La Tronche,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,85,85,non,0,non,0,non,0,non,0,85,COMMUNE,38516,R84,A08,D038,UU38701,2017,2018
2017-18,Commune,Voiron,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,1,Masculin,61,61,non,0,non,0,non,0,non,0,61,COMMUNE,38563,R84,A08,D038,UU38502,2017,2018
2017-18,Commune,Saint-Martin-d'Hères,UNIV,Universités,PU,Établissements publics,1,Masculin,14555,13902,oui,965,oui,606,non,0,non,0,13902,COMMUNE,38421,R84,A08,D038,UU38701,2017,2018
2017-18,Commune,Voiron,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,75,75,non,0,non,0,non,0,oui,23,75,COMMUNE,38563,R84,A08,D038,UU38502,2017,2018
2018-19,Commune,Saint-Martin-d'Hères,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,67,67,non,0,non,0,non,0,non,0,67,COMMUNE,38421,R84,A08,D038,UU38701,2018,2019
2022-23,Commune,Combourg,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,24,24,non,0,non,0,non,0,oui,24,24,COMMUNE,35085,R53,A14,D035,UU35208,2022,2023
2021-22,Commune,Vienne,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,176,176,non,0,non,0,non,0,oui,26,176,COMMUNE,38544,R84,A08,D038,UU00559,2021,2022
2021-22,Commune,Cesson-Sévigné,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,283,283,non,0,non,0,non,0,oui,227,283,COMMUNE,35051,R53,A14,D035,UU35701,2021,2022
2021-22,Commune,Montalieu-Vercieu,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,24,24,non,0,non,0,non,0,oui,24,24,COMMUNE,38247,R84,A08,D038,UU38202,2021,2022
2022-23,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,1,Masculin,334,334,non,0,non,0,non,0,non,0,334,DEPARTEMENT,D035,R53,A14,D035,,2022,2023
2021-22,Département,Ille-et-Vilaine,ING_autres,Autres formations d'ingénieurs,PR,Établissements privés,2,Feminin,237,237,non,0,oui,237,non,0,non,0,237,DEPARTEMENT,D035,R53,A14,D035,,2021,2022
2021-22,Département,Ille-et-Vilaine,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,3562,3562,non,0,non,0,non,0,non,0,3562,DEPARTEMENT,D035,R53,A14,D035,,2021,2022
2022-23,Commune,Voiron,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,84,84,non,0,non,0,non,0,oui,39,84,COMMUNE,38563,R84,A08,D038,UU38502,2022,2023
2022-23,Commune,Le Rheu,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,129,129,non,0,non,0,non,0,oui,9,129,COMMUNE,35240,R53,A14,D035,UU35302,2022,2023
2022-23,Commune,Villemoirieu,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,16,16,non,0,non,0,non,0,non,0,16,COMMUNE,38554,R84,A08,D038,UU38201,2022,2023
2022-23,Commune,Gières,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,305,305,non,0,non,0,non,0,non,0,305,COMMUNE,38179,R84,A08,D038,UU38701,2022,2023
2022-23,Commune,Dol-de-Bretagne,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,81,81,non,0,non,0,non,0,oui,21,81,COMMUNE,35095,R53,A14,D035,UU35205,2022,2023
2019-20,Département,Ille-et-Vilaine,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,7746,7746,non,0,non,0,non,0,oui,445,7746,DEPARTEMENT,D035,R53,A14,D035,,2019,2020
2019-20,Département,Isère,EPEU,Établissements d'enseignement universitaire privés,PR,Établissements privés,1,Masculin,3,3,non,0,non,0,non,0,non,0,3,DEPARTEMENT,D038,R84,A08,D038,,2019,2020
2019-20,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,1188,1188,non,0,non,0,non,0,non,0,1188,DEPARTEMENT,D035,R53,A14,D035,,2019,2020
2019-20,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,1,Masculin,365,365,non,0,non,0,non,0,non,0,365,DEPARTEMENT,D035,R53,A14,D035,,2019,2020
2010-11,Commune,Montfort-sur-Meu,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,16,0,non,0,non,0,non,0,non,0,16,COMMUNE,35188,R53,A14,D035,UU35212,2010,2011
2009-10,Commune,Le Rheu,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,154,0,non,0,non,0,non,0,non,0,154,COMMUNE,35240,R53,A14,D035,UU35302,2009,2010
2009-10,Commune,Saint-Jouan-des-Guérets,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,20,0,non,0,non,0,non,0,non,0,20,COMMUNE,35284,R53,A14,D035,UU35104,2009,2010
2009-10,Commune,Dol-de-Bretagne,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,47,0,non,0,non,0,non,0,non,0,47,COMMUNE,35095,R53,A14,D035,UU35205,2009,2010
2009-10,Commune,Grenoble,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,778,0,non,0,non,0,non,0,non,0,778,COMMUNE,38185,R84,A08,D038,UU38701,2009,2010
2011-12,Commune,La Tronche,UNIV,Universités,PU,Établissements publics,2,Feminin,3227,0,non,0,non,0,non,0,non,0,3227,COMMUNE,38516,R84,A08,D038,UU38701,2011,2012
2011-12,Commune,Saint-Martin-d'Hères,UNIV,Universités,PU,Établissements publics,2,Feminin,10427,0,oui,407,oui,220,non,0,non,0,10427,COMMUNE,38421,R84,A08,D038,UU38701,2011,2012
2011-12,Commune,La Tronche,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,1767,0,non,0,non,0,non,0,non,0,1767,COMMUNE,38516,R84,A08,D038,UU38701,2011,2012
2008-09,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,986,0,non,0,non,0,non,0,non,0,986,DEPARTEMENT,D035,R53,A14,D035,,2008,2009
2007-08,Commune,Saint-Martin-d'Hères,UNIV,Universités,PU,Établissements publics,2,Feminin,14264,0,oui,391,oui,181,non,0,non,0,14264,COMMUNE,38421,R84,A08,D038,UU38701,2007,2008
2011-12,Commune,Redon,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,1,Masculin,3,0,non,0,non,0,non,0,non,0,3,COMMUNE,35236,R53,A14,D035,UU00456,2011,2012
2011-12,Commune,Bruz,EC_JUR,Écoles juridiques et administratives,PR,Établissements privés,2,Feminin,248,0,non,0,non,0,non,0,non,0,248,COMMUNE,35047,R53,A14,D035,UU35701,2011,2012
2011-12,Commune,Rennes,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,1,Masculin,826,0,non,0,non,0,non,0,non,0,826,COMMUNE,35238,R53,A14,D035,UU35701,2011,2012
2011-12,Département,Ille-et-Vilaine,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,938,0,non,0,non,0,non,0,non,0,938,DEPARTEMENT,D035,R53,A14,D035,,2011,2012
2012-13,Commune,Cesson-Sévigné,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,1,Masculin,50,0,non,0,oui,50,non,0,non,0,50,COMMUNE,35051,R53,A14,D035,UU35701,2012,2013
2012-13,Commune,La Tronche,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,1,Masculin,1,0,non,0,non,0,non,0,non,0,1,COMMUNE,38516,R84,A08,D038,UU38701,2012,2013
2010-11,Commune,Rennes,EC_ART,Écoles supérieures art et culture,PU,Établissements publics,1,Masculin,367,0,non,0,non,0,non,0,non,0,367,COMMUNE,35238,R53,A14,D035,UU35701,2010,2011
2010-11,Commune,Grenoble,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,501,0,non,0,non,0,non,0,non,0,501,COMMUNE,38185,R84,A08,D038,UU38701,2010,2011
2010-11,Département,Ille-et-Vilaine,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,1003,0,non,0,oui,1003,non,0,non,0,1003,DEPARTEMENT,D035,R53,A14,D035,,2010,2011
2010-11,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,970,0,non,0,non,0,non,0,non,0,970,DEPARTEMENT,D035,R53,A14,D035,,2010,2011
2023-24,Département,Ille-et-Vilaine,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,1,Masculin,461,461,non,0,non,0,non,0,non,0,461,DEPARTEMENT,D035,R53,A14,D035,,2023,2024
2016-17,Commune,Sassenage,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,22,22,non,0,non,0,non,0,oui,2,22,COMMUNE,38474,R84,A08,D038,UU38701,2016,2017
2016-17,Commune,Vienne,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,191,191,non,0,non,0,non,0,non,0,191,COMMUNE,38544,R84,A08,D038,UU00559,2016,2017
2016-17,Commune,Villemoirieu,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,20,20,non,0,non,0,non,0,non,0,20,COMMUNE,38554,R84,A08,D038,UU38201,2016,2017
2016-17,Commune,Saint-Malo,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,98,98,non,0,non,0,non,0,non,0,98,COMMUNE,35288,R53,A14,D035,UU35402,2016,2017
2016-17,Commune,Rennes,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,874,874,non,0,non,0,non,0,oui,55,874,COMMUNE,35238,R53,A14,D035,UU35701,2016,2017
2016-17,Commune,Saint-Jouan-des-Guérets,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,21,21,non,0,non,0,non,0,oui,21,21,COMMUNE,35284,R53,A14,D035,UU35104,2016,2017
2016-17,Commune,Vienne,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,33,33,non,0,non,0,non,0,non,0,33,COMMUNE,38544,R84,A08,D038,UU00559,2016,2017
2016-17,Commune,Saint-Égrève,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,178,178,non,0,non,0,non,0,non,0,178,COMMUNE,38382,R84,A08,D038,UU38701,2016,2017
2015-16,Commune,Vienne,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,149,149,non,0,non,0,non,0,non,0,149,COMMUNE,38544,R84,A08,D038,UU00559,2015,2016
2015-16,Commune,L'Isle-d'Abeau,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,81,81,non,0,non,0,non,0,oui,6,81,COMMUNE,38193,R84,A08,D038,UU38501,2015,2016
2015-16,Commune,Rennes,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,773,773,non,0,non,0,non,0,oui,41,773,COMMUNE,35238,R53,A14,D035,UU35701,2015,2016
2016-17,Département,Isère,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,1,Masculin,58,58,non,0,non,0,non,0,non,0,58,DEPARTEMENT,D038,R84,A08,D038,,2016,2017
2015-16,Commune,Saint-Malo,UNIV,Universités,PU,Établissements publics,2,Feminin,218,218,oui,185,non,0,non,0,non,0,218,COMMUNE,35288,R53,A14,D035,UU35402,2015,2016
2015-16,Commune,Saint-Martin-d'Hères,UNIV,Universités,PU,Établissements publics,1,Masculin,13252,12944,oui,1580,oui,527,oui,148,non,0,12944,COMMUNE,38421,R84,A08,D038,UU38701,2015,2016
2013-14,Département,Isère,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,1375,0,non,0,non,0,non,0,non,0,1375,DEPARTEMENT,D038,R84,A08,D038,,2013,2014
2012-13,Commune,Saint-Martin-d'Hères,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,10402,0,oui,355,non,0,non,0,non,0,10402,COMMUNE,38421,R84,A08,D038,UU38701,2012,2013
2014-15,Commune,Redon,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,6,0,non,0,non,0,non,0,non,0,6,COMMUNE,35236,R53,A14,D035,UU00456,2014,2015
2014-15,Commune,Échirolles,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,388,0,non,0,non,0,non,0,non,0,388,COMMUNE,38151,R84,A08,D038,UU38701,2014,2015
2014-15,Commune,Moirans,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,9,0,non,0,non,0,non,0,non,0,9,COMMUNE,38239,R84,A08,D038,UU38502,2014,2015
2014-15,Commune,Villette-d'Anthon,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,15,0,non,0,non,0,non,0,non,0,15,COMMUNE,38557,R84,A08,D038,UU38128,2014,2015
2014-15,Commune,Le Rheu,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,148,0,non,0,non,0,non,0,non,0,148,COMMUNE,35240,R53,A14,D035,UU35302,2014,2015
2014-15,Commune,Redon,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,5,0,non,0,non,0,non,0,non,0,5,COMMUNE,35236,R53,A14,D035,UU00456,2014,2015
2014-15,Commune,Bruz,ENS,Écoles normales supérieures (ENS),PU,Établissements publics,1,Masculin,236,0,non,0,non,0,non,0,non,0,236,COMMUNE,35047,R53,A14,D035,UU35701,2014,2015
2014-15,Commune,Seyssinet-Pariset,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,76,0,non,0,non,0,non,0,non,0,76,COMMUNE,38485,R84,A08,D038,UU38701,2014,2015
2014-15,Commune,Vienne,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,23,0,non,0,non,0,non,0,non,0,23,COMMUNE,38544,R84,A08,D038,UU00559,2014,2015
2014-15,Département,Isère,GE,Grands établissements MENESR,PU,Établissements publics,1,Masculin,3241,0,non,0,oui,3017,non,0,non,0,3241,DEPARTEMENT,D038,R84,A08,D038,,2014,2015
2013-14,Commune,Redon,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,65,0,non,0,non,0,non,0,non,0,65,COMMUNE,35236,R53,A14,D035,UU00456,2013,2014
2013-14,Commune,Saint-Malo,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,17,0,non,0,non,0,non,0,non,0,17,COMMUNE,35288,R53,A14,D035,UU35402,2013,2014
2001-02,Commune,Saint-Malo,UNIV,Universités,PU,Établissements publics,2,Feminin,147,0,oui,147,non,0,non,0,non,0,147,COMMUNE,35288,R53,A14,D035,UU35402,2001,2002
2001-02,Commune,Grenoble,UNIV,Universités,PU,Établissements publics,1,Masculin,2014,0,oui,705,non,0,non,0,non,0,2014,COMMUNE,38185,R84,A08,D038,UU38701,2001,2002
2001-02,Commune,L'Isle-d'Abeau,UNIV,Universités,PU,Établissements publics,1,Masculin,208,0,oui,208,non,0,non,0,non,0,208,COMMUNE,38193,R84,A08,D038,UU38501,2001,2002
2001-02,Commune,La Tronche,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,2434,0,non,0,non,0,non,0,non,0,2434,COMMUNE,38516,R84,A08,D038,UU38701,2001,2002
2001-02,Commune,Montbonnot-Saint-Martin,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,19,0,non,0,non,0,non,0,non,0,19,COMMUNE,38249,R84,A08,D038,UU38701,2001,2002
2001-02,Commune,Redon,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,69,0,non,0,non,0,non,0,non,0,69,COMMUNE,35236,R53,A14,D035,UU00456,2001,2002
2001-02,Commune,Saint-Martin-d'Hères,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,102,0,non,0,non,0,non,0,non,0,102,COMMUNE,38421,R84,A08,D038,UU38701,2001,2002
2001-02,Commune,Grenoble,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,614,0,non,0,non,0,non,0,non,0,614,COMMUNE,38185,R84,A08,D038,UU38701,2001,2002
2001-02,Commune,Voreppe,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,3,0,non,0,non,0,non,0,non,0,3,COMMUNE,38565,R84,A08,D038,UU38701,2001,2002
2001-02,Département,Ille-et-Vilaine,GE,Grands établissements MENESR,PU,Établissements publics,1,Masculin,6,0,non,0,non,0,non,0,non,0,6,DEPARTEMENT,D035,R53,A14,D035,,2001,2002
2001-02,Département,Isère,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,1,Masculin,18,0,non,0,non,0,non,0,non,0,18,DEPARTEMENT,D038,R84,A08,D038,,2001,2002
2005-06,Département,Isère,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,1,Masculin,28,0,non,0,non,0,non,0,non,0,28,DEPARTEMENT,D038,R84,A08,D038,,2005,2006
2004-05,Commune,Saint-Malo,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,111,0,non,0,non,0,non,0,non,0,111,COMMUNE,35288,R53,A14,D035,UU35402,2004,2005
2004-05,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,1,Masculin,121,0,non,0,oui,121,non,0,non,0,121,COMMUNE,35047,R53,A14,D035,UU35701,2004,2005
2007-08,Département,Ille-et-Vilaine,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,27606,0,oui,605,non,0,non,0,non,0,27606,DEPARTEMENT,D035,R53,A14,D035,,2007,2008
2007-08,Département,Ille-et-Vilaine,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,4377,0,non,0,non,0,non,0,non,0,4377,DEPARTEMENT,D035,R53,A14,D035,,2007,2008
2007-08,Département,Ille-et-Vilaine,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,1107,0,non,0,non,0,non,0,non,0,1107,DEPARTEMENT,D035,R53,A14,D035,,2007,2008
2007-08,Département,Ille-et-Vilaine,IUFM,Instituts universitaires de formation des maîtres,PU,Établissements publics,2,Feminin,851,0,non,0,non,0,non,0,non,0,851,DEPARTEMENT,D035,R53,A14,D035,,2007,2008
2007-08,Département,Ille-et-Vilaine,GE,Grands établissements MENESR,PU,Établissements publics,1,Masculin,6,0,non,0,non,0,non,0,non,0,6,DEPARTEMENT,D035,R53,A14,D035,,2007,2008
