"Géographie";"Niveau Géo";"Âge";"Sexe";"Diplôme";"Indicateur du lieu d’étude";"Mesure du recensement ";"Fréquence";"Statut de l'observation";Période;Valeur
"Chavagne";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;344,57397
"Cintré";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;257,6868
"Thorigné-Fouillard";"Commune";"15 ans ou plus";"Femme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;3022,31957
"Miniac-sous-Bécherel";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;159,04974
"Le Verger";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;237,99972
"Montgermont";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;505,38007
"Rennes";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;63730,43699
"Saint-Jacques-de-la-Lande";"Commune";"15 ans ou plus";"Femme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;4634,24117
"Saint-Erblon";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;566,66021
"Mordelles";"Commune";"15 ans ou plus";"Total";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;5367
"Langan";"Commune";"15 ans ou plus";"Total";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;199,92475
"Thorigné-Fouillard";"Commune";"15 ans ou plus";"Homme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;495,27613
"Le Rheu";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;525
"Noyal-Châtillon-sur-Seiche";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;1080,2224
"Pacé";"Commune";"15 ans ou plus";"Total";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;7973,2384
"Parthenay-de-Bretagne";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;149,25288
"Pont-Péan";"Commune";"15 ans ou plus";"Femme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;298,89298
"Gévezé";"Commune";"15 ans ou plus";"Total";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;3518,06498
"Langan";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;333,20792
"Clayes";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;53,49703
"Montgermont";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;181,99468
"Nouvoitou";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;575,96514
"Rennes";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;11472,62815
"Vern-sur-Seiche";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;2797,88496
"Chavagne";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;587,82531
"Chavagne";"Commune";"15 ans ou plus";"Total";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;486,6864
"Miniac-sous-Bécherel";"Commune";"15 ans ou plus";"Femme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;249,79592
"Thorigné-Fouillard";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;532,16418
"Rennes";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;21808,02941
"Nouvoitou";"Commune";"15 ans ou plus";"Total";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;374,55421
"Orgères";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;618,04742
"Pacé";"Commune";"15 ans ou plus";"Total";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;3814,7728
"Vern-sur-Seiche";"Commune";"15 ans ou plus";"Total";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;959,34912
"Gévezé";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;773,22992
"Saint-Grégoire";"Commune";"15 ans ou plus";"Homme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;1676,49732
"Chevaigné";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;220,77593
"Corps-Nuds";"Commune";"15 ans ou plus";"Femme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;269,25347
"Nouvoitou";"Commune";"15 ans ou plus";"Homme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;362,87979
"Nouvoitou";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;1053,67061
"L'Hermitage";"Commune";"15 ans ou plus";"Homme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;427,0176
"Laillé";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;849,94189
"Vern-sur-Seiche";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;484,3267
"Saint-Armel";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;659,94735
"Corps-Nuds";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;219,35005
"Clayes";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;58,74027
"Chavagne";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;240,42308
"Chavagne";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;435,09764
"Saint-Grégoire";"Commune";"15 ans ou plus";"Total";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;3465,57193
"Saint-Jacques-de-la-Lande";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;1069,42994
"Rennes";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;11408,81346
"Langan";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;77,90495
"Thorigné-Fouillard";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;486,9658
"Le Verger";"Commune";"15 ans ou plus";"Femme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;124,99984
"Mordelles";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;483
"Nouvoitou";"Commune";"15 ans ou plus";"Homme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;169,30629
"Pacé";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;1335,50151
"Parthenay-de-Bretagne";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;160,54911
"Pont-Péan";"Commune";"15 ans ou plus";"Total";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;519,66461
"Montgermont";"Commune";"15 ans ou plus";"Femme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;479,0547
"Laillé";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;286,76609
"Gévezé";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;737,4912
"Cintré";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;139,44088
"Clayes";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;80,77196
"Clayes";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;272,7243
"Chevaigné";"Commune";"15 ans ou plus";"Homme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;116,44446
"Langan";"Commune";"15 ans ou plus";"Homme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;55,37822
"Langan";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;190,53861
"Orgères";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;1539,03971
"Mordelles";"Commune";"15 ans ou plus";"Total";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;1611
"Orgères";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;315,91059
"Pacé";"Commune";"15 ans ou plus";"Femme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;4167,24191
"Saint-Armel";"Commune";"15 ans ou plus";"Total";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;1348,09508
"Noyal-Châtillon-sur-Seiche";"Commune";"15 ans ou plus";"Homme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;818,68681
"Mordelles";"Commune";"15 ans ou plus";"Homme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;754
"Le Rheu";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;702
"Chavagne";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;246,26332
"Saint-Erblon";"Commune";"15 ans ou plus";"Femme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;1061,75578
"Saint-Sulpice-la-Forêt";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;126
"Saint-Jacques-de-la-Lande";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;2008,2698
"Pont-Péan";"Commune";"15 ans ou plus";"Femme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;534,97077
"Vern-sur-Seiche";"Commune";"15 ans ou plus";"Total";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;1933,45726
"Parthenay-de-Bretagne";"Commune";"15 ans ou plus";"Total";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;404,66196
"L'Hermitage";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;798,96928
"Noyal-Châtillon-sur-Seiche";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;614,75733
"Noyal-Châtillon-sur-Seiche";"Commune";"15 ans ou plus";"Femme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;631,46441
"Noyal-Châtillon-sur-Seiche";"Commune";"15 ans ou plus";"Femme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;905,68681
"Nouvoitou";"Commune";"15 ans ou plus";"Total";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;749,10842
"Rennes";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;10399,21595
"Miniac-sous-Bécherel";"Commune";"15 ans ou plus";"Femme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;86,84311
"Chavagne";"Commune";"15 ans ou plus";"Femme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;505,18048
"Le Verger";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;127,00004
"Saint-Sulpice-la-Forêt";"Commune";"15 ans ou plus";"Homme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;52
"Vezin-le-Coquet";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;402
"Saint-Jacques-de-la-Lande";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;906,56231
"Langan";"Commune";"15 ans ou plus";"Femme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;76,02772
"Langan";"Commune";"15 ans ou plus";"Total";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;657,0297
"Saint-Sulpice-la-Forêt";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;440
"Saint-Sulpice-la-Forêt";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;68
"Cintré";"Commune";"15 ans ou plus";"Femme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;282,05042
"Cintré";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;751,34818
"Saint-Armel";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;176,32003
"Romillé";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;653,23926
"Pont-Péan";"Commune";"15 ans ou plus";"Homme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;477,16429
"Nouvoitou";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;235,43407
"Gévezé";"Commune";"15 ans ou plus";"Homme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;335,25985
"Gévezé";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;441,50366
"Langan";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;86,35248
"Saint-Erblon";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;431,88799
"Saint-Gilles";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;1584,37513
"Cintré";"Commune";"15 ans ou plus";"Femme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;155,51458
"Le Rheu";"Commune";"15 ans ou plus";"Homme";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;1129
"L'Hermitage";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;341,11732
"Pont-Péan";"Commune";"15 ans ou plus";"Total";"Diplôme d'études supérieures";"Hors champ";"Population";"Annuel";"Normale";2016;1012,13507
"Nouvoitou";"Commune";"15 ans ou plus";"Homme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;340,53107
"Pacé";"Commune";"15 ans ou plus";"Homme";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;571,85941
"Saint-Jacques-de-la-Lande";"Commune";"15 ans ou plus";"Femme";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;938,83986
"Thorigné-Fouillard";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;538,15446
"Le Verger";"Commune";"15 ans ou plus";"Total";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;998,99996
"Saint-Erblon";"Commune";"15 ans ou plus";"Femme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;209,25113
"Romillé";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;1324,24917
"Miniac-sous-Bécherel";"Commune";"15 ans ou plus";"Total";"Aucun diplôme ou BEPC, brevet des collèges, DNB";"Hors champ";"Population";"Annuel";"Normale";2016;105,38265
"Noyal-Châtillon-sur-Seiche";"Commune";"15 ans ou plus";"Total";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;5094,62188
"Orgères";"Commune";"15 ans ou plus";"Total";"CAP, BEP ou diplôme de niveau équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;821,51584
"Parthenay-de-Bretagne";"Commune";"15 ans ou plus";"Total";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;1045,27302
"Romillé";"Commune";"15 ans ou plus";"Homme";"Baccalauréat, brevet professionnel ou équivalent";"Hors champ";"Population";"Annuel";"Normale";2016;249,04696
"L'Hermitage";"Commune";"15 ans ou plus";"Homme";"Total";"Hors champ";"Population";"Annuel";"Normale";2016;1520,19653
