Code_commune_arrivee,Commune_arrivee,Code_commune_depart,Commune_depart,Flux_migrants_1an_ou_plus
38229,Meylan,01043,Beynost,7.19
38229,Meylan,03190,Moulins,5.83
38229,Meylan,07019,Aubenas,4.62
38229,Meylan,07280,Saint-Paul-le-Jeune,1.28
38229,Meylan,08361,Renwez,3.61
38229,Meylan,13001,Aix-en-Provence,1.05
38229,Meylan,13209,Marseille 9e Arrondissement,1.2
38229,Meylan,22093,Lamballe-Armor,1.56
38229,Meylan,22209,Beaussais-sur-Mer,3.78
38229,Meylan,24376,Saint Aulaye-Puymangou,11.38
38229,Meylan,25056,Besançon,4.62
38229,Meylan,26045,La Bégude-de-Mazenc,5.0
38229,Meylan,26085,Châteauneuf-du-Rhône,3.99
38229,Meylan,26095,Cléon-d'Andran,5.0
38229,Meylan,26252,Portes-lès-Valence,5.0
38229,Meylan,26301,Saint-Donat-sur-l'Herbasse,2.91
38229,Meylan,30294,Saint-Privat-des-Vieux,17.4
38229,Meylan,31555,Toulouse,8.38
38229,Meylan,33023,Ayguemorte-les-Graves,11.38
38229,Meylan,33522,Talence,5.83
38229,Meylan,34057,Castelnau-le-Lez,7.56
38229,Meylan,34172,Montpellier,1.28
38229,Meylan,38001,Les Abrets en Dauphiné,1.32
38229,Meylan,38006,Allevard,8.99
38229,Meylan,38030,Beaucroissant,1.61
38229,Meylan,38052,Le Bourg-d'Oisans,3.99
38229,Meylan,38061,La Buisse,3.52
38229,Meylan,38064,Cessieu,4.97
38229,Meylan,38068,Champagnier,17.33
38229,Meylan,38071,Champ-sur-Drac,4.74
38229,Meylan,38100,Le Cheylas,5.01
38229,Meylan,38111,Claix,1.17
38229,Meylan,38126,Corenc,28.5
38229,Meylan,38131,Les Côtes-d'Arey,1.28
38229,Meylan,38140,Crolles,13.09
38229,Meylan,38150,Domène,15.67
38229,Meylan,38151,Échirolles,11.55
38229,Meylan,38152,Eclose-Badinières,1.05
38229,Meylan,38158,Eybens,6.9
38229,Meylan,38169,Fontaine,7.49
38229,Meylan,38175,Froges,9.17
38229,Meylan,38179,Gières,18.18
38229,Meylan,38185,Grenoble,316.86
38229,Meylan,38193,L'Isle-d'Abeau,1.56
38229,Meylan,38205,Lans-en-Vercors,3.52
38229,Meylan,38206,Laval-en-Belledonne,2.99
38229,Meylan,38214,Lumbin,1.36
38229,Meylan,38229,Meylan,17295.0
38229,Meylan,38243,Monestier-du-Percy,13.21
38229,Meylan,38249,Montbonnot-Saint-Martin,15.79
38229,Meylan,38269,La Mure,3.99
38229,Meylan,38281,Noyarey,3.3
38229,Meylan,38284,Ornacieux-Balbins,2.91
38229,Meylan,38309,Poisat,1.07
38229,Meylan,38317,Le Pont-de-Claix,7.56
38229,Meylan,38328,Quaix-en-Chartreuse,4.74
38229,Meylan,38382,Saint-Égrève,9.03
38229,Meylan,38383,Saint-Étienne-de-Crossey,5.0
38229,Meylan,38395,Plateau-des-Petites-Roches,2.68
38229,Meylan,38397,Saint-Ismier,25.16
38229,Meylan,38402,Saint-Jean-de-Vaulx,3.78
38229,Meylan,38421,Saint-Martin-d'Hères,49.58
38229,Meylan,38423,Saint-Martin-le-Vinoux,5.03
38229,Meylan,38425,Saint-Maurice-l'Exil,5.0
38229,Meylan,38431,Saint-Nazaire-les-Eymes,9.84
38229,Meylan,38471,Le Sappey-en-Chartreuse,1.28
38229,Meylan,38485,Seyssinet-Pariset,50.09
38229,Meylan,38486,Seyssins,1.88
38229,Meylan,38501,Tencin,1.61
38229,Meylan,38503,La Terrasse,1.2
38229,Meylan,38511,Le Touvet,3.61
38229,Meylan,38516,La Tronche,68.13
38229,Meylan,38524,Varces-Allières-et-Risset,5.03
38229,Meylan,38533,Venon,3.65
38229,Meylan,38538,Le Versoud,13.66
38229,Meylan,38545,Vif,1.36
38229,Meylan,38547,Villard-Bonnot,3.84
38229,Meylan,38550,Villard-Reculas,5.03
38229,Meylan,38562,Vizille,8.45
38229,Meylan,38563,Voiron,1.36
38229,Meylan,40209,Ondres,3.88
38229,Meylan,44073,Héric,5.0
38229,Meylan,48178,Saint-Privat-de-Vallongue,9.17
38229,Meylan,49007,Angers,4.45
38229,Meylan,54029,Audun-le-Roman,3.99
38229,Meylan,59009,Villeneuve-d'Ascq,18.46
38229,Meylan,63014,Aubière,4.55
38229,Meylan,64087,Baigts-de-Béarn,3.1
38229,Meylan,67080,Dachstein,3.78
38229,Meylan,69009,Anse,1.28
38229,Meylan,69029,Bron,13.85
38229,Meylan,69112,Lentilly,4.97
38229,Meylan,69266,Villeurbanne,10.29
38229,Meylan,69270,Chaponnay,17.6
38229,Meylan,69271,Chassieu,3.31
38229,Meylan,69382,Lyon 2e Arrondissement,4.62
38229,Meylan,69387,Lyon 7e Arrondissement,4.97
38229,Meylan,71342,Paray-le-Monial,3.61
38229,Meylan,72181,Le Mans,9.47
38229,Meylan,73008,Aix-les-Bains,8.78
38229,Meylan,73011,Albertville,1.48
38229,Meylan,73015,Les Allues,3.3
38229,Meylan,73065,Chambéry,14.9
38229,Meylan,73113,Feissons-sur-Salins,5.0
38229,Meylan,73171,Montmélian,5.0
38229,Meylan,73179,La Motte-Servolex,7.56
38229,Meylan,73191,Novalaise,11.66
38229,Meylan,73257,Les Belleville,5.0
38229,Meylan,74010,Annecy,14.57
38229,Meylan,74070,Chens-sur-Léman,3.78
38229,Meylan,74112,Epagny Metz-Tessy,3.7
38229,Meylan,74143,Les Houches,1.22
38229,Meylan,74224,La Roche-sur-Foron,5.0
38229,Meylan,74236,Saint-Gervais-les-Bains,1.28
38229,Meylan,74243,Saint-Julien-en-Genevois,5.0
38229,Meylan,74275,Talloires-Montmin,5.0
38229,Meylan,75113,Paris 13e Arrondissement,4.45
38229,Meylan,75119,Paris 19e Arrondissement,4.97
38229,Meylan,75120,Paris 20e Arrondissement,4.55
38229,Meylan,76276,Forges-les-Eaux,4.55
38229,Meylan,76351,Le Havre,8.67
38229,Meylan,78646,Versailles,5.0
38229,Meylan,91191,Crosne,4.62
38229,Meylan,92020,Châtillon,3.61
38229,Meylan,93048,Montreuil,4.55
38229,Meylan,93066,Saint-Denis,1.17
38229,Meylan,94002,Alfortville,4.74
38229,Meylan,94018,Charenton-le-Pont,13.02
38229,Meylan,94046,Maisons-Alfort,6.23
38229,Meylan,94068,Saint-Maur-des-Fossés,1.65
38229,Meylan,95063,Bezons,3.61
38229,Meylan,97229,Schœlcher,4.62
38229,Meylan,97309,Remire-Montjoly,10.79
38229,Meylan,97408,La Possession,3.61
38229,Meylan,97413,Saint-Leu,4.73
38229,Meylan,97611,Mamoudzou,1.23
38229,Meylan,99999,Résidence antérieure dans un pays étranger,76.62
38235,Miribel-Lanchâtre,38071,Champ-sur-Drac,15.0
38235,Miribel-Lanchâtre,38151,Échirolles,5.45
38235,Miribel-Lanchâtre,38235,Miribel-Lanchâtre,403.67
38235,Miribel-Lanchâtre,38524,Varces-Allières-et-Risset,10.44
38235,Miribel-Lanchâtre,38545,Vif,10.44
38252,Montchaboud,38252,Montchaboud,332.74
38252,Montchaboud,38516,La Tronche,14.26
38258,Mont-Saint-Martin,38258,Mont-Saint-Martin,73.67
38258,Mont-Saint-Martin,38565,Voreppe,17.33
38271,Murianette,38151,Échirolles,19.57
38271,Murianette,38179,Gières,21.85
38271,Murianette,38185,Grenoble,5.77
38271,Murianette,38271,Murianette,784.99
38271,Murianette,38334,Revel,5.77
38271,Murianette,38421,Saint-Martin-d'Hères,23.16
38271,Murianette,99999,Résidence antérieure dans un pays étranger,4.89
38277,Notre-Dame-de-Commiers,38277,Notre-Dame-de-Commiers,490.67
38277,Notre-Dame-de-Commiers,38545,Vif,31.02
38279,Notre-Dame-de-Mésage,05061,Gap,4.73
38279,Notre-Dame-de-Mésage,38053,Bourgoin-Jallieu,14.2
38279,Notre-Dame-de-Mésage,38071,Champ-sur-Drac,4.45
38279,Notre-Dame-de-Mésage,38279,Notre-Dame-de-Mésage,1045.84
38279,Notre-Dame-de-Mésage,38422,Saint-Martin-d'Uriage,5.19
38279,Notre-Dame-de-Mésage,38528,Vaulnaveys-le-Bas,37.86
38281,Noyarey,12056,Baraqueville,4.96
38281,Noyarey,38111,Claix,4.87
38281,Noyarey,38185,Grenoble,14.83
38281,Noyarey,38249,Montbonnot-Saint-Martin,4.96
38281,Noyarey,38281,Noyarey,2271.36
38281,Noyarey,73280,Saint-Sorlin-d'Arves,9.83
38309,Poisat,38057,Bresson,19.59
38309,Poisat,38150,Domène,5.24
38309,Poisat,38158,Eybens,29.84
38309,Poisat,38185,Grenoble,10.36
38309,Poisat,38309,Poisat,1995.83
38309,Poisat,38421,Saint-Martin-d'Hères,20.61
38309,Poisat,38459,Saint-Sorlin-de-Vienne,5.24
38309,Poisat,38516,La Tronche,10.25
38309,Poisat,38544,Vienne,5.0
38309,Poisat,73213,La Ravoire,5.24
38317,Le Pont-de-Claix,03310,Vichy,5.0
38317,Le Pont-de-Claix,06059,Èze,4.19
38317,Le Pont-de-Claix,08190,Givet,21.99
38317,Le Pont-de-Claix,13209,Marseille 9e Arrondissement,1.16
38317,Le Pont-de-Claix,26362,Valence,2.52
38317,Le Pont-de-Claix,34199,Pézenas,8.81
38317,Le Pont-de-Claix,38030,Beaucroissant,4.4
38317,Le Pont-de-Claix,38068,Champagnier,2.62
38317,Le Pont-de-Claix,38085,Charvieu-Chavagneux,2.68
38317,Le Pont-de-Claix,38111,Claix,8.55
38317,Le Pont-de-Claix,38118,Colombe,2.72
38317,Le Pont-de-Claix,38140,Crolles,1.16
38317,Le Pont-de-Claix,38151,Échirolles,112.83
38317,Le Pont-de-Claix,38158,Eybens,15.82
38317,Le Pont-de-Claix,38169,Fontaine,24.05
38317,Le Pont-de-Claix,38179,Gières,3.86
38317,Le Pont-de-Claix,38185,Grenoble,188.55
38317,Le Pont-de-Claix,38229,Meylan,9.95
38317,Le Pont-de-Claix,38235,Miribel-Lanchâtre,13.19
38317,Le Pont-de-Claix,38254,Monteynard,2.34
38317,Le Pont-de-Claix,38265,La Motte-d'Aveillans,15.24
38317,Le Pont-de-Claix,38280,Notre-Dame-de-Vaulx,13.19
38317,Le Pont-de-Claix,38304,Pierre-Châtel,2.72
38317,Le Pont-de-Claix,38314,Pontcharra,3.77
38317,Le Pont-de-Claix,38317,Le Pont-de-Claix,9965.19
38317,Le Pont-de-Claix,38382,Saint-Égrève,1.6
38317,Le Pont-de-Claix,38388,Saint-Georges-de-Commiers,5.45
38317,Le Pont-de-Claix,38412,Saint-Laurent-du-Pont,4.4
38317,Le Pont-de-Claix,38419,Saint-Martin-de-Clelles,11.47
38317,Le Pont-de-Claix,38421,Saint-Martin-d'Hères,12.65
38317,Le Pont-de-Claix,38436,Saint-Paul-de-Varces,10.31
38317,Le Pont-de-Claix,38450,Saint-Quentin-sur-Isère,4.4
38317,Le Pont-de-Claix,38457,Saint-Siméon-de-Bressieux,4.4
38317,Le Pont-de-Claix,38474,Sassenage,4.19
38317,Le Pont-de-Claix,38485,Seyssinet-Pariset,18.77
38317,Le Pont-de-Claix,38486,Seyssins,7.07
38317,Le Pont-de-Claix,38524,Varces-Allières-et-Risset,23.95
38317,Le Pont-de-Claix,38544,Vienne,13.09
38317,Le Pont-de-Claix,38545,Vif,25.65
38317,Le Pont-de-Claix,38547,Villard-Bonnot,4.97
38317,Le Pont-de-Claix,38562,Vizille,7.05
38317,Le Pont-de-Claix,42112,Jarnosse,4.23
38317,Le Pont-de-Claix,42267,Saint-Nizier-sous-Charlieu,4.23
38317,Le Pont-de-Claix,59512,Roubaix,5.48
38317,Le Pont-de-Claix,69259,Vénissieux,4.12
38317,Le Pont-de-Claix,73008,Aix-les-Bains,11.1
38317,Le Pont-de-Claix,74010,Annecy,4.19
38317,Le Pont-de-Claix,74281,Thonon-les-Bains,8.17
38317,Le Pont-de-Claix,74290,Vallorcine,4.97
38317,Le Pont-de-Claix,75108,Paris 8e Arrondissement,5.0
38317,Le Pont-de-Claix,75119,Paris 19e Arrondissement,2.59
38317,Le Pont-de-Claix,83023,Brignoles,4.78
38317,Le Pont-de-Claix,92062,Puteaux,4.97
38317,Le Pont-de-Claix,97611,Mamoudzou,1.16
38317,Le Pont-de-Claix,99999,Résidence antérieure dans un pays étranger,54.35
38325,Proveysieux,26311,Saint-Laurent-en-Royans,5.04
38325,Proveysieux,38325,Proveysieux,484.2
38325,Proveysieux,38382,Saint-Égrève,14.98
38328,Quaix-en-Chartreuse,38185,Grenoble,18.67
38328,Quaix-en-Chartreuse,38328,Quaix-en-Chartreuse,884.0
38328,Quaix-en-Chartreuse,38524,Varces-Allières-et-Risset,4.7
38328,Quaix-en-Chartreuse,77285,Le Mée-sur-Seine,4.7
38328,Quaix-en-Chartreuse,92019,Châtenay-Malabry,4.7
38364,Saint-Barthélemy-de-Séchilienne,30202,Pont-Saint-Esprit,9.64
38364,Saint-Barthélemy-de-Séchilienne,38317,Le Pont-de-Claix,28.91
38364,Saint-Barthélemy-de-Séchilienne,38364,Saint-Barthélemy-de-Séchilienne,346.91
38364,Saint-Barthélemy-de-Séchilienne,38422,Saint-Martin-d'Uriage,14.45
38364,Saint-Barthélemy-de-Séchilienne,38499,Susville,9.64
38364,Saint-Barthélemy-de-Séchilienne,38533,Venon,14.45
38382,Saint-Égrève,01354,Saint-Genis-Pouilly,6.49
38382,Saint-Égrève,06088,Nice,2.5
38382,Saint-Égrève,07041,Boulieu-lès-Annonay,1.58
38382,Saint-Égrève,07207,Saint-Alban-Auriolles,1.98
38382,Saint-Égrève,07245,Saint-Jean-de-Muzols,6.49
38382,Saint-Égrève,07324,Tournon-sur-Rhône,3.24
38382,Saint-Égrève,11076,Castelnaudary,10.0
38382,Saint-Égrève,13073,Peypin,3.57
38382,Saint-Égrève,13205,Marseille 5e Arrondissement,1.37
38382,Saint-Égrève,17300,La Rochelle,5.0
38382,Saint-Égrève,21231,Dijon,13.65
38382,Saint-Égrève,22079,Hénon,5.0
38382,Saint-Égrève,25434,Ornans,6.49
38382,Saint-Égrève,26041,Beausemblant,3.11
38382,Saint-Égrève,26086,Châtillon-en-Diois,0.97
38382,Saint-Égrève,30047,Bouillargues,1.37
38382,Saint-Égrève,30166,Meynes,3.5
38382,Saint-Égrève,30308,Sanilhac-Sagriès,3.58
38382,Saint-Égrève,31433,Portet-sur-Garonne,5.9
38382,Saint-Égrève,31555,Toulouse,5.9
38382,Saint-Égrève,33063,Bordeaux,10.0
38382,Saint-Égrève,34027,Beaulieu,1.55
38382,Saint-Égrève,34172,Montpellier,1.58
38382,Saint-Égrève,34301,Sète,1.37
38382,Saint-Égrève,35238,Rennes,5.0
38382,Saint-Égrève,38053,Bourgoin-Jallieu,6.49
38382,Saint-Égrève,38061,La Buisse,6.49
38382,Saint-Égrève,38065,Châbons,1.01
38382,Saint-Égrève,38070,Le Champ-près-Froges,1.58
38382,Saint-Égrève,38105,Chirens,3.5
38382,Saint-Égrève,38124,Corbelin,3.24
38382,Saint-Égrève,38126,Corenc,5.0
38382,Saint-Égrève,38133,Coublevie,1.58
38382,Saint-Égrève,38150,Domène,10.72
38382,Saint-Égrève,38151,Échirolles,17.12
38382,Saint-Égrève,38158,Eybens,4.32
38382,Saint-Égrève,38169,Fontaine,59.14
38382,Saint-Égrève,38170,Fontanil-Cornillon,10.86
38382,Saint-Égrève,38175,Froges,3.5
38382,Saint-Égrève,38182,Le Grand-Lemps,12.75
38382,Saint-Égrève,38185,Grenoble,275.0
38382,Saint-Égrève,38229,Meylan,7.28
38382,Saint-Égrève,38239,Moirans,3.05
38382,Saint-Égrève,38256,Montferrat,1.37
38382,Saint-Égrève,38279,Notre-Dame-de-Mésage,5.0
38382,Saint-Égrève,38281,Noyarey,6.42
38382,Saint-Égrève,38287,Oyeu,6.25
38382,Saint-Égrève,38317,Le Pont-de-Claix,19.07
38382,Saint-Égrève,38328,Quaix-en-Chartreuse,1.13
38382,Saint-Égrève,38332,Renage,4.57
38382,Saint-Égrève,38337,Rives,33.42
38382,Saint-Égrève,38377,Saint-Clair-de-la-Tour,21.18
38382,Saint-Égrève,38382,Saint-Égrève,16520.11
38382,Saint-Égrève,38400,Saint-Jean-de-Moirans,1.58
38382,Saint-Égrève,38416,Saint-Marcellin,10.48
38382,Saint-Égrève,38421,Saint-Martin-d'Hères,2.07
38382,Saint-Égrève,38422,Saint-Martin-d'Uriage,5.51
38382,Saint-Égrève,38423,Saint-Martin-le-Vinoux,27.26
38382,Saint-Égrève,38425,Saint-Maurice-l'Exil,1.37
38382,Saint-Égrève,38433,Saint-Nizier-du-Moucherotte,12.35
38382,Saint-Égrève,38450,Saint-Quentin-sur-Isère,3.57
38382,Saint-Égrève,38471,Le Sappey-en-Chartreuse,1.31
38382,Saint-Égrève,38474,Sassenage,27.49
38382,Saint-Égrève,38485,Seyssinet-Pariset,11.2
38382,Saint-Égrève,38486,Seyssins,2.63
38382,Saint-Égrève,38516,La Tronche,8.19
38382,Saint-Égrève,38517,Tullins,1.13
38382,Saint-Égrève,38545,Vif,5.07
38382,Saint-Égrève,38547,Villard-Bonnot,4.17
38382,Saint-Égrève,38563,Voiron,49.74
38382,Saint-Égrève,38565,Voreppe,19.53
38382,Saint-Égrève,42218,Saint-Étienne,6.25
38382,Saint-Égrève,52121,Chaumont,5.0
38382,Saint-Égrève,54395,Nancy,1.06
38382,Saint-Égrève,57332,Hombourg-Haut,1.01
38382,Saint-Égrève,61001,Alençon,10.27
38382,Saint-Égrève,62261,Cucq,0.99
38382,Saint-Égrève,63243,Moureuille,5.0
38382,Saint-Égrève,69199,Saint-Fons,3.49
38382,Saint-Égrève,69264,Villefranche-sur-Saône,1.37
38382,Saint-Égrève,69266,Villeurbanne,13.16
38382,Saint-Égrève,69290,Saint-Priest,10.75
38382,Saint-Égrève,69292,Sathonay-Camp,5.0
38382,Saint-Égrève,69383,Lyon 3e Arrondissement,1.06
38382,Saint-Égrève,69384,Lyon 4e Arrondissement,1.01
38382,Saint-Égrève,69386,Lyon 6e Arrondissement,8.6
38382,Saint-Égrève,69387,Lyon 7e Arrondissement,3.56
38382,Saint-Égrève,69388,Lyon 8e Arrondissement,1.52
38382,Saint-Égrève,73065,Chambéry,5.0
38382,Saint-Égrève,73213,La Ravoire,6.82
38382,Saint-Égrève,74119,Évian-les-Bains,3.57
38382,Saint-Égrève,74141,Hauteville-sur-Fier,1.37
38382,Saint-Égrève,74239,Saint-Jean-de-Sixt,3.6
38382,Saint-Égrève,75107,Paris 7e Arrondissement,3.57
38382,Saint-Égrève,75113,Paris 13e Arrondissement,11.48
38382,Saint-Égrève,75115,Paris 15e Arrondissement,3.49
38382,Saint-Égrève,76095,Bihorel,13.69
38382,Saint-Égrève,77049,Boutigny,0.99
38382,Saint-Égrève,77369,Poincy,6.56
38382,Saint-Égrève,81004,Albi,2.21
38382,Saint-Égrève,81060,Carmaux,3.57
38382,Saint-Égrève,81120,Labruguière,5.0
38382,Saint-Égrève,82121,Montauban,1.28
38382,Saint-Égrève,87050,Couzeix,5.04
38382,Saint-Égrève,87085,Limoges,0.99
38382,Saint-Égrève,89263,Monéteau,4.1
38382,Saint-Égrève,91471,Orsay,1.13
38382,Saint-Égrève,92002,Antony,5.11
38382,Saint-Égrève,92062,Puteaux,1.06
38382,Saint-Égrève,92063,Rueil-Malmaison,4.1
38382,Saint-Égrève,93032,Gagny,12.94
38382,Saint-Égrève,94038,L'Haÿ-les-Roses,6.56
38382,Saint-Égrève,97411,Saint-Denis,1.06
38382,Saint-Égrève,99999,Résidence antérieure dans un pays étranger,125.1
38388,Saint-Georges-de-Commiers,01053,Bourg-en-Bresse,5.35
38388,Saint-Georges-de-Commiers,16271,Puymoyen,10.6
38388,Saint-Georges-de-Commiers,38071,Champ-sur-Drac,10.7
38388,Saint-Georges-de-Commiers,38185,Grenoble,31.93
38388,Saint-Georges-de-Commiers,38188,Herbeys,10.65
38388,Saint-Georges-de-Commiers,38277,Notre-Dame-de-Commiers,21.25
38388,Saint-Georges-de-Commiers,38309,Poisat,10.6
38388,Saint-Georges-de-Commiers,38317,Le Pont-de-Claix,26.89
38388,Saint-Georges-de-Commiers,38388,Saint-Georges-de-Commiers,2466.99
38388,Saint-Georges-de-Commiers,38474,Sassenage,5.33
38388,Saint-Georges-de-Commiers,38485,Seyssinet-Pariset,21.41
38388,Saint-Georges-de-Commiers,45231,Oison,5.3
38388,Saint-Georges-de-Commiers,54421,Petitmont,5.33
38388,Saint-Georges-de-Commiers,63113,Clermont-Ferrand,5.35
38388,Saint-Georges-de-Commiers,83146,La Verdière,5.27
38388,Saint-Georges-de-Commiers,91645,Verrières-le-Buisson,5.3
38388,Saint-Georges-de-Commiers,99999,Résidence antérieure dans un pays étranger,10.6
38421,Saint-Martin-d'Hères,01004,Ambérieu-en-Bugey,2.26
38421,Saint-Martin-d'Hères,01033,Valserhône,4.0
38421,Saint-Martin-d'Hères,01036,Valromey-sur-Séran,1.93
38421,Saint-Martin-d'Hères,01043,Beynost,5.18
38421,Saint-Martin-d'Hères,01053,Bourg-en-Bresse,4.69
38421,Saint-Martin-d'Hères,01185,Plateau d'Hauteville,0.97
38421,Saint-Martin-d'Hères,01244,Meximieux,2.2
38421,Saint-Martin-d'Hères,01249,Miribel,1.52
38421,Saint-Martin-d'Hères,01313,Prévessin-Moëns,4.9
38421,Saint-Martin-d'Hères,01407,Seyssel,3.72
38421,Saint-Martin-d'Hères,03095,Cusset,1.24
38421,Saint-Martin-d'Hères,03190,Moulins,5.98
38421,Saint-Martin-d'Hères,04070,Digne-les-Bains,1.1
38421,Saint-Martin-d'Hères,05028,Chabestan,4.79
38421,Saint-Martin-d'Hères,05046,Embrun,13.11
38421,Saint-Martin-d'Hères,05061,Gap,6.17
38421,Saint-Martin-d'Hères,05145,Saint-Jean-Saint-Nicolas,1.67
38421,Saint-Martin-d'Hères,06011,Beaulieu-sur-Mer,1.93
38421,Saint-Martin-d'Hères,06069,Grasse,0.97
38421,Saint-Martin-d'Hères,06083,Menton,1.52
38421,Saint-Martin-d'Hères,06084,Mouans-Sartoux,1.52
38421,Saint-Martin-d'Hères,06088,Nice,5.74
38421,Saint-Martin-d'Hères,06126,Saint-Martin-du-Var,1.24
38421,Saint-Martin-d'Hères,06152,Valbonne,2.4
38421,Saint-Martin-d'Hères,06155,Vallauris,1.19
38421,Saint-Martin-d'Hères,07008,Alissas,0.97
38421,Saint-Martin-d'Hères,07010,Annonay,1.52
38421,Saint-Martin-d'Hères,07019,Aubenas,1.93
38421,Saint-Martin-d'Hères,07027,Beauchastel,9.83
38421,Saint-Martin-d'Hères,07042,Bourg-Saint-Andéol,1.1
38421,Saint-Martin-d'Hères,07065,Chirols,1.24
38421,Saint-Martin-d'Hères,07070,Cornas,2.49
38421,Saint-Martin-d'Hères,07090,Flaviac,2.16
38421,Saint-Martin-d'Hères,07117,Lablachère,5.29
38421,Saint-Martin-d'Hères,07122,Lachapelle-sous-Aubenas,1.24
38421,Saint-Martin-d'Hères,07155,Mercuer,1.1
38421,Saint-Martin-d'Hères,07184,Pranles,0.97
38421,Saint-Martin-d'Hères,07186,Privas,2.39
38421,Saint-Martin-d'Hères,07231,Saint-Étienne-de-Fontbellon,1.24
38421,Saint-Martin-d'Hères,07245,Saint-Jean-de-Muzols,1.67
38421,Saint-Martin-d'Hères,07254,Saint-Julien-du-Serre,3.46
38421,Saint-Martin-d'Hères,07281,Saint-Péray,2.48
38421,Saint-Martin-d'Hères,07287,Saint-Pons,4.51
38421,Saint-Martin-d'Hères,07289,Saint-Privat,1.2
38421,Saint-Martin-d'Hères,07290,Saint-Prix,1.24
38421,Saint-Martin-d'Hères,07319,Le Teil,1.52
38421,Saint-Martin-d'Hères,07324,Tournon-sur-Rhône,2.07
38421,Saint-Martin-d'Hères,07325,Ucel,4.51
38421,Saint-Martin-d'Hères,07337,Vernosc-lès-Annonay,5.18
38421,Saint-Martin-d'Hères,07341,Villeneuve-de-Berg,8.64
38421,Saint-Martin-d'Hères,07342,Villevocance,4.79
38421,Saint-Martin-d'Hères,08105,Charleville-Mézières,3.42
38421,Saint-Martin-d'Hères,08328,Nouzonville,4.87
38421,Saint-Martin-d'Hères,09097,Clermont,3.3
38421,Saint-Martin-d'Hères,13001,Aix-en-Provence,7.46
38421,Saint-Martin-d'Hères,13005,Aubagne,0.97
38421,Saint-Martin-d'Hères,13033,Ensuès-la-Redonne,12.71
38421,Saint-Martin-d'Hères,13051,Lançon-Provence,4.47
38421,Saint-Martin-d'Hères,13066,Noves,1.24
38421,Saint-Martin-d'Hères,13074,Peyrolles-en-Provence,3.72
38421,Saint-Martin-d'Hères,13084,La Roque-d'Anthéron,1.24
38421,Saint-Martin-d'Hères,13091,Saint-Cannat,2.59
38421,Saint-Martin-d'Hères,13108,Tarascon,3.32
38421,Saint-Martin-d'Hères,13201,Marseille 1er Arrondissement,0.97
38421,Saint-Martin-d'Hères,13205,Marseille 5e Arrondissement,6.88
38421,Saint-Martin-d'Hères,13207,Marseille 7e Arrondissement,1.1
38421,Saint-Martin-d'Hères,13208,Marseille 8e Arrondissement,1.67
38421,Saint-Martin-d'Hères,13210,Marseille 10e Arrondissement,0.97
38421,Saint-Martin-d'Hères,13212,Marseille 12e Arrondissement,9.02
38421,Saint-Martin-d'Hères,13213,Marseille 13e Arrondissement,13.28
38421,Saint-Martin-d'Hères,14118,Caen,4.69
38421,Saint-Martin-d'Hères,14341,Ifs,1.24
38421,Saint-Martin-d'Hères,17264,Nieul-sur-Mer,9.95
38421,Saint-Martin-d'Hères,21231,Dijon,11.07
38421,Saint-Martin-d'Hères,21278,Fontaine-lès-Dijon,2.59
38421,Saint-Martin-d'Hères,21442,Morey-Saint-Denis,1.52
38421,Saint-Martin-d'Hères,22113,Lannion,6.13
38421,Saint-Martin-d'Hères,25056,Besançon,15.59
38421,Saint-Martin-d'Hères,25388,Montbéliard,3.44
38421,Saint-Martin-d'Hères,26005,Allan,4.24
38421,Saint-Martin-d'Hères,26010,Anneyron,4.79
38421,Saint-Martin-d'Hères,26038,Beaumont-Monteux,4.79
38421,Saint-Martin-d'Hères,26039,Beauregard-Baret,0.97
38421,Saint-Martin-d'Hères,26054,Bouchet,4.51
38421,Saint-Martin-d'Hères,26057,Bourg-de-Péage,1.24
38421,Saint-Martin-d'Hères,26058,Bourg-lès-Valence,2.49
38421,Saint-Martin-d'Hères,26061,Bren,3.63
38421,Saint-Martin-d'Hères,26074,La Chapelle-en-Vercors,4.9
38421,Saint-Martin-d'Hères,26077,Charmes-sur-l'Herbasse,4.69
38421,Saint-Martin-d'Hères,26078,Charols,1.52
38421,Saint-Martin-d'Hères,26084,Châteauneuf-sur-Isère,1.93
38421,Saint-Martin-d'Hères,26088,Chatuzange-le-Goubet,4.24
38421,Saint-Martin-d'Hères,26094,Claveyson,3.29
38421,Saint-Martin-d'Hères,26095,Cléon-d'Andran,5.3
38421,Saint-Martin-d'Hères,26114,Dieulefit,1.24
38421,Saint-Martin-d'Hères,26116,Donzère,5.98
38421,Saint-Martin-d'Hères,26124,Étoile-sur-Rhône,2.64
38421,Saint-Martin-d'Hères,26165,Livron-sur-Drôme,10.37
38421,Saint-Martin-d'Hères,26169,Malataverne,1.52
38421,Saint-Martin-d'Hères,26176,Marsanne,5.02
38421,Saint-Martin-d'Hères,26179,Mercurol-Veaunes,1.3
38421,Saint-Martin-d'Hères,26182,Mirabel-aux-Baronnies,1.24
38421,Saint-Martin-d'Hères,26185,Mirmande,5.18
38421,Saint-Martin-d'Hères,26191,Montboucher-sur-Jabron,1.43
38421,Saint-Martin-d'Hères,26197,Montélier,0.97
38421,Saint-Martin-d'Hères,26198,Montélimar,15.23
38421,Saint-Martin-d'Hères,26231,Peyrins,5.02
38421,Saint-Martin-d'Hères,26234,Piégros-la-Clastre,0.97
