code_origine,commune_origine,dep_origine,code_destination,commune_destination,dep_destination,flux,annee
42207,Saint-Chamond,42,03102,Dompierre-sur-Besbre,03,9.98920259124138,2019
38151,Échirolles,38,03138,Lapalisse,03,5.01567849067578,2019
38423,Saint-Martin-le-Vinoux,38,03138,Lapalisse,03,5.01567849067578,2019
34172,Montpellier,34,03185,Montluçon,03,18.0155584636224,2019
38185,Grenoble,38,03185,Montluçon,03,6.9114976601577,2019
38229,Meylan,38,03185,Montluçon,03,5.07286636324686,2019
38421,Saint-Martin-d'Hères,38,03185,Montluçon,03,5.07286636324686,2019
38524,Varces-Allières-et-Risset,38,03185,Montluçon,03,5.07286636324686,2019
42186,Rive-de-Gier,42,03185,Montluçon,03,5.07286636324686,2019
42207,Saint-Chamond,42,03185,Montluçon,03,5.07286636324686,2019
42218,Saint-Étienne,42,03185,Montluçon,03,10.9070001985505,2019
42305,La Talaudière,42,03185,Montluçon,03,2.13484372168562,2019
76216,Déville-lès-Rouen,76,03185,Montluçon,03,5.07286636324686,2019
76540,Rouen,76,03185,Montluçon,03,2.67640444454168,2019
76108,Bois-Guillaume,76,03187,Montoldre,03,5.09521843787459,2019
34172,Montpellier,34,03190,Moulins,03,1.86275094743707,2019
35238,Rennes,35,03190,Moulins,03,4.10161557675811,2019
42044,Le Chambon-Feugerolles,42,03190,Moulins,03,2.76774022241873,2019
34172,Montpellier,34,03254,Saint-Pourçain-sur-Sioule,03,10.157371857121,2019
42218,Saint-Étienne,42,03264,Saint-Yorre,03,14.9511649684177,2019
34172,Montpellier,34,03298,Varennes-sur-Allier,03,15.1687984117762,2019
34172,Montpellier,34,03310,Vichy,03,15.1656351345991,2019
38185,Grenoble,38,03310,Vichy,03,8.61123058087116,2019
38516,La Tronche,38,03310,Vichy,03,3.291944851856,2019
42110,L'Horme,42,03310,Vichy,03,1.02207044861405,2019
42218,Saint-Étienne,42,03310,Vichy,03,23.6850622741908,2019
76103,Bonsecours,76,03310,Vichy,03,0.976177072129764,2019
76429,Le Mesnil-Esnard,76,03310,Vichy,03,5.79792902413105,2019
76540,Rouen,76,03310,Vichy,03,2.0338067520243,2019
42218,Saint-Étienne,42,03315,Villefranche-d'Allier,03,10.0,2019
42218,Saint-Étienne,42,04006,Allos,04,10.5201986440628,2019
38474,Sassenage,38,04066,Curbans,04,10.0,2019
34169,Montferrier-sur-Lez,34,04070,Digne-les-Bains,04,5.0554386261159,2019
34172,Montpellier,34,04070,Digne-les-Bains,04,3.08724933487305,2019
34327,Vendargues,34,04070,Digne-les-Bains,04,1.0025103743408,2019
38474,Sassenage,38,04070,Digne-les-Bains,04,7.55468741556886,2019
42218,Saint-Étienne,42,04070,Digne-les-Bains,04,3.08724933487305,2019
76216,Déville-lès-Rouen,76,04070,Digne-les-Bains,04,3.06993146192303,2019
38229,Meylan,38,04094,Gréoux-les-Bains,04,5.00051466391626,2019
38185,Grenoble,38,04096,Jausiers,04,5.0,2019
38382,Saint-Égrève,38,04110,Mallemoisson,04,10.1710261569416,2019
34172,Montpellier,34,04112,Manosque,04,6.0576264871184,2019
38169,Fontaine,38,04112,Manosque,04,3.03949538091798,2019
38185,Grenoble,38,04112,Manosque,04,3.1445480175382,2019
38423,Saint-Martin-le-Vinoux,38,04112,Manosque,04,5.27401631513786,2019
42218,Saint-Étienne,42,04112,Manosque,04,8.0880603591138,2019
76116,Boos,76,04112,Manosque,04,2.97261230919935,2019
76216,Déville-lès-Rouen,76,04112,Manosque,04,6.91161572414878,2019
76540,Rouen,76,04112,Manosque,04,10.8145946536288,2019
34172,Montpellier,34,04123,Mison,04,5.01341681574243,2019
38185,Grenoble,38,04123,Mison,04,5.01341681574248,2019
34172,Montpellier,34,04135,Moustiers-Sainte-Marie,04,5.0770602685866,2019
34057,Castelnau-le-Lez,34,04143,Oraison,04,14.6819291376526,2019
34172,Montpellier,34,04172,Roumoules,04,10.0544959128065,2019
38151,Échirolles,38,04245,Volx,04,10.3454669600966,2019
35238,Rennes,35,05006,L'Argentière-la-Bessée,05,4.99932233300561,2019
38388,Saint-Georges-de-Commiers,38,05006,L'Argentière-la-Bessée,05,10.1067601042249,2019
38185,Grenoble,38,05008,Aspremont,05,5.43180093518596,2019
38421,Saint-Martin-d'Hères,38,05011,Avançon,05,5.1985866147491,2019
38071,Champ-sur-Drac,38,05019,La Beaume,05,5.0,2019
38151,Échirolles,38,05023,Briançon,05,0.986045955937528,2019
38185,Grenoble,38,05023,Briançon,05,15.7280012371689,2019
38185,Grenoble,38,05028,Chabestan,05,4.58579881656805,2019
38421,Saint-Martin-d'Hères,38,05040,Chorges,05,10.1486012333827,2019
42275,Saint-Priest-en-Jarez,42,05040,Chorges,05,14.9369480745874,2019
34172,Montpellier,34,05046,Embrun,05,4.84344112235215,2019
34090,Le Crès,34,05061,Gap,05,4.91667628479802,2019
35238,Rennes,35,05061,Gap,05,5.00000978115053,2019
38185,Grenoble,38,05061,Gap,05,23.4370763715216,2019
38382,Saint-Égrève,38,05061,Gap,05,6.79158669598401,2019
38421,Saint-Martin-d'Hères,38,05061,Gap,05,5.8489575147551,2019
38474,Sassenage,38,05061,Gap,05,14.2639214298608,2019
38545,Vif,38,05061,Gap,05,16.3568411456231,2019
42218,Saint-Étienne,42,05061,Gap,05,3.12477445040598,2019
76540,Rouen,76,05061,Gap,05,1.2278769926664,2019
76575,Saint-Étienne-du-Rouvray,76,05061,Gap,05,3.68363097799919,2019
76681,Sotteville-lès-Rouen,76,05061,Gap,05,5.24020051681525,2019
34172,Montpellier,34,05070,Laragne-Montéglin,05,5.00038365074448,2019
34095,Fabrègues,34,05073,Lazer,05,10.0,2019
38185,Grenoble,38,05092,Neffes,05,5.0,2019
38185,Grenoble,38,05099,Oze,05,10.0,2019
42218,Saint-Étienne,42,05128,Saint-André-d'Embrun,05,10.0,2019
34172,Montpellier,34,05146,Saint-Julien-en-Beauchêne,05,5.0,2019
38185,Grenoble,38,05156,Saint-Sauveur,05,5.2684516745092,2019
38185,Grenoble,38,05161,La Salle-les-Alpes,05,10.0,2019
38185,Grenoble,38,05166,Serres,05,5.2552646642117,2019
38185,Grenoble,38,05178,Ventavon,05,15.2582859270071,2019
34058,Castries,34,06004,Antibes,06,7.02982191275315,2019
34095,Fabrègues,34,06004,Antibes,06,12.1296301252982,2019
34116,Grabels,34,06004,Antibes,06,3.30009809307646,2019
34129,Lattes,34,06004,Antibes,06,3.86031487538907,2019
34172,Montpellier,34,06004,Antibes,06,17.2751138413626,2019
34198,Pérols,34,06004,Antibes,06,5.93487887026334,2019
35238,Rennes,35,06004,Antibes,06,3.01653614119276,2019
38151,Échirolles,38,06004,Antibes,06,4.06718105994631,2019
