code_origine,commune_origine,dep_origine,code_destination,commune_destination,dep_destination,flux,annee
34154,Mauguio,34,34058,Castries,34,20.43,2019
34164,Montaud,34,34058,Castries,34,19.62,2019
34172,Montpellier,34,34058,Castries,34,150.29,2019
34177,Murles,34,34058,Castries,34,5.09,2019
34192,Palavas-les-Flots,34,34058,Castries,34,4.97,2019
34217,Prades-le-Lez,34,34058,Castries,34,5.09,2019
34227,Restinclières,34,34058,Castries,34,5.09,2019
34243,Saint-Bauzille-de-Putois,34,34058,Castries,34,10.25,2019
34244,Saint-Brès,34,34058,Castries,34,4.97,2019
34249,Saint-Drézéry,34,34058,Castries,34,29.92,2019
34256,Saint-Geniès-des-Mourgues,34,34058,Castries,34,5.0,2019
34270,Saint-Jean-de-Védas,34,34058,Castries,34,5.09,2019
34276,Saint-Mathieu-de-Tréviers,34,34058,Castries,34,10.18,2019
34301,Sète,34,34058,Castries,34,9.81,2019
34309,Teyran,34,34058,Castries,34,29.92,2019
34344,La Grande-Motte,34,34058,Castries,34,10.18,2019
38039,Bernin,38,34058,Castries,34,10.31,2019
38421,Saint-Martin-d'Hères,38,34058,Castries,34,15.09,2019
66004,Les Angles,66,34058,Castries,34,5.09,2019
75117,Paris 17e Arrondissement,75,34058,Castries,34,5.16,2019
76392,Londinières,76,34058,Castries,34,9.93,2019
94081,Vitry-sur-Seine,94,34058,Castries,34,10.18,2019
95563,Saint-Leu-la-Forêt,95,34058,Castries,34,10.18,2019
99999,Résidence antérieure dans un pays étranger,99,34058,Castries,34,10.18,2019
06088,Nice,06,34077,Clapiers,34,4.33,2019
07068,Colombier-le-Jeune,07,34077,Clapiers,34,10.35,2019
11262,Narbonne,11,34077,Clapiers,34,9.05,2019
2A004,Ajaccio,2A,34077,Clapiers,34,5.41,2019
30007,Alès,30,34077,Clapiers,34,4.95,2019
30068,Cardet,30,34077,Clapiers,34,5.0,2019
30189,Nîmes,30,34077,Clapiers,34,5.17,2019
31149,Colomiers,31,34077,Clapiers,34,9.9,2019
31417,Pibrac,31,34077,Clapiers,34,5.41,2019
31555,Toulouse,31,34077,Clapiers,34,23.88,2019
34032,Béziers,34,34077,Clapiers,34,23.93,2019
34057,Castelnau-le-Lez,34,34077,Clapiers,34,31.11,2019
34077,Clapiers,34,34077,Clapiers,34,4856.65,2019
