metropole,code_commune,nom_commune,annee,indicateur_occupation,valeur
Saint-Etienne,42183,La Ricamarie,2016,MOD_OVER_OCC,235.19134
Saint-Etienne,42133,Marcenod,2016,MOD_OVER_OCC,5.19411
Montpellier,34217,Prades-le-Lez,2016,MOD_UNDER_OCC,600.0
Grenoble,38252,Montchaboud,2016,VSEV_UNDER_OCC,87.50737
Saint-Etienne,42225,Genilac,2016,MOD_OVER_OCC,20.0
Saint-Etienne,42095,Firminy,2016,MOD_OVER_OCC,323.55062
Rennes,35353,Vezin-le-Coquet,2016,SEV_UNDER_OCC,340.0
Grenoble,38169,Fontaine,2016,MOD_UNDER_OCC,3589.41405
Rennes,35139,Laillé,2016,MOD_UNDER_OCC,338.66847
Saint-Etienne,42095,Firminy,2016,MOD_UNDER_OCC,2824.66942
Rennes,35139,Laillé,2016,SEV_UNDER_OCC,525.73477
Rouen,76222,Duclair,2016,VSEV_UNDER_OCC,530.16606
Saint-Etienne,42275,Saint-Priest-en-Jarez,2016,SEV_UNDER_OCC,682.18057
Saint-Etienne,42320,Valfleury,2016,VSEV_UNDER_OCC,65.45111
Saint-Etienne,42095,Firminy,2016,STD_OCC,1974.8337
Grenoble,38169,Fontaine,2016,SEV_OVER_OCC,55.37468
Rouen,76410,Maromme,2016,STD_OCC,1447.13157
Rouen,76222,Duclair,2016,MOD_UNDER_OCC,479.79022
Grenoble,38529,Vaulnaveys-le-Haut,2016,MOD_OVER_OCC,120.0
Rennes,35204,Nouvoitou,2016,MOD_OVER_OCC,58.37208
Grenoble,38529,Vaulnaveys-le-Haut,2016,VSEV_UNDER_OCC,525.0
Rennes,35079,Chevaigné,2016,VSEV_UNDER_OCC,355.84215
Grenoble,38252,Montchaboud,2016,SEV_OVER_OCC,0.0
Rennes,35079,Chevaigné,2016,MOD_UNDER_OCC,156.80317
Saint-Etienne,42225,Genilac,2016,SEV_OVER_OCC,10.0
Montpellier,34217,Prades-le-Lez,2016,SEV_OVER_OCC,5.0
Rennes,35079,Chevaigné,2016,SEV_OVER_OCC,0.0
Grenoble,38529,Vaulnaveys-le-Haut,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42275,Saint-Priest-en-Jarez,2016,SEV_OVER_OCC,5.01603
Rouen,76222,Duclair,2016,MOD_OVER_OCC,65.08793
Rennes,35139,Laillé,2016,STD_OCC,301.344
Saint-Etienne,42133,Marcenod,2016,STD_OCC,35.37437
Saint-Etienne,42210,Sainte-Croix-en-Jarez,2016,SEV_UNDER_OCC,70.39348
Rennes,35353,Vezin-le-Coquet,2016,MOD_UNDER_OCC,475.0
Grenoble,38252,Montchaboud,2016,MOD_OVER_OCC,0.0
Rennes,35204,Nouvoitou,2016,STD_OCC,121.60851
Rouen,76717,Val-de-la-Haye,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42320,Valfleury,2016,MOD_OVER_OCC,4.97509
Saint-Etienne,42275,Saint-Priest-en-Jarez,2016,STD_OCC,521.6675
Saint-Etienne,42183,La Ricamarie,2016,VSEV_UNDER_OCC,275.7231
Saint-Etienne,42225,Genilac,2016,STD_OCC,150.0
Grenoble,38252,Montchaboud,2016,STD_OCC,5.14749
Rouen,76709,Le Trait,2016,MOD_OVER_OCC,162.85635
Saint-Etienne,42320,Valfleury,2016,SEV_UNDER_OCC,60.19766
Grenoble,38169,Fontaine,2016,STD_OCC,2832.09389
Saint-Etienne,42183,La Ricamarie,2016,MOD_UNDER_OCC,1269.61179
Rennes,35139,Laillé,2016,SEV_OVER_OCC,4.99756
Rouen,76410,Maromme,2016,SEV_UNDER_OCC,1061.86529
Rouen,76222,Duclair,2016,SEV_OVER_OCC,4.94303
Saint-Etienne,42095,Firminy,2016,SEV_UNDER_OCC,1816.22964
Saint-Etienne,42183,La Ricamarie,2016,STD_OCC,815.99477
Rouen,76717,Val-de-la-Haye,2016,STD_OCC,19.85915
Montpellier,34217,Prades-le-Lez,2016,SEV_UNDER_OCC,520.0
Saint-Etienne,42133,Marcenod,2016,SEV_OVER_OCC,0.0
Rennes,35139,Laillé,2016,MOD_OVER_OCC,15.44265
Rouen,76540,Rouen,2016,STD_OCC,20949.17767
Montpellier,34022,Baillargues,2016,VSEV_UNDER_OCC,735.44654
Rouen,76750,Yainville,2016,MOD_OVER_OCC,5.1551
Saint-Etienne,42266,Saint-Nizier-de-Fornas,2016,VSEV_UNDER_OCC,100.41515
Grenoble,38170,Fontanil-Cornillon,2011,MOD_UNDER_OCC,363.85186
Rouen,76282,Freneuse,2011,VSEV_UNDER_OCC,188.29333
Montpellier,34058,Castries,2011,MOD_UNDER_OCC,544.14674
Montpellier,34027,Beaulieu,2011,SEV_UNDER_OCC,146.79104
Saint-Etienne,42036,Chagnon,2011,MOD_OVER_OCC,0.0
Grenoble,38382,Saint-Égrève,2011,MOD_UNDER_OCC,1969.96171
Grenoble,38471,Le Sappey-en-Chartreuse,2011,MOD_OVER_OCC,20.4116
Grenoble,38471,Le Sappey-en-Chartreuse,2011,STD_OCC,44.90552
Rouen,76608,Sainte-Marguerite-sur-Duclair,2011,SEV_UNDER_OCC,250.32593
Rennes,35334,Thorigné-Fouillard,2011,SEV_OVER_OCC,3.95285
Montpellier,34058,Castries,2011,SEV_UNDER_OCC,630.27068
Rouen,76103,Bonsecours,2011,SEV_OVER_OCC,16.0
Grenoble,38471,Le Sappey-en-Chartreuse,2011,VSEV_UNDER_OCC,159.21048
Rouen,76608,Sainte-Marguerite-sur-Duclair,2011,STD_OCC,94.38519
Grenoble,38111,Claix,2011,MOD_UNDER_OCC,599.92502
Rennes,35081,Clayes,2011,SEV_UNDER_OCC,59.46903
Montpellier,34295,Saussan,2011,STD_OCC,100.68353
Grenoble,38111,Claix,2011,MOD_OVER_OCC,68.54829
Montpellier,34134,Lavérune,2011,MOD_OVER_OCC,31.64056
Rouen,76608,Sainte-Marguerite-sur-Duclair,2011,MOD_UNDER_OCC,131.31852
Saint-Etienne,42036,Chagnon,2011,SEV_UNDER_OCC,68.0
Grenoble,38170,Fontanil-Cornillon,2011,MOD_OVER_OCC,27.92196
Saint-Etienne,42036,Chagnon,2011,STD_OCC,28.0
Saint-Etienne,42308,La Terrasse-sur-Dorlay,2011,SEV_UNDER_OCC,86.08895
Grenoble,38382,Saint-Égrève,2011,SEV_OVER_OCC,20.32346
Grenoble,38382,Saint-Égrève,2011,SEV_UNDER_OCC,1747.18118
Rennes,35081,Clayes,2011,STD_OCC,3.9646
Rennes,35334,Thorigné-Fouillard,2011,STD_OCC,278.5193
Saint-Etienne,42100,La Gimond,2011,VSEV_UNDER_OCC,37.45588
Saint-Etienne,42242,Saint-Joseph,2011,MOD_UNDER_OCC,180.80376
Montpellier,34295,Saussan,2011,MOD_OVER_OCC,12.08202
Montpellier,34295,Saussan,2011,SEV_OVER_OCC,0.0
Rennes,35334,Thorigné-Fouillard,2011,MOD_OVER_OCC,20.87325
Rouen,76103,Bonsecours,2011,STD_OCC,440.0
Montpellier,34134,Lavérune,2011,VSEV_UNDER_OCC,305.50119
Grenoble,38170,Fontanil-Cornillon,2011,STD_OCC,183.99473
Rennes,35081,Clayes,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42308,La Terrasse-sur-Dorlay,2011,VSEV_UNDER_OCC,90.18843
Montpellier,34027,Beaulieu,2011,MOD_OVER_OCC,16.31012
Grenoble,38471,Le Sappey-en-Chartreuse,2011,SEV_UNDER_OCC,81.6464
Rouen,76282,Freneuse,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42036,Chagnon,2011,VSEV_UNDER_OCC,44.0
Montpellier,34058,Castries,2011,STD_OCC,434.53444
Grenoble,38170,Fontanil-Cornillon,2011,SEV_OVER_OCC,3.87102
Grenoble,38111,Claix,2011,SEV_UNDER_OCC,776.3862
Saint-Etienne,42100,La Gimond,2011,SEV_UNDER_OCC,24.97059
Rouen,76608,Sainte-Marguerite-sur-Duclair,2011,SEV_OVER_OCC,0.0
Grenoble,38382,Saint-Égrève,2011,VSEV_UNDER_OCC,1377.09844
Saint-Etienne,42100,La Gimond,2011,MOD_UNDER_OCC,33.29412
Rennes,35081,Clayes,2011,MOD_UNDER_OCC,47.57522
Rouen,76282,Freneuse,2011,MOD_UNDER_OCC,81.86667
Saint-Etienne,42036,Chagnon,2011,SEV_OVER_OCC,4.0
Saint-Etienne,42308,La Terrasse-sur-Dorlay,2011,STD_OCC,61.39457
Montpellier,34295,Saussan,2011,MOD_UNDER_OCC,149.01162
Grenoble,38471,Le Sappey-en-Chartreuse,2011,SEV_OVER_OCC,12.24696
Montpellier,34134,Lavérune,2011,SEV_UNDER_OCC,259.75518
Saint-Etienne,42036,Chagnon,2011,MOD_UNDER_OCC,40.0
Rouen,76103,Bonsecours,2011,VSEV_UNDER_OCC,860.0
Saint-Etienne,42308,La Terrasse-sur-Dorlay,2011,MOD_UNDER_OCC,69.69106
Montpellier,34134,Lavérune,2011,STD_OCC,208.20816
Rouen,76282,Freneuse,2011,MOD_OVER_OCC,0.0
Grenoble,38111,Claix,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42242,Saint-Joseph,2011,VSEV_UNDER_OCC,179.75865
Montpellier,34295,Saussan,2011,VSEV_UNDER_OCC,181.23035
Grenoble,38111,Claix,2011,STD_OCC,435.52829
Montpellier,34058,Castries,2011,VSEV_UNDER_OCC,669.41793
Montpellier,34295,Saussan,2011,SEV_UNDER_OCC,128.87491
Rennes,35081,Clayes,2011,MOD_OVER_OCC,0.0
Grenoble,38170,Fontanil-Cornillon,2011,SEV_UNDER_OCC,272.58313
Saint-Etienne,42308,La Terrasse-sur-Dorlay,2011,MOD_OVER_OCC,8.19895
Montpellier,34027,Beaulieu,2011,MOD_UNDER_OCC,122.32586
Rennes,35334,Thorigné-Fouillard,2011,VSEV_UNDER_OCC,1367.77145
Grenoble,38170,Fontanil-Cornillon,2011,VSEV_UNDER_OCC,252.66009
Rouen,76103,Bonsecours,2011,MOD_UNDER_OCC,812.0
Grenoble,38382,Saint-Égrève,2011,MOD_OVER_OCC,263.34612
Rennes,35334,Thorigné-Fouillard,2011,MOD_UNDER_OCC,538.48032
Saint-Etienne,42100,La Gimond,2011,STD_OCC,4.16176
Grenoble,38471,Le Sappey-en-Chartreuse,2011,MOD_UNDER_OCC,93.89336
Saint-Etienne,42308,La Terrasse-sur-Dorlay,2011,SEV_OVER_OCC,4.09947
Rouen,76103,Bonsecours,2011,MOD_OVER_OCC,136.0
Montpellier,34027,Beaulieu,2011,SEV_OVER_OCC,4.07753
Saint-Etienne,42100,La Gimond,2011,MOD_OVER_OCC,0.0
Montpellier,34134,Lavérune,2011,MOD_UNDER_OCC,320.18655
Montpellier,34058,Castries,2011,MOD_OVER_OCC,93.95339
Saint-Etienne,42242,Saint-Joseph,2011,MOD_OVER_OCC,4.18043
Saint-Etienne,42242,Saint-Joseph,2011,SEV_OVER_OCC,0.0
Rouen,76103,Bonsecours,2011,SEV_UNDER_OCC,744.0
Montpellier,34058,Castries,2011,SEV_OVER_OCC,3.91472
Grenoble,38111,Claix,2011,VSEV_UNDER_OCC,1060.2789
Saint-Etienne,42100,La Gimond,2011,SEV_OVER_OCC,0.0
Rouen,76608,Sainte-Marguerite-sur-Duclair,2011,VSEV_UNDER_OCC,225.7037
Rennes,35334,Thorigné-Fouillard,2011,SEV_UNDER_OCC,535.79696
Rouen,76608,Sainte-Marguerite-sur-Duclair,2011,MOD_OVER_OCC,8.20741
Rennes,35081,Clayes,2011,VSEV_UNDER_OCC,122.90265
Saint-Etienne,42207,Saint-Chamond,2011,MOD_UNDER_OCC,5074.3616
Montpellier,34164,Montaud,2011,VSEV_UNDER_OCC,93.87337
Rennes,35076,Chavagne,2011,STD_OCC,197.08463
Saint-Etienne,42044,Le Chambon-Feugerolles,2011,MOD_OVER_OCC,254.75699
Grenoble,38229,Meylan,2011,MOD_OVER_OCC,651.48881
Rennes,35076,Chavagne,2011,MOD_UNDER_OCC,301.66015
Saint-Etienne,42053,Châteauneuf,2011,SEV_OVER_OCC,0.0
Montpellier,34164,Montaud,2011,MOD_OVER_OCC,11.73417
Grenoble,38229,Meylan,2011,VSEV_UNDER_OCC,1964.31016
Rennes,35076,Chavagne,2011,SEV_OVER_OCC,0.0
Montpellier,34116,Grabels,2011,MOD_OVER_OCC,588.0
Montpellier,34164,Montaud,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42044,Le Chambon-Feugerolles,2011,SEV_UNDER_OCC,1129.84829
Saint-Etienne,42044,Le Chambon-Feugerolles,2011,SEV_OVER_OCC,24.42043
Grenoble,38478,Séchilienne,2011,MOD_OVER_OCC,0.0
Saint-Etienne,42207,Saint-Chamond,2011,STD_OCC,3864.756
Rouen,76273,Fontaine-sous-Préaux,2011,VSEV_UNDER_OCC,72.56471
Rouen,76273,Fontaine-sous-Préaux,2011,MOD_UNDER_OCC,44.3451
Grenoble,38229,Meylan,2011,STD_OCC,1444.04839
Montpellier,34116,Grabels,2011,VSEV_UNDER_OCC,748.0
Saint-Etienne,42053,Châteauneuf,2011,SEV_UNDER_OCC,169.84717
Montpellier,34116,Grabels,2011,SEV_UNDER_OCC,432.0
Grenoble,38478,Séchilienne,2011,MOD_UNDER_OCC,112.0
Grenoble,38478,Séchilienne,2011,SEV_UNDER_OCC,104.0
Saint-Etienne,42207,Saint-Chamond,2011,MOD_OVER_OCC,654.215
Saint-Etienne,42207,Saint-Chamond,2011,SEV_OVER_OCC,99.27793
Rennes,35076,Chavagne,2011,SEV_UNDER_OCC,374.05859
Montpellier,34116,Grabels,2011,MOD_UNDER_OCC,584.0
Grenoble,38478,Séchilienne,2011,VSEV_UNDER_OCC,108.0
Rouen,76273,Fontaine-sous-Préaux,2011,SEV_UNDER_OCC,64.50196
Montpellier,34116,Grabels,2011,SEV_OVER_OCC,32.0
Saint-Etienne,42053,Châteauneuf,2011,STD_OCC,55.29908
Saint-Etienne,42053,Châteauneuf,2011,VSEV_UNDER_OCC,225.14625
Montpellier,34116,Grabels,2011,STD_OCC,612.0
Grenoble,38229,Meylan,2011,SEV_OVER_OCC,35.24772
Saint-Etienne,42053,Châteauneuf,2011,MOD_UNDER_OCC,114.54809
Montpellier,34164,Montaud,2011,STD_OCC,46.93669
Saint-Etienne,42044,Le Chambon-Feugerolles,2011,VSEV_UNDER_OCC,757.40086
Grenoble,38229,Meylan,2011,MOD_UNDER_OCC,2037.47108
Rennes,35076,Chavagne,2011,VSEV_UNDER_OCC,575.16535
Rouen,76273,Fontaine-sous-Préaux,2011,STD_OCC,8.06275
Rennes,35076,Chavagne,2011,MOD_OVER_OCC,32.17708
Montpellier,34164,Montaud,2011,MOD_UNDER_OCC,121.2531
Saint-Etienne,42207,Saint-Chamond,2011,VSEV_UNDER_OCC,2268.43852
Grenoble,38478,Séchilienne,2011,STD_OCC,56.0
Grenoble,38229,Meylan,2011,SEV_UNDER_OCC,1881.57627
Rouen,76273,Fontaine-sous-Préaux,2011,SEV_OVER_OCC,0.0
Rouen,76273,Fontaine-sous-Préaux,2011,MOD_OVER_OCC,0.0
Saint-Etienne,42207,Saint-Chamond,2011,SEV_UNDER_OCC,3402.04182
Montpellier,34164,Montaud,2011,SEV_UNDER_OCC,82.1392
Saint-Etienne,42053,Châteauneuf,2011,MOD_OVER_OCC,3.94993
Grenoble,38478,Séchilienne,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42044,Le Chambon-Feugerolles,2011,STD_OCC,1143.69943
Saint-Etienne,42044,Le Chambon-Feugerolles,2011,MOD_UNDER_OCC,1788.584
Grenoble,38325,Proveysieux,2011,SEV_OVER_OCC,0.0
Rouen,76575,Saint-Étienne-du-Rouvray,2011,MOD_UNDER_OCC,3064.56765
Saint-Etienne,42305,La Talaudière,2011,VSEV_UNDER_OCC,532.56318
Rennes,35032,Bourgbarré,2011,STD_OCC,140.63366
Rouen,76558,Saint-Aubin-Celloville,2011,SEV_OVER_OCC,0.0
Grenoble,38325,Proveysieux,2011,MOD_OVER_OCC,0.0
Saint-Etienne,42316,Unieux,2011,SEV_UNDER_OCC,950.89246
Saint-Etienne,42305,La Talaudière,2011,SEV_UNDER_OCC,782.94736
Rennes,35196,Mordelles,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42186,Rive-de-Gier,2011,VSEV_UNDER_OCC,576.34144
Montpellier,34337,Villeneuve-lès-Maguelone,2011,MOD_OVER_OCC,188.0062
Montpellier,34337,Villeneuve-lès-Maguelone,2011,SEV_UNDER_OCC,996.74852
Grenoble,38472,Sarcenas,2011,VSEV_UNDER_OCC,36.73096
Grenoble,38309,Poisat,2011,MOD_OVER_OCC,32.56229
Rennes,35281,Saint-Jacques-de-la-Lande,2011,MOD_UNDER_OCC,1480.0
Rouen,76319,Grand-Couronne,2011,SEV_UNDER_OCC,996.0
Grenoble,38188,Herbeys,2011,SEV_OVER_OCC,4.02086
Rennes,35196,Mordelles,2011,MOD_UNDER_OCC,784.0
Saint-Etienne,42085,Doizieux,2011,VSEV_UNDER_OCC,88.0
Saint-Etienne,42311,La Tour-en-Jarez,2011,MOD_UNDER_OCC,133.00999
Rennes,35196,Mordelles,2011,MOD_OVER_OCC,60.0
Rennes,35032,Bourgbarré,2011,SEV_OVER_OCC,7.60182
Saint-Etienne,42186,Rive-de-Gier,2011,SEV_OVER_OCC,46.12031
Montpellier,34259,Saint-Georges-d'Orques,2011,MOD_OVER_OCC,89.00798
Grenoble,38158,Eybens,2011,SEV_OVER_OCC,31.50032
Grenoble,38325,Proveysieux,2011,STD_OCC,12.2126
Saint-Etienne,42092,L'Étrat,2011,MOD_UNDER_OCC,262.58493
Grenoble,38188,Herbeys,2011,STD_OCC,48.25037
Grenoble,38309,Poisat,2011,SEV_UNDER_OCC,192.26009
Saint-Etienne,42311,La Tour-en-Jarez,2011,SEV_UNDER_OCC,91.20685
Grenoble,38279,Notre-Dame-de-Mésage,2011,SEV_OVER_OCC,0.0
Rouen,76005,Amfreville-la-Mi-Voie,2011,STD_OCC,349.90763
Montpellier,34256,Saint-Geniès-des-Mourgues,2011,MOD_OVER_OCC,0.0
Montpellier,34129,Lattes,2011,MOD_UNDER_OCC,1709.65239
Grenoble,38325,Proveysieux,2011,VSEV_UNDER_OCC,101.77165
Montpellier,34129,Lattes,2011,VSEV_UNDER_OCC,1586.72293
Grenoble,38445,Saint-Pierre-de-Mésage,2011,SEV_OVER_OCC,0.0
Montpellier,34087,Cournonsec,2011,SEV_OVER_OCC,3.76817
Montpellier,34087,Cournonsec,2011,MOD_UNDER_OCC,248.69899
Saint-Etienne,42311,La Tour-en-Jarez,2011,STD_OCC,34.20257
Montpellier,34129,Lattes,2011,STD_OCC,1885.25807
Rouen,76575,Saint-Étienne-du-Rouvray,2011,SEV_UNDER_OCC,2859.84448
Grenoble,38059,Brié-et-Angonnes,2011,VSEV_UNDER_OCC,464.0
Grenoble,38472,Sarcenas,2011,MOD_UNDER_OCC,16.32487
Saint-Etienne,42316,Unieux,2011,MOD_UNDER_OCC,1163.9555
Grenoble,38281,Noyarey,2011,VSEV_UNDER_OCC,214.8377
Montpellier,34057,Castelnau-le-Lez,2011,STD_OCC,1308.57323
Saint-Etienne,42092,L'Étrat,2011,MOD_OVER_OCC,36.50396
Saint-Etienne,42316,Unieux,2011,VSEV_UNDER_OCC,643.13474
Saint-Etienne,42092,L'Étrat,2011,VSEV_UNDER_OCC,483.49802
Montpellier,34129,Lattes,2011,SEV_UNDER_OCC,1504.0371
Rouen,76005,Amfreville-la-Mi-Voie,2011,VSEV_UNDER_OCC,242.01944
Rennes,35196,Mordelles,2011,VSEV_UNDER_OCC,949.0
Grenoble,38445,Saint-Pierre-de-Mésage,2011,MOD_UNDER_OCC,58.70794
Montpellier,34087,Cournonsec,2011,SEV_UNDER_OCC,278.84433
Rennes,35032,Bourgbarré,2011,SEV_UNDER_OCC,311.67461
Grenoble,38188,Herbeys,2011,VSEV_UNDER_OCC,273.41878
Grenoble,38279,Notre-Dame-de-Mésage,2011,MOD_OVER_OCC,0.0
Rouen,76319,Grand-Couronne,2011,STD_OCC,760.0
Grenoble,38059,Brié-et-Angonnes,2011,SEV_OVER_OCC,0.0
Grenoble,38188,Herbeys,2011,MOD_UNDER_OCC,104.54247
Saint-Etienne,42311,La Tour-en-Jarez,2011,VSEV_UNDER_OCC,224.21684
Grenoble,38309,Poisat,2011,STD_OCC,119.52685
Rennes,35032,Bourgbarré,2011,VSEV_UNDER_OCC,482.71555
Grenoble,38309,Poisat,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42085,Doizieux,2011,MOD_UNDER_OCC,92.0
Grenoble,38281,Noyarey,2011,SEV_OVER_OCC,3.97848
Montpellier,34057,Castelnau-le-Lez,2011,VSEV_UNDER_OCC,1894.5682
Grenoble,38158,Eybens,2011,MOD_OVER_OCC,241.71311
Rennes,35281,Saint-Jacques-de-la-Lande,2011,SEV_OVER_OCC,8.0
Grenoble,38279,Notre-Dame-de-Mésage,2011,STD_OCC,51.78423
Grenoble,38445,Saint-Pierre-de-Mésage,2011,STD_OCC,27.39704
Grenoble,38279,Notre-Dame-de-Mésage,2011,VSEV_UNDER_OCC,175.26971
Grenoble,38540,Veurey-Voroize,2011,STD_OCC,71.37662
Rouen,76558,Saint-Aubin-Celloville,2011,SEV_UNDER_OCC,115.28046
Grenoble,38325,Proveysieux,2011,SEV_UNDER_OCC,40.70866
Grenoble,38059,Brié-et-Angonnes,2011,STD_OCC,84.0
Rouen,76319,Grand-Couronne,2011,MOD_OVER_OCC,192.0
Grenoble,38309,Poisat,2011,VSEV_UNDER_OCC,348.03232
Grenoble,38188,Herbeys,2011,SEV_UNDER_OCC,96.50075
Grenoble,38281,Noyarey,2011,MOD_UNDER_OCC,222.79465
Montpellier,34256,Saint-Geniès-des-Mourgues,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42186,Rive-de-Gier,2011,MOD_OVER_OCC,370.29609
Montpellier,34259,Saint-Georges-d'Orques,2011,SEV_UNDER_OCC,526.71547
Grenoble,38540,Veurey-Voroize,2011,SEV_UNDER_OCC,118.96104
Grenoble,38281,Noyarey,2011,STD_OCC,159.13904
Montpellier,34087,Cournonsec,2011,STD_OCC,143.19033
Rennes,35196,Mordelles,2011,SEV_UNDER_OCC,612.0
Saint-Etienne,42085,Doizieux,2011,STD_OCC,40.0
Grenoble,38281,Noyarey,2011,SEV_UNDER_OCC,214.8377
Montpellier,34057,Castelnau-le-Lez,2011,MOD_UNDER_OCC,1427.87066
Rennes,35032,Bourgbarré,2011,MOD_OVER_OCC,22.80546
Grenoble,38158,Eybens,2011,VSEV_UNDER_OCC,628.20238
Grenoble,38158,Eybens,2011,STD_OCC,998.0771
Grenoble,38158,Eybens,2011,MOD_UNDER_OCC,1288.07513
Grenoble,38445,Saint-Pierre-de-Mésage,2011,MOD_OVER_OCC,7.82773
Rennes,35281,Saint-Jacques-de-la-Lande,2011,SEV_UNDER_OCC,876.0
Rouen,76575,Saint-Étienne-du-Rouvray,2011,STD_OCC,2304.17142
Montpellier,34256,Saint-Geniès-des-Mourgues,2011,STD_OCC,80.79038
Saint-Etienne,42085,Doizieux,2011,SEV_UNDER_OCC,96.0
Saint-Etienne,42092,L'Étrat,2011,SEV_UNDER_OCC,196.84383
Rouen,76005,Amfreville-la-Mi-Voie,2011,MOD_UNDER_OCC,408.22556
Rennes,35281,Saint-Jacques-de-la-Lande,2011,MOD_OVER_OCC,296.0
Grenoble,38472,Sarcenas,2011,SEV_UNDER_OCC,16.32487
Saint-Etienne,42186,Rive-de-Gier,2011,MOD_UNDER_OCC,2210.83293
Rennes,35196,Mordelles,2011,STD_OCC,668.0
Saint-Etienne,42305,La Talaudière,2011,SEV_OVER_OCC,3.97435
Saint-Etienne,42311,La Tour-en-Jarez,2011,MOD_OVER_OCC,11.40086
Rouen,76005,Amfreville-la-Mi-Voie,2011,MOD_OVER_OCC,66.09366
Montpellier,34259,Saint-Georges-d'Orques,2011,STD_OCC,448.90647
Saint-Etienne,42186,Rive-de-Gier,2011,SEV_UNDER_OCC,1216.74832
Saint-Etienne,42092,L'Étrat,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42316,Unieux,2011,SEV_OVER_OCC,15.78245
Grenoble,38309,Poisat,2011,MOD_UNDER_OCC,148.45447
Grenoble,38540,Veurey-Voroize,2011,VSEV_UNDER_OCC,210.1645
Rouen,76005,Amfreville-la-Mi-Voie,2011,SEV_OVER_OCC,7.77573
Montpellier,34337,Villeneuve-lès-Maguelone,2011,SEV_OVER_OCC,16.28972
Grenoble,38472,Sarcenas,2011,SEV_OVER_OCC,0.0
Grenoble,38059,Brié-et-Angonnes,2011,MOD_UNDER_OCC,168.0
Montpellier,34337,Villeneuve-lès-Maguelone,2011,VSEV_UNDER_OCC,613.52637
Grenoble,38445,Saint-Pierre-de-Mésage,2011,SEV_UNDER_OCC,117.41588
Grenoble,38472,Sarcenas,2011,STD_OCC,12.24365
Rennes,35281,Saint-Jacques-de-la-Lande,2011,STD_OCC,1480.0
Montpellier,34057,Castelnau-le-Lez,2011,SEV_OVER_OCC,34.50571
Rouen,76558,Saint-Aubin-Celloville,2011,VSEV_UNDER_OCC,119.25564
Montpellier,34256,Saint-Geniès-des-Mourgues,2011,SEV_UNDER_OCC,215.44102
Rennes,35281,Saint-Jacques-de-la-Lande,2011,VSEV_UNDER_OCC,804.0
Rouen,76558,Saint-Aubin-Celloville,2011,MOD_OVER_OCC,3.97519
Saint-Etienne,42085,Doizieux,2011,MOD_OVER_OCC,4.0
Grenoble,38279,Notre-Dame-de-Mésage,2011,SEV_UNDER_OCC,159.3361
Rouen,76558,Saint-Aubin-Celloville,2011,MOD_UNDER_OCC,67.5782
Montpellier,34057,Castelnau-le-Lez,2011,MOD_OVER_OCC,404.27147
Montpellier,34129,Lattes,2011,SEV_OVER_OCC,30.61274
Grenoble,38059,Brié-et-Angonnes,2011,SEV_UNDER_OCC,212.0
Montpellier,34256,Saint-Geniès-des-Mourgues,2011,MOD_UNDER_OCC,184.66373
Montpellier,34259,Saint-Georges-d'Orques,2011,MOD_UNDER_OCC,565.57222
Grenoble,38472,Sarcenas,2011,MOD_OVER_OCC,0.0
Grenoble,38279,Notre-Dame-de-Mésage,2011,MOD_UNDER_OCC,99.58506
Grenoble,38325,Proveysieux,2011,MOD_UNDER_OCC,61.06299
Rouen,76319,Grand-Couronne,2011,SEV_OVER_OCC,24.0
Rouen,76558,Saint-Aubin-Celloville,2011,STD_OCC,31.80151
Saint-Etienne,42305,La Talaudière,2011,MOD_OVER_OCC,51.66658
Saint-Etienne,42305,La Talaudière,2011,MOD_UNDER_OCC,759.10125
Rennes,35032,Bourgbarré,2011,MOD_UNDER_OCC,315.47552
Grenoble,38540,Veurey-Voroize,2011,MOD_OVER_OCC,11.8961
Saint-Etienne,42085,Doizieux,2011,SEV_OVER_OCC,0.0
Rouen,76575,Saint-Étienne-du-Rouvray,2011,MOD_OVER_OCC,1033.8242
Rouen,76575,Saint-Étienne-du-Rouvray,2011,SEV_OVER_OCC,133.59688
Montpellier,34259,Saint-Georges-d'Orques,2011,VSEV_UNDER_OCC,545.92961
Rouen,76005,Amfreville-la-Mi-Voie,2011,SEV_UNDER_OCC,283.81396
Montpellier,34259,Saint-Georges-d'Orques,2011,SEV_OVER_OCC,3.65625
Montpellier,34057,Castelnau-le-Lez,2011,SEV_UNDER_OCC,1574.67303
Grenoble,38281,Noyarey,2011,MOD_OVER_OCC,23.87086
Rouen,76319,Grand-Couronne,2011,VSEV_UNDER_OCC,916.0
Montpellier,34256,Saint-Geniès-des-Mourgues,2011,VSEV_UNDER_OCC,238.52399
Saint-Etienne,42092,L'Étrat,2011,STD_OCC,209.64155
Grenoble,38059,Brié-et-Angonnes,2011,MOD_OVER_OCC,12.0
