CODGEO,LIBGEO,ILTR1_SEXE1_TRANS_191,ILTR1_SEXE1_TRANS_192,ILTR1_SEXE1_TRANS_193,ILTR1_SEXE1_TRANS_194,ILTR1_SEXE1_TRANS_195,ILTR1_SEXE1_TRANS_196,ILTR1_SEXE2_TRANS_191,ILTR1_SEXE2_TRANS_192,ILTR1_SEXE2_TRANS_193,ILTR1_SEXE2_TRANS_194,ILTR1_SEXE2_TRANS_195,ILTR1_SEXE2_TRANS_196,ILTR2_SEXE1_TRANS_191,ILTR2_SEXE1_TRANS_192,ILTR2_SEXE1_TRANS_193,ILTR2_SEXE1_TRANS_194,ILTR2_SEXE1_TRANS_195,ILTR2_SEXE1_TRANS_196,ILTR2_SEXE2_TRANS_191,ILTR2_SEXE2_TRANS_192,ILTR2_SEXE2_TRANS_193,ILTR2_SEXE2_TRANS_194,ILTR2_SEXE2_TRANS_195,ILTR2_SEXE2_TRANS_196,ILTR3_SEXE1_TRANS_191,ILTR3_SEXE1_TRANS_192,ILTR3_SEXE1_TRANS_193,ILTR3_SEXE1_TRANS_194,ILTR3_SEXE1_TRANS_195,ILTR3_SEXE1_TRANS_196,ILTR3_SEXE2_TRANS_191,ILTR3_SEXE2_TRANS_192,ILTR3_SEXE2_TRANS_193,ILTR3_SEXE2_TRANS_194,ILTR3_SEXE2_TRANS_195,ILTR3_SEXE2_TRANS_196,ILTR4_SEXE1_TRANS_191,ILTR4_SEXE1_TRANS_192,ILTR4_SEXE1_TRANS_193,ILTR4_SEXE1_TRANS_194,ILTR4_SEXE1_TRANS_195,ILTR4_SEXE1_TRANS_196,ILTR4_SEXE2_TRANS_191,ILTR4_SEXE2_TRANS_192,ILTR4_SEXE2_TRANS_193,ILTR4_SEXE2_TRANS_194,ILTR4_SEXE2_TRANS_195,ILTR4_SEXE2_TRANS_196,ILTR5_SEXE1_TRANS_191,ILTR5_SEXE1_TRANS_192,ILTR5_SEXE1_TRANS_193,ILTR5_SEXE1_TRANS_194,ILTR5_SEXE1_TRANS_195,ILTR5_SEXE1_TRANS_196,ILTR5_SEXE2_TRANS_191,ILTR5_SEXE2_TRANS_192,ILTR5_SEXE2_TRANS_193,ILTR5_SEXE2_TRANS_194,ILTR5_SEXE2_TRANS_195,ILTR5_SEXE2_TRANS_196,FiltreCom
42167,Pavezin,10,0,0,0,10,0,0,0,0,0,5,0,5,0,0,0,40,0,0,0,0,0,55,5,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42183,La Ricamarie,46.097873096,25.1344546337,0,0,191.6497355981,10.0302720522,50.270226501,45.0865735296,0,0,120.8315296583,14.9892381942,0,0,5.1307390302,4.9021377256,630.630777137,65.3809735469,0,0,0,0,532.7103078678,130.8161031319,0,0,0,0,122.1058799391,5.1307390302,0,0,0,0,34.8806067364,14.9350144814,0,0,0,0,5.1307390302,5.0726082197,0,0,0,0,0,0,0,0,0,0,10.0302720522,0,0,0,0,0,0,0,true
42186,Rive-de-Gier,23.4763560504,70.6354763438,3.0868769262,0,331.8877733875,11.7766251153,130.3076171948,174.2397541083,0,0,454.14741116,36.5761521092,0,13.0421582522,2.6395244868,17.8211966255,708.3879296182,64.9789267303,0,0,0.9999795446,0,680.6695352027,94.0154370403,0,8.2037052547,1.034935333,3.8923600676,1208.3771825071,164.999111649,0,6.2262952557,0,0,664.0556558157,144.1170090833,0,0,0,2.7135260998,56.6721345108,0.8058838803,0,0,0,0,13.0343214447,2.7756466322,0,0,0,0,5.2790489735,0,0,0,0,0,0,0,true
42189,Roche-la-Molière,29.6336079145,75.6281894658,5.156211608,3.170494496,294.8989233465,8.7077335822,70.1051622819,79.9851419874,2.6887066161,0,218.0751969376,17.4673287778,0,0,11.9864333967,26.1099461835,1268.9294560752,55.4025473625,3.6039406243,2.8600246153,2.9675581709,2.6097818424,1280.5512254911,146.3671061876,0,0,0,0,155.4075143333,13.8594322726,0,0,0,0,38.2132801611,21.346371325,0,0,0,0,16.7383831755,6.0286767483,0,0,0,0,1.1180729181,6.8389366618,0,0,0,0,2.5464297656,0,0,0,0,0,0,0,true
42192,Rozier-Côtes-d'Aurec,5.0052566371,0,0,0,4.8529254045,0,0,0,0,0,4.7052302587,0,0,0,0,0,64.6940186505,0,0,0,0,0,74.545120072,4.8529254045,0,0,0,0,14.9413881274,0,0,0,0,0,4.8529254045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42206,Saint-Bonnet-les-Oules,14.1344694647,4.7588959762,0,9.4466613032,18.8790880124,0,23.6520904643,0,0,4.7020427555,23.6235786984,0,0,0,0,0,316.7531086503,0,0,0,0,0,326.1426171483,4.7303839537,0,0,0,0,52.0060105385,0,0,0,0,0,9.4750880419,4.7303839537,0,0,0,0,0,0,0,0,0,0,4.7446185477,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42207,Saint-Chamond,117.7438019348,290.7889707907,63.2363243668,28.8255582565,1461.2828394467,52.192693629,200.0619215204,583.7496078327,18.6722587015,0,1772.0753883025,181.0862002967,5.8363432972,5.3744114777,24.1550934234,9.2242913815,2526.4163805138,220.2289286041,2.5571856247,42.0533709895,0,2.7357602179,2281.6321136649,285.4554634291,0,11.6280142826,3.4496061366,6.2584440268,1150.6416012667,247.5224033026,2.8775227831,5.4069216104,0,0,446.5078950581,264.4999403308,0,3.3167422522,0,0,68.081684086,17.1661468118,0.9741335953,0,0,0,13.1217587218,13.0961421727,3.6846336846,0,0,0,3.1210048962,5.1375811486,0,0,0,0,0,0,true
42208,Saint-Christo-en-Jarez,10,5,0,0,55,0,15,30,0,0,35,0,0,0,0,0,355,0,0,0,0,0,305,10,0,0,0,5,65,5,0,0,0,0,40,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42210,Sainte-Croix-en-Jarez,15,5,0,0,15,0,10,0,0,0,25,0,0,0,0,0,35,0,0,0,0,0,60,0,0,0,0,0,20,5,0,0,0,0,10,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42218,Saint-Étienne,567.1302616493,3076.0690244173,728.4314215995,193.7541958596,11397.3247539828,2784.7290886987,933.1090257826,4139.4958540343,316.43542606,42.9658875907,8553.453912267,5616.563178042,13.7853592279,31.2733885038,73.5155379365,69.4445035475,6778.9647394766,1119.6654131292,13.5925585475,66.1047468004,17.9751926052,21.9412817035,4912.4898687106,1272.8467407273,26.0092504423,33.1555664076,7.5735745431,8.0181389058,2612.7983828756,965.5518176941,7.25387055,43.6783482559,9.7088895011,5.9523736507,904.8401310525,752.2047096805,14.5126814798,18.5176607766,5.8966848718,1.9323446205,417.709901654,192.1774710424,3.4860817568,21.3241313805,4.1092214872,0,96.109663782,92.2108444443,6.0687936095,4.5203756024,0,0,38.2734175811,23.5977555733,0,3.4877426993,0,0,17.2223710517,4.0613236076,true
42222,Saint-Galmier,26.5659283137,33.9145698758,0,5.3099160976,261.0568703256,4.4957761669,65.9695097197,39.7365930229,9.5191249438,0,171.6919236276,0,0,0,0,4.4957761669,874.0140045007,14.8144101314,0,0,0,5.3099160976,922.3833212052,31.0470735705,0,7.8333614338,3.333345291,0,136.4538921843,0,3.333345291,8.0855923078,0,0,50.2953500119,0,0,0,0,0,10.0621631145,8.9915523337,0,0,0,0,9.7755957938,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42223,Saint-Genest-Lerpt,34.7967993652,30.5158806732,0,0,127.4925583894,4.4859869323,34.5917504118,65.3402699598,0,0,112.3730666661,9.8668836168,5.0186701959,0,5.209933832,5.0186701959,911.1838936467,48.4044286549,5.0186701959,0,0,5.209933832,878.790800184,85.5853882318,0,0,0,0,84.8138276841,15.0630321316,0,0,0,0,61.7827728032,25.6887417073,0,0,0,0,15.2615849055,0,0,0,0,0,0,0,0,0,0,0,0,5.0186701959,0,0,0,0,0,0,true
42225,Genilac,10.7825587712,0,0,0,65.8163056015,0,67.4261274108,15.0740175183,0,0,46.4003926562,5.7946783108,0,10.058054275,21.5932003253,10.7825587712,393.1598580983,14.7248291644,0,5.7946783108,0,0,451.0633095189,15.0740175183,0,0,0,0,371.9884060922,57.2409358899,0,0,0,4.6667748894,224.374028888,40.5814054539,0,0,0,0,10.058054275,14.399949702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42234,Saint-Héand,60,35,0,0,95,0,45,45,0,0,90,5,0,0,5,0,545,25,0,0,0,5,545,10,0,10,0,0,65,5,0,0,0,0,25,15,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,true
42237,Saint-Jean-Bonnefonds,15.0417848417,10.1278511296,0,0,170.5083363696,5.0471616309,25.1363293566,25.1700770172,0,0,95.5323401314,14.8778733767,0,20.0556398579,10.1278511296,0,1007.5242062683,65.1481259036,0,0,15.0086980199,0,1053.6388887613,140.260639751,0,0,0,0,135.4442197448,5.0471616309,0,0,0,0,40.3775143005,35.3641017904,0,0,0,0,10.0279298254,0,0,0,0,0,5.0806894987,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42242,Saint-Joseph,10.1393442483,0,5.017630771,5.017630771,25.1714029326,0,15.1986426315,15.1363998324,0,0,10.1187690614,0,0,0,0,0,141.7219087149,0,0,0,5.0801320119,0,186.964004898,10.1393442483,0,0,5.017630771,0,247.6125673777,25.2962334756,0,0,0,0,146.5933584306,35.373076483,0,0,0,0,15.1361413906,5.0383786077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42259,Saint-Martin-la-Plaine,19.8646647393,14.0783916056,0,0,80.8183908393,5.562941449,31.7143869887,40.7980715462,0,0,101.462874727,0,0,5.0223347131,10.8486726138,0,294.8120380329,0,0,0,0,0,390.9490464245,15.5937970427,0,4.5342641483,0,5.2857311648,365.5996779844,61.9416845707,0,5.2857311648,0,0,295.2521893568,35.2607269685,0,0,0,0,9.0685282965,0,5.2857311648,0,0,0,5.2857311648,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42262,Saint-Maurice-en-Gourgois,14.8291749152,9.7569397889,0,0,35.0240265062,0,4.8784698944,4.8784698944,0,0,15.2167053788,0,0,0,0,5.0722351263,280.39041576,0,0,0,0,0,359.8041410323,9.8566161066,0,0,0,0,39.7106549997,5.1719849366,0,0,0,0,25.0715082512,0,0,0,0,0,0,4.8784698944,0,0,0,0,0,0,0,0,0,0,4.9744091469,0,0,0,0,0,0,0,true
42266,Saint-Nizier-de-Fornas,5.0259914083,0,0,0,30.0409908752,0,10.0519828166,0,0,0,9.9941676286,0,0,0,0,0,109.0214343357,5.0259914083,0,5.0259914083,0,0,114.3943400907,0,0,0,0,0,4.8545333797,0,0,0,0,0,14.9630089108,0,0,0,0,0,4.9110260942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0259914083,0,true
42270,Saint-Paul-en-Cornillon,5,5,0,0,20,0,0,5,0,0,30,0,0,0,0,0,215,5,0,0,0,0,210,5,0,0,0,0,35,5,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42271,Saint-Paul-en-Jarez,35.0626274898,14.9806199292,0,0,94.5511592888,0,34.7757229967,45.1431097532,0,0,124.3305214466,0,0,4.9794319831,4.9794319831,24.9804749503,501.9559884794,0,0,10.1234809455,4.9794319831,0,531.5624285363,19.8774115572,0,10.0821580251,0,5.0617404728,283.4351584195,19.6744858299,0,0,0,0,148.9444738492,14.8569940048,0,0,0,0,4.9387810109,5.0204175524,0,0,0,0,4.9387810109,5.0204175524,0,0,0,0,0,0,0,0,0,0,0,0,true
42275,Saint-Priest-en-Jarez,9.9471902851,80.0529100722,4.9685054682,0,124.6448403949,20.5615351593,24.8476163636,54.6014588235,0,0,149.9271407537,40.3319601779,0,25.1914312451,14.5744836213,0,805.8679631495,79.0970874995,5.0822234328,30.2736546779,4.857332015,4.857332015,740.0308445357,149.0237048174,0,0,0,0,55.571053877,24.51918633,0,5.1985441469,0,0,55.3410151983,15.0505420336,0,0,0,0,4.9685054682,0,0,0,0,0,5.1985441469,0,0,0,0,0,0,0,0,0,0,0,4.857332015,0,true
42283,Saint-Romain-en-Jarez,30,5,5,0,40,0,25,10,0,0,35,0,0,0,0,5,140,0,0,0,0,0,100,15,0,0,0,0,105,5,0,0,0,0,95,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42302,Sorbiers,41.3066119625,41.4852414702,5.0979643077,5.0129837613,143.0238982506,0,40.875873983,66.4593200617,0,0,157.6449816862,0,0,5.0129837613,19.4739289362,10.1973692132,1284.0776167148,40.8831018001,10.110948069,9.8602325672,5.0979643077,0,1285.3668334256,51.076173234,4.9294197986,0,0,0,196.5532896935,20.3932978286,0,0,0,0,92.2113590847,15.2938929231,0,5.0129837613,0,0,15.2117695582,5.0129837613,0,0,0,0,0,10.2823497596,0,0,0,0,0,0,0,0,0,0,0,0,true
42305,La Talaudière,30.8837980309,36.8631024316,15.2303687399,0,201.7523338856,0,61.9172376426,60.9517209661,0,0,154.5647867482,4.717506665,5.4101326175,10.5317809543,10.3855629183,4.8485468915,700.2036529482,15.3765867759,0,5.1216483368,0,0,768.1653195919,103.4829864549,0,0,0,0,101.5114709001,5.2639145816,0,0,0,0,61.6174262348,15.5150080334,0,0,0,0,4.9832270792,5.1216483368,0,0,0,0,0,0,0,0,0,0,5.1216483368,0,0,0,0,0,0,0,true
42307,Tartaras,10,0,0,0,10,0,10,10,0,0,10,0,0,0,0,0,60,0,0,0,0,0,30,0,5,0,0,5,125,10,0,0,0,0,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42308,La Terrasse-sur-Dorlay,5,5,0,0,20,0,15,10,0,0,0,0,0,5,0,5,100,0,0,0,0,0,120,0,0,0,0,0,35,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42311,La Tour-en-Jarez,0,0,0,0,24.1965268021,0,0,4.9595717418,0,0,24.1789937167,0,0,9.506566822,4.5555754331,0,228.6786974465,4.753283411,0,0,0,0,252.7118531707,4.753283411,0,0,0,0,24.4285716801,9.506566822,0,0,0,0,10.3496256104,0,0,0,0,0,5.1748128052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42316,Unieux,10.0554233595,15.0613117268,0,0,165.6652572885,5.0408666899,75.3675876637,35.1458637011,10.0554538842,0,205.904714039,0,0,20.0612892423,30.0963438517,20.0583487769,1159.9114763489,35.111007185,0,0,5.0145871942,0,1104.8381125962,65.3208936558,25.1604579564,0,0,0,135.5164764909,20.1021174206,0,0,0,0,100.5718905888,10.0204450369,0,0,0,0,4.9971436871,0,0,5.0233317682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42320,Valfleury,10,5,0,0,25,0,5,0,0,0,15,0,0,0,0,0,115,0,0,0,0,0,120,0,0,0,0,0,35,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,true
42322,La Valla-en-Gier,0,5.1086950229,0,0,10.1480370103,0,15.1873789977,15.2567320332,0,0,10.1825950347,0,0,0,0,5.0739000118,182.9785404051,5.1437286459,0,0,0,0,172.7265858563,0,0,0,0,0,30.5132270798,10.0789193474,0,0,0,0,10.1132419992,5.0739000118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
42330,Villars,4.8530215371,19.5406251183,4.9815605071,5.2489422165,105.8628133375,0,51.1990137408,40.279869092,0,4.8530215371,153.2330285251,15.3440067326,0,10.4978844331,25.5745094562,4.9815605071,1175.5489615406,56.5334918986,0,25.7240214369,15.0766250231,0,1073.916782068,153.624440966,0,0,0,0,108.1172555694,20.4575107415,0,0,0,0,70.828669506,20.4575107415,0,0,0,0,20.0684892997,10.3624462255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76005,Amfreville-la-Mi-Voie,5.1777948794,15.195979163,4.953684227,10.1290001134,44.3882010103,0,29.2038738765,9.8037738194,0,0,39.8632304136,4.7392737627,9.3794367805,4.953684227,5.1777948794,40.1884567076,463.9654483052,44.6001867243,0,0,0,5.0645000567,505.1128724126,95.5753173286,0,0,0,0,99.2257246849,0,0,0,0,0,95.4644484432,0,0,0,0,0,4.953684227,4.953684227,0,0,0,0,4.953684227,0,0,5.1777948794,0,0,5.0645000567,0,0,0,0,0,0,0,true
76020,Anneville-Ambourville,9.9298815199,0,0,0,55.3237502999,0,14.389533819,10.469051498,0,0,9.4095506982,4.788431726,0,0,0,0,146.0059089838,4.459652299,0,0,0,0,157.2796687504,8.9193045981,0,0,0,0,9.75023395,0,0,0,0,0,0,0,0,0,0,0,4.9618022241,0,0,0,0,0,5.141449794,0,0,0,0,0,4.9618022241,0,0,0,0,0,0,0,true
76039,Les Authieux-sur-le-Port-Saint-Ouen,0,0,0,0,24.4965543755,0,0,0,0,0,15.1770366677,0,0,0,0,0,223.6841353192,4.9796628171,0,0,0,0,193.7691847988,0,0,0,0,0,53.3530341126,0,0,0,0,0,58.5514707918,0,0,0,0,0,9.9685647531,0,0,0,0,0,5.1988261664,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76056,Bardouville,0,0,0,0,15.1879376301,0,16.3520010074,0,5.1472159268,0,0,0,0,0,0,4.8606586654,99.2128030602,0,0,0,0,0,82.2717342329,0,0,0,0,0,10.0078745922,0,0,0,0,0,9.7372706277,0,0,0,0,0,0,0,0,0,0,0,0,5.1472159268,0,0,0,0,0,0,0,0,0,0,0,0,true
76069,Belbeuf,20.3256535538,0,0,0,35.6917953742,0,15.2775655282,10.2295752792,10.1404157346,5.1147387513,35.7364240348,0,0,0,0,10.2295752792,320.6492965688,5.0702078673,0,0,0,0,376.8436077226,25.3735473041,0,0,0,0,55.972820694,0,0,0,0,0,15.1886971879,0,0,0,0,0,25.3956671458,15.2106236019,0,0,0,0,10.1626325016,5.0702078673,0,0,0,0,0,0,0,0,0,0,0,0,true
76088,Berville-sur-Seine,14.8663680784,0,0,0,10.0021492879,0,14.9445470752,0,0,0,0,0,0,0,0,0,109.8540558565,0,0,0,0,0,59.9083954969,0,0,0,0,0,4.9945284094,0,0,0,0,0,14.9706639109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76095,Bihorel,25,50,0,0,170,25,45,35,0,0,90,30,0,15,50,35,790,140,5,50,50,0,955,255,0,0,0,0,80,0,0,0,0,0,45,5,0,0,5,0,45,50,0,0,0,0,15,20,0,0,5,0,0,0,0,0,0,0,0,0,true
76103,Bonsecours,30.0385971638,5.2083374941,14.9783399929,0,79.8592632254,14.6644945659,20.4300114046,45.0169371566,0,0,115.1931326312,20.024052261,4.9663138623,5.2083374941,20.5926366305,15.0577383987,749.9544627455,93.8913120079,0,4.9663138623,20.5106791838,0,816.8661773384,174.1203908438,4.8881648553,0,0,10.0965023494,141.486119836,0,0,0,0,0,85.4029465543,5.0457122682,0,0,0,0,65.4506758198,5.1263800474,0,0,0,0,39.9788014991,9.9338771235,0,0,0,0,0,0,0,0,0,0,0,0,true
76108,Bois-Guillaume,46.6375065805,67.8435749622,33.6677662202,1.0917108086,326.3272581019,35.0753891906,118.5696890689,109.1861351617,9.1191674183,0,390.0578353162,37.845039148,4.1933189675,32.0955030582,62.7213851536,76.743606236,1461.8152030379,135.4172501032,0,35.5976953842,38.3249006399,12.0696172286,1758.2241840418,353.3146326615,0,0,2.9509298751,3.446587008,123.8019292735,7.8770065353,0,0,0,0,52.6782291068,12.7798564593,0,9.6090469559,0,2.7441638013,153.9888222125,114.9092018734,0,10.1905912108,0,0,39.4421465736,50.0250012115,3.02944871,0,0,0,8.3149376196,3.6832284343,0,0,3.02944871,0,1.339611945,0,true
76116,Boos,30.969046504,15.280860534,0,0,71.1124486047,0,15.2818559899,10.0864560495,10.2888633008,0,91.9895218814,0,10.0884371454,0,0,15.3320913255,640.3068033045,20.2743583987,0,0,0,0,666.7795891297,61.4273006192,0,5.0934534466,0,0,132.6412054373,0,0,0,0,0,91.6861636413,0,0,0,0,0,25.6204494508,9.9869957294,9.9869957294,5.0432280248,0,0,15.3828169415,10.0864560495,0,0,0,0,0,0,0,0,0,0,0,0,true
76131,La Bouille,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,5,85,0,0,0,5,0,100,5,0,0,0,0,35,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76157,Canteleu,34.5616215526,78.3243801811,8.8985614877,11.1054435572,198.4183588096,58.7945513731,59.0714450051,148.1922101559,9.0443225878,3.5573682698,291.1158394016,108.6262412293,3.5573682698,10.1272204515,23.6578514309,48.4969058687,1496.0089852461,314.2365964547,0,10.4366267571,17.6972660641,2.0297525731,1026.2185691456,486.6791353824,0,0,2.9890379494,0,116.0915443443,3.3640497118,0,0,0,0,31.3549865722,3.6344906889,0,0,0,0,72.9855308777,23.4754138944,0,0,0,0,27.9433476242,29.3791081465,0,0,0,0,0,0,0,0,0,0,3.467792985,0,true
76165,Caudebec-lès-Elbeuf,25.7494446814,17.1811431975,6.4488837476,0,144.671200174,16.1708024366,46.1320663541,81.0466734995,8.0658206677,7.007963353,203.0748331717,17.3329680237,3.7247282039,34.0455565075,71.3459238122,11.615983005,922.7269912526,93.1965303888,2.7454702793,44.2477788856,9.2566256007,4.3481282094,853.5330245605,115.7355910841,0,0,12.3590763647,14.1200491885,401.5257394533,6.9779555003,0,1.0004526534,0,0,348.0313335543,14.9098104731,0,1.0004526534,0,0,42.7605020584,12.6946800477,0,3.772368709,0,0,16.3772356,15.8380970209,0,0,0,0,2.7454702793,0,0,0,0,0,0,0,true
76178,Cléon,0,74.9469324013,20.072509782,5.0687959027,154.8053396357,0,24.7792175581,54.5897865055,0,0,109.7001071936,29.8079928542,0,4.947776227,5.0281306394,4.8687059562,278.7290139363,75.0307415793,0,0,0,0,359.0628208435,45.0114652643,0,0,0,0,114.1250993888,4.9877916199,0,0,0,0,60.0561680334,0,0,0,0,0,19.7914259382,9.8958734842,0,0,0,0,0,9.9362125037,0,0,0,0,0,0,0,0,0,0,0,0,true
76212,Darnétal,35.3008654445,56.1456645589,0,0,196.8668584612,25.2276218151,84.9295248419,116.0261890007,5.0928555729,0,172.5175607331,81.3732701696,0,10.1857111458,24.9343861988,65.2632636786,992.7449723092,196.628007489,0,20.3721217747,20.3134762624,0,914.549968654,419.1923434776,0,0,5.0928555729,0,65.6192929026,0,0,0,0,0,56.1456645589,10.3057838035,0,5.1528919017,0,0,30.3225676876,10.069802883,0,0,0,0,10.2457474746,5.0335187272,0,0,0,0,0,5.0335187272,0,0,0,0,0,0,true
76216,Déville-lès-Rouen,53.3399506885,62.0617397596,8.9307674123,7.5739412388,144.8736066681,7.8395887634,73.1501102182,76.341163459,0,0,121.5052030994,42.3559188858,3.297333113,14.0831340673,55.6751558469,63.6109095917,1281.7022610847,295.5216481485,0,16.5154483627,13.9188894402,3.7335036302,1323.2541748734,649.7124455889,0,0,0,6.9044776577,71.7851367107,8.9829058078,0,0,0,0,49.9053628135,0,0,0,2.7947843712,0,54.1293839908,51.44050736,0,1.1862702842,0,0,23.7156595596,17.5946757328,0,0,0,0,2.960989205,0,0,0,0,0,0,0,true
76222,Duclair,25,15,5,5,55,0,45,30,10,0,65,0,0,0,0,10,545,25,0,0,0,0,510,50,0,0,0,0,25,0,0,0,0,0,15,0,5,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76231,Elbeuf,51.7987731816,175.9742862783,15.7579485215,6.2001101642,375.6338850852,54.2146040092,60.5721147196,223.2285441013,10.3942793175,8.2685057021,340.2508976011,102.3716122692,0,26.0752058431,23.1244098392,33.7281248044,1241.7106933416,177.1173479563,5.7641398119,38.6167012478,5.3556999446,0,924.1959056857,303.7143651673,0,3.420380226,5.3874271699,10.7691012425,460.1887133695,24.2665160345,0,0,0,3.627092359,315.5179470217,4.0542199443,0,2.6552528845,0.9658221036,0,139.966975537,51.2346318241,0,2.8681703369,0,0,45.0489738637,32.5837583031,0,0,0,0,0,0,0,0,0,0,0,0,true
76237,Épinay-sur-Duclair,0,0,0,0,5.022448634,0,4.9447921249,0,0,0,0,0,0,0,0,9.8131284564,105.569792294,0,0,0,0,0,110.192962779,5.1013247158,0,0,0,0,5.022448634,0,0,0,0,0,0,10.2026494316,0,0,0,0,9.8895842497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76273,Fontaine-sous-Préaux,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,110,0,0,0,0,0,110,5,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,true
76282,Freneuse,0,0,0,0,10.0711061349,0,0,5.0593418667,0,0,10.1107666271,0,0,0,0,9.9984205441,116.206221299,0,0,0,0,0,151.3539441286,0,0,0,0,5.0355530674,25.264978513,0,0,0,0,0,15.1542118859,5.0593418667,0,0,0,0,10.0948700192,5.0593418667,0,0,0,0,5.043470213,5.0513998062,0,0,0,0,0,0,0,0,0,0,0,0,true
76313,Gouy,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,10,145,0,0,0,0,5,170,0,0,0,0,0,55,0,0,0,0,0,30,5,0,0,0,0,10,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76319,Grand-Couronne,29.8042544339,34.7359070233,4.989869537,0,229.5831959942,24.749653804,93.1782757228,134.2042296148,9.7116386916,0,219.652295966,29.8097927399,0,4.989869537,24.749653804,30.013225272,1029.3511840748,64.0770570131,0,4.8558193458,0,4.922388143,936.8631928823,100.3033720568,0,5.1276203299,0,0,236.3454140534,0,0,5.1276203299,0,0,95.0997515093,0,0,0,0,0,74.9978080779,20.1646976524,0,0,0,0,0,4.922388143,0,0,0,0,0,5.0582760385,0,0,0,0,0,0,true
76322,Le Grand-Quevilly,59.4897044714,143.404767362,26.1118197947,18.0990793011,744.4313226473,64.7973435864,178.1428564982,259.4187596209,11.3976855521,0,721.0487878126,141.4749012053,1.0742696178,25.5586723018,73.2801222349,77.8784059495,2624.066481325,444.6024789257,4.4910028177,22.5198644807,38.9618570062,18.8563416929,2561.7589428442,936.2515099646,0,0,0,3.6823684341,378.9509507552,11.5579233936,0,0,3.2760795636,3.0661864659,217.4820872192,12.324616576,0,0,0,0,114.5399251697,58.3614046075,0,0,0,0,29.4641058573,32.2390522067,0,0,0,0,6.3263191176,0,0,0,0,0,0,0,true
76350,Hautot-sur-Seine,0,0,0,0,0,0,4.9126119828,0,0,0,0,0,0,0,0,0,84.4584588008,0,0,0,0,0,74.3178025082,4.9645407379,0,0,0,0,9.8252239655,0,0,0,0,0,4.9645407379,0,0,0,0,0,5.0170184058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76354,Hénouville,5.2276599547,0,0,0,15.9775480533,0,20.9420656912,10.7498880986,0,0,11.3556228055,0,0,0,0,0,279.9260288745,0,0,0,0,0,234.4890453829,5.2276599547,0,0,0,0,10.7498880986,0,0,0,0,0,5.2276599547,0,0,0,0,0,10.4710328456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
